year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1850,284.8938,284.8707,285.3508,286.124,287.1768,287.8991,288.325,287.9012,287.284,286.4767,285.6911,285.1992,286.4327
1851,285.134,285.4014,285.5949,286.2945,287.3087,288.1265,288.4459,288.0328,287.226,286.3264,285.714,285.1942,286.566608333333
1852,284.946,285.0367,285.7838,286.2865,287.2819,288.0626,288.4028,288.0367,287.0797,286.3823,285.633,285.1122,286.503683333333
1853,285.004,285.2483,285.466,286.3059,287.3156,288.004,288.4705,288.2013,287.3543,286.5202,285.7597,285.4215,286.589275
1854,285.0858,285.2394,285.5061,286.2466,287.362,288.0782,288.3955,288.0868,287.3128,286.3522,285.6859,285.2917,286.553583333333
1855,285.0254,285.1098,285.4131,286.1216,287.1551,287.9173,288.1757,288.0192,287.2676,286.2916,285.6384,285.0396,286.4312
1856,284.8604,285.0621,285.5355,286.212,287.1949,288.0259,288.2609,288.0855,287.2649,286.1902,285.4126,285.1779,286.440233333333
1857,284.9249,285.0897,285.3365,286.0876,287.1443,287.8764,288.0334,287.8254,287.0916,286.2795,285.5813,285.0363,286.358908333333
1858,284.9427,285.2087,285.5341,285.9857,287.1759,287.9394,288.3089,287.9619,287.1164,286.2268,285.4858,285.0869,286.414433333333
1859,284.9504,284.9699,285.4109,285.9811,287.1326,287.9972,288.3177,288.0338,287.2694,286.3555,285.6902,285.3955,286.458683333333
1860,284.8936,285.1478,285.5016,286.3542,287.2918,287.8717,288.248,287.8272,287.0572,286.2105,285.5272,285.1719,286.425225
1861,284.9335,284.992,285.4968,286.0036,287.1283,287.957,288.3624,288.1178,287.1416,286.2758,285.4966,284.9532,286.404883333333
1862,284.8905,284.9593,285.4054,286.0192,287.1657,287.8975,288.2607,287.9175,287.218,286.3374,285.6847,285.1804,286.411358333333
1863,285.0153,285.2721,285.3494,285.8947,287.2287,287.9937,288.2543,288.1035,287.3072,286.4828,285.7054,285.178,286.482091666667
1864,284.9091,285.0494,285.5476,286.0765,287.1603,287.7608,288.2141,288.0231,287.0337,286.1805,285.5746,285.0676,286.383108333333
1865,284.821,284.9659,285.2187,285.8857,286.9955,287.6922,287.966,287.7682,287.0992,286.0687,285.5915,285.163,286.269633333333
1866,284.9998,285.1352,285.4413,286.1609,287.2953,287.9942,288.3744,288.1296,287.1991,286.4213,285.7003,285.2322,286.506966666667
1867,285.2264,285.1263,285.7064,286.3763,287.3997,288.0594,288.405,288.2125,287.2155,286.5344,285.7526,285.3275,286.611833333333
1868,285.0814,285.2694,285.5052,286.4446,287.3233,287.9577,288.3392,288.1668,287.3465,286.4733,285.7048,285.2579,286.572508333333
1869,284.9056,284.892,285.3822,286.0315,287.0314,287.8677,288.2653,287.8978,287.0598,286.1756,285.4979,285.2064,286.3511
1870,284.8597,284.8399,285.3471,286.0336,287.0784,288.0425,288.3948,287.952,287.2043,286.286,285.5106,285.1977,286.39555
1871,285.1424,285.1449,285.4594,286.174,287.2163,288.0648,288.2915,288.0414,287.3412,286.4514,285.8065,285.2648,286.533216666667
1872,285.0345,284.9159,285.5379,286.0833,287.2424,287.8441,288.1703,287.9371,287.1642,286.3731,285.6432,285.1621,286.425675
1873,284.8938,285.0379,285.4614,286.1792,287.1964,288.0253,288.4413,288.0453,287.3171,286.4975,285.8232,285.2502,286.51405
1874,284.9382,285.0561,285.5958,286.2582,287.2591,288.1892,288.3941,287.9733,287.2535,286.3997,285.5045,285.2587,286.5067
1875,284.8322,285.1221,285.5692,286.1388,287.1952,287.9993,288.2931,288.1068,287.1309,286.2807,285.4978,285.1035,286.439133333333
