year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1851,283.0809,283.455,284.2971,285.1533,286.113,286.8622,287.2201,287.1135,286.2531,284.961,283.7634,283.213,285.1238
1852,283.1018,283.4401,284.1072,285.2061,286.1489,286.8958,287.231,287.0724,286.2227,284.8289,283.6345,282.954,285.070283333333
1853,283.0351,283.3031,284.1021,285.0828,285.9004,286.7804,287.2968,287.0846,286.3053,284.8721,283.7277,283.063,285.046116666667
1854,283.0816,283.6588,284.1556,284.9531,285.9953,286.8476,287.2531,287.1223,286.2362,284.8447,283.6442,282.9847,285.064766666667
1855,283.1278,283.3239,284.415,285.2739,286.1322,286.9389,287.2523,287.1902,286.3214,284.9349,283.8371,283.0473,285.149575
1856,282.9488,283.4224,284.221,285.2214,286.1688,286.8985,287.3202,287.1115,286.2182,284.9084,283.832,283.272,285.1286
1857,283.1349,283.6649,284.2871,285.2396,286.2174,286.8712,287.2646,287.0512,286.1889,284.8631,283.7309,282.9091,285.118575
1858,282.929,283.3091,284.087,285.1873,285.982,286.6418,287.0783,287.0688,286.1185,284.8449,283.6353,282.8727,284.979558333333
1859,282.8138,283.4158,284.0558,285.0237,286.0147,286.7892,287.1226,286.9219,286.3578,284.9725,283.7228,282.9874,285.0165
1860,283.0076,283.3369,284.0697,284.991,285.893,286.6615,287.1225,286.9858,286.2834,284.9866,283.7614,283.0446,285.012
1861,282.8572,283.3422,284.2906,285.2255,286.0443,286.8245,287.3311,287.2383,286.4086,285.1593,284.0364,283.2776,285.169633333333
1862,283.2497,283.5778,284.4416,285.1366,285.9982,286.9238,287.3017,287.0909,286.2604,285.0854,283.9354,283.0751,285.17305
1863,282.9321,283.4622,284.2397,285.1349,285.9616,286.7728,287.1707,286.9246,286.1943,284.9673,283.8081,283.1201,285.057366666667
1864,283.0267,283.3785,284.4456,285.3478,286.0691,286.8777,287.3153,287.2249,286.3749,285.2142,283.8771,283.1144,285.18885
1865,282.9793,283.4838,284.2779,285.1174,286.0598,286.9878,287.4316,287.2349,286.2439,285.1166,283.8998,283.1764,285.167433333333
1866,283.1861,283.53,284.4945,285.3679,286.2938,287.1142,287.5535,287.4723,286.7312,285.3942,283.992,283.3463,285.373
1867,283.222,283.6273,284.534,285.327,286.2229,287.003,287.3123,287.2401,286.4041,285.2023,283.735,283.2039,285.252825
1868,283.2336,283.6443,284.3669,285.2423,286.042,286.8801,287.0963,287.2355,286.3897,285.1564,283.873,283.2421,285.200183333333
1869,283.2423,283.4666,284.187,285.0319,286.0343,286.9016,287.3242,287.2281,286.5146,285.0934,284.0161,283.3264,285.197208333333
1870,283.0248,283.5665,284.4771,285.3041,286.1797,287.0403,287.5131,287.2701,286.5405,285.0915,284.1234,283.3195,285.28755
1871,283.2502,283.7263,284.4145,285.3986,286.3544,287.122,287.5631,287.4413,286.6044,285.4045,284.0121,283.4793,285.397558333333
1872,283.4689,283.7785,284.6859,285.5426,286.3971,287.2144,287.6219,287.5262,286.6596,285.3192,284.1092,283.3788,285.475191666667
1873,283.2589,283.6815,284.4478,285.342,286.2351,287.0605,287.5161,287.3012,286.49,285.1971,283.8408,283.141,285.292666666667
1874,283.1548,283.4952,284.2594,285.4035,286.3319,287.0477,287.4479,287.3361,286.6309,285.3014,283.9792,283.244,285.302666666667
1875,283.3958,283.6736,284.4022,285.345,286.1927,287.0806,287.3052,287.071,286.2954,284.9777,283.8404,283.2986,285.23985
1876,283.1228,283.568,284.2215,285.3774,286.2014,286.9976,287.4282,287.4083,286.5273,285.3087,284.0442,283.3482,285.296133333333
1877,283.3117,283.7216,284.5537,285.4285,286.2839,287.1197,287.4763,287.397,286.5765,285.339,284.0034,283.2467,285.3715
1878,283.3427,283.72,284.4453,285.3617,286.1684,286.9316,287.307,287.204,286.2506,285.0262,283.8489,283.157,285.230283333333
1879,283.1195,283.5246,284.3413,285.2363,286.1621,286.8669,287.3689,287.2148,286.4512,285.0022,283.8485,283.0747,285.18425
1880,283.128,283.4314,284.5117,285.4443,286.2676,287.1343,287.5314,287.5435,286.5039,285.2725,283.9868,283.3196,285.339583333333
1881,283.2909,283.5027,284.2816,285.1959,286.2668,286.9223,287.3551,287.2733,286.404,285.1057,283.9368,283.2897,285.2354
1882,283.2719,283.6939,284.4611,285.2338,286.1748,286.9558,287.425,287.2946,286.4741,285.1489,284.0817,283.3599,285.297958333333
1883,283.2253,283.6198,284.3105,285.2904,286.1986,286.9531,287.3456,287.064,286.341,284.8216,283.7148,282.9229,285.150633333333
1884,282.8122,283.2709,283.8836,284.7262,285.575,286.4236,286.8193,286.6827,285.8394,284.475,283.4548,282.6821,284.7204
1885,282.5891,283.1935,284.1871,285.014,285.9015,286.7946,287.3144,287.1513,286.2544,284.903,283.8159,282.9134,285.002683333333
1886,282.9045,283.2841,284.1017,285.073,285.8255,286.7855,287.2166,287.0442,286.1009,284.8693,283.7437,282.9573,284.992191666667
1887,282.8776,283.1776,284.0623,284.934,285.7592,286.6288,286.9157,286.7884,285.9964,284.6884,283.3284,282.7812,284.828166666667
1888,282.7379,282.8535,283.8603,284.9162,285.7616,286.5118,286.8921,286.8727,286.0703,284.6317,283.5327,282.9647,284.800458333333
1889,282.5941,283.1197,283.9277,285.068,285.8994,286.5827,287.148,286.9645,286.1476,284.8101,283.5802,282.8805,284.893541666667
1890,282.5175,283.1642,283.9371,284.828,285.9539,286.6471,286.9117,286.8006,285.8691,284.7874,283.6618,282.7,284.814866666667
1891,282.7725,283.2107,283.9855,284.8259,285.73,286.6416,287.1126,287.0251,286.1597,284.9204,283.5265,282.9029,284.901116666667
1892,282.9319,283.3173,284.0703,285.0632,285.9026,286.6795,287.1135,286.8708,286.0281,284.622,283.4664,282.7585,284.902008333333
1893,282.7424,283.0178,283.9873,285.0037,285.842,286.6556,287.0639,287.0681,286.224,284.8697,283.8155,282.8779,284.930658333333
1894,282.853,283.4635,284.2009,285.0582,285.9494,286.8466,287.2311,287.1331,286.3583,284.9939,283.7784,283.1135,285.081658333333
1895,283.1194,283.5387,284.1709,285.2167,286.0986,286.922,287.291,287.1443,286.3149,285.1689,283.9188,283.1583,285.171875
1896,283.2108,283.5262,284.2198,285.3721,286.288,287.006,287.325,287.2544,286.4448,285.1689,283.8574,283.1317,285.233758333333
1897,283.0777,283.6797,284.2585,285.3253,286.1618,287.0263,287.4647,287.1576,286.4332,285.1121,284.0695,283.2833,285.254141666667
1898,283.1911,283.5566,284.2139,285.2314,286.2079,286.8973,287.2612,287.1065,286.4723,285.352,284.144,283.3432,285.248116666667
1899,283.0605,283.7907,284.5163,285.5264,286.2052,287.0361,287.3976,287.1892,286.4618,285.1841,283.9223,283.2576,285.29565
1900,283.184,283.7082,284.3083,285.295,286.3336,287.183,287.4956,287.4928,286.5852,285.3105,283.9832,283.4653,285.362058333333
1901,283.3927,283.8286,284.5834,285.4653,286.2052,286.9922,287.3922,287.2671,286.4126,285.0799,283.931,282.8882,285.286533333333
1902,282.955,283.3227,284.2472,285.2128,286.0721,286.9257,287.4656,287.2433,286.5182,285.0904,283.8564,283.1143,285.168641666667
1903,282.916,283.3496,284.0721,284.9316,285.9203,286.8051,287.1461,286.9599,286.2863,285.0927,283.9135,283.1409,285.044508333333
1904,283.0844,283.5281,284.236,285.102,286.0212,286.8595,287.2798,287.2075,286.4468,285.1458,283.8003,283.0333,285.145391666667
1905,283.1858,283.349,284.3989,285.0503,286.0368,286.9243,287.3018,287.1337,286.3752,285.1635,283.8889,283.1451,285.162775
