year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1850,284.9204,285.0581,285.8487,286.8073,287.8676,288.7878,288.935,288.7252,287.8792,286.8809,285.9655,284.9855,286.888433333333
1851,284.5976,284.9272,285.6418,286.8154,287.7542,288.5971,288.8247,288.617,287.7866,286.75,286.0093,285.0511,286.781
1852,284.8418,285.0092,285.5129,286.7421,287.6948,288.6553,288.6855,288.6478,287.8872,286.7407,285.945,285.255,286.801441666667
1853,284.9331,285.0376,285.9661,286.842,287.9244,288.6299,289.061,288.7899,287.9716,287.2327,286.122,285.4095,286.993316666667
1854,285.1796,285.3576,285.9532,286.9341,287.8734,288.8785,288.9935,288.6662,288.0131,287.0284,286.1396,285.3859,287.033591666667
1855,285.0801,285.2774,285.7646,286.8206,287.939,288.7493,289.0143,288.8547,288.0114,286.9911,286.2229,285.2369,286.996858333333
1856,284.8559,285.1985,286.0555,286.8529,287.8328,288.6367,288.8787,288.6215,287.8654,287.0115,286.0541,285.253,286.926375
1857,284.8446,285.304,285.8329,286.8802,287.9166,288.709,288.816,288.5121,287.7465,286.7902,285.8665,285.0547,286.856108333333
1858,284.8479,285.1468,285.8517,286.7582,287.7009,288.6048,288.7927,288.4626,287.871,286.7717,285.8727,285.0819,286.813575
1859,284.8988,285.0962,285.7454,286.4936,287.581,288.5648,288.6796,288.5725,287.7704,286.8281,285.8872,285.0344,286.762666666667
1860,284.9646,285.1991,285.6962,286.8472,287.912,288.6542,288.8692,288.5912,287.85,287.0031,285.977,285.3293,286.907758333333
1861,285.0342,285.1382,285.9834,286.7398,287.8333,288.6961,288.9066,288.6894,287.8126,286.8418,285.7136,285.0059,286.866241666667
1862,284.8592,285.1007,285.647,286.5403,287.7114,288.615,288.797,288.461,287.9696,286.9371,285.9809,285.2047,286.818658333333
1863,285.0175,285.2785,285.9483,286.8069,287.8461,288.5985,288.898,288.7239,287.8968,286.967,285.9688,285.263,286.934441666667
1864,285.1364,285.2944,285.8639,286.7951,287.8727,288.6889,288.8942,288.6385,287.7432,286.8724,286.0996,285.4622,286.946791666667
1865,285.0792,285.2814,285.85,286.7275,287.8549,288.6128,288.7812,288.4905,287.8555,286.8698,285.7836,284.9533,286.844975
1866,284.7991,285.0268,285.4381,286.4028,287.6304,288.5276,288.7367,288.4684,287.8149,286.8666,285.9979,285.2973,286.75055
1867,284.9646,285.2673,285.7707,286.8126,287.7645,288.6534,288.8592,288.4888,287.7975,287.0581,286.1504,285.2185,286.900466666667
1868,284.8869,285.1071,285.6529,286.6815,287.693,288.6537,288.8498,288.672,287.7534,286.9456,286.0226,285.1894,286.842325
1869,285.0117,285.2627,286.0709,286.9628,288.0657,288.8102,288.9622,288.6953,287.9844,286.9858,286.0396,285.2187,287.005833333333
1870,285.01,285.0058,285.6721,286.6158,287.7696,288.6608,288.8225,288.6488,287.9472,286.9776,286.0104,285.3874,286.877333333333
1871,285.0065,285.218,285.9394,286.8252,287.8013,288.6395,289.0267,288.6812,287.845,286.8504,285.8878,285.3032,286.918683333333
1872,284.8698,284.944,285.7346,286.7075,287.692,288.5488,288.8111,288.6101,287.7574,286.8045,285.9102,285.2289,286.801575
1873,284.8284,285.1243,285.6956,286.7234,287.7875,288.5436,288.813,288.5989,287.9427,286.9279,286.0325,285.2092,286.85225
1874,284.9099,285.2173,285.9186,286.709,287.9818,288.7478,289.022,288.7112,287.7675,287.1285,286.1623,285.2588,286.961225
1875,284.9343,285.0764,285.7672,286.7492,287.874,288.7044,288.8808,288.5802,287.908,287.0054,285.9828,285.2374,286.891675
1876,284.9012,285.0214,285.597,286.8775,287.8462,288.6438,288.7224,288.5742,287.8198,286.8802,285.9239,285.2549,286.838541666667
1877,285.0049,285.1358,285.5487,286.6862,287.7167,288.5052,288.7223,288.4629,287.8239,286.8326,285.8507,285.2491,286.794916666667
1878,284.8484,285.0552,285.708,286.7134,287.8557,288.7375,288.9461,288.7675,288.0358,287.086,286.219,285.5257,286.958191666667
1879,285.0491,285.3282,285.8438,287.0643,288.0989,288.8605,289.0265,288.7895,287.8786,286.9516,285.7237,284.9844,286.966591666667
1880,284.9427,284.9915,285.6495,286.7684,287.8094,288.6748,288.8239,288.5958,287.8556,286.783,285.8928,285.1305,286.826491666667
1881,284.8507,285.1024,285.6514,286.5632,287.5683,288.5128,288.6445,288.6037,287.8383,286.8224,285.8984,285.1482,286.767025
1882,284.9464,285.1852,285.7368,286.8073,287.7949,288.6604,288.7899,288.6611,287.8847,286.8085,285.9077,285.1211,286.858666666667
1883,284.7397,284.6992,285.2823,286.4706,287.4781,288.3577,288.6284,288.4993,287.6514,286.5862,285.7558,284.8171,286.580483333333
1884,284.4818,284.5121,285.3236,286.4009,287.468,288.2859,288.5951,288.1723,287.3513,286.4484,285.4962,284.8499,286.448791666667
1885,284.606,284.7186,285.592,286.4495,287.515,288.3195,288.6342,288.2783,287.461,286.5987,285.42,284.6715,286.522025
1886,284.3477,284.5326,285.3333,286.2735,287.4512,288.2845,288.5934,288.3526,287.6667,286.6257,285.5017,284.6707,286.469466666667
1887,284.3807,284.7059,285.4773,286.693,287.6041,288.5168,288.788,288.59,287.8155,286.8804,285.897,285.1729,286.710133333333
1888,284.7198,284.9981,285.5998,286.8409,287.7714,288.4738,288.7805,288.4685,287.6501,286.6264,285.7873,284.8693,286.715491666667
