year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1850,284.6389,284.8527,285.5129,286.4754,287.2249,287.8725,288.1494,287.9785,287.209,286.2002,285.4294,284.7334,286.356433333333
1851,284.4763,284.4552,285.4059,286.4757,287.2094,287.8547,288.1898,288.0073,287.373,286.5215,285.523,285.0107,286.375208333333
1852,284.6514,284.7561,285.5362,286.3868,287.2188,287.9739,288.0964,287.9467,287.3164,286.7595,285.738,284.9023,286.440208333333
1853,284.8867,284.9357,285.5856,286.5109,287.3989,287.9337,288.2723,287.9861,287.3342,286.5543,285.6842,284.8963,286.498241666667
1854,284.7534,284.8725,285.5129,286.4745,287.3758,288.1531,288.3652,287.9021,287.2398,286.4122,285.4701,284.9736,286.458766666667
1855,284.6264,285.0248,285.5928,286.3804,287.2449,288.0452,288.0693,287.8742,287.3162,286.4843,285.4955,284.5936,286.395633333333
1856,284.5214,284.6054,285.2872,286.187,287.0698,287.8149,287.9973,287.9403,287.2255,286.3978,285.3266,284.8695,286.270225
1857,284.5212,284.8159,285.3729,286.4121,287.3551,287.9813,288.1938,287.9805,287.4716,286.5718,285.698,285.2744,286.470716666667
1858,284.7345,285.0815,285.4995,286.6728,287.5201,288.2705,288.339,288.1862,287.3787,286.6151,285.652,285.0115,286.580116666667
1859,284.4146,284.7841,285.6933,286.5901,287.4994,288.2087,288.0645,287.9862,287.1633,286.372,285.4538,284.8243,286.421191666667
1860,284.3195,284.6226,285.3668,286.2964,287.1768,287.8512,287.9453,287.938,287.1724,286.4158,285.4813,284.7932,286.281608333333
1861,284.7946,284.7683,285.6521,286.3714,287.251,287.8863,288.3642,287.963,287.3889,286.5522,285.6153,284.961,286.464025
1862,284.8008,285.0683,285.7433,286.5293,287.5327,288.0522,288.2321,287.9147,287.2269,286.3008,285.4096,284.9417,286.479366666667
1863,284.6426,285.0028,285.5227,286.4658,287.3375,287.9198,288.133,287.8131,287.1735,286.485,285.5029,284.7957,286.399533333333
1864,284.5056,284.6406,285.5801,286.337,287.2075,287.8255,288.0618,287.7563,287.1802,286.3411,285.3776,284.8016,286.301241666667
1865,284.542,285.0173,285.5553,286.4703,287.4759,288.1142,288.1843,287.9989,287.419,286.5199,285.6684,285.029,286.499541666667
1866,284.6839,284.9074,285.6677,286.4923,287.4234,288.0693,288.4469,288.0955,287.4139,286.5734,285.8913,285.2293,286.574525
1867,284.8527,284.899,285.8704,286.616,287.301,288.0474,288.3783,288.1267,287.4308,286.6585,285.536,284.8838,286.55005
1868,284.7259,285.0317,285.5974,286.4224,287.4601,288.1698,288.2476,288.0876,287.2983,286.4656,285.6138,284.8433,286.496958333333
1869,284.7396,284.8891,285.4754,286.4442,287.2601,287.8721,288.33,287.9696,287.253,286.5673,285.5436,285.0734,286.45145
1870,284.7097,284.9096,285.6886,286.5564,287.3169,288.1408,288.3151,287.8981,287.284,286.4095,285.3082,284.7238,286.438391666667
1871,284.4586,284.3748,285.2057,286.0972,287.0955,287.7767,288.0687,287.8689,287.2361,286.4036,285.4327,284.8146,286.236091666667
1872,284.5171,284.7623,285.2737,286.4094,287.2686,288.0073,288.1543,287.9344,287.4194,286.5601,285.7961,285.1764,286.439925
1873,284.748,284.8148,285.8072,286.6982,287.5023,288.2887,288.5048,288.2836,287.5999,286.5549,285.6119,285.0869,286.6251
1874,284.7972,285.0382,285.7278,286.7451,287.481,288.1219,288.3165,288.0294,287.3746,286.488,285.5865,284.6147,286.526741666667
1875,284.4909,284.5061,285.1768,286.3696,287.3108,287.8714,288.079,287.9391,287.3039,286.4447,285.6057,285.031,286.344083333333
1876,284.5456,284.716,285.5764,286.4297,287.5227,288.0336,288.3036,287.9127,287.3595,286.4785,285.5769,284.9958,286.45425
1877,284.557,284.6608,285.4086,286.523,287.2996,287.9361,288.1929,287.8323,287.3661,286.54,285.6416,284.897,286.404583333333
1878,284.8232,284.9265,285.6068,286.4607,287.2188,287.943,288.2555,287.9517,287.2842,286.5435,285.5504,284.6584,286.435225
1879,284.2425,284.6886,285.2422,286.265,287.272,287.9691,288.1141,288.0203,287.386,286.6594,285.5897,284.9328,286.365141666667
1880,284.617,285.0482,285.6842,286.5003,287.3425,288.1188,288.1928,287.92,287.3188,286.4145,285.5528,284.8595,286.464116666667
1881,284.4043,284.8026,285.4031,286.245,287.1623,287.9722,288.0797,287.9501,287.3116,286.4774,285.6398,284.9959,286.370333333333
1882,284.6569,284.8134,285.7502,286.6431,287.2767,288.0771,288.3961,288.1408,287.4351,286.6826,285.6167,285.1038,286.549375
1883,284.726,284.8276,285.4919,286.4423,287.1621,287.9121,288.0884,287.8743,287.3335,286.352,285.33,284.733,286.3561
1884,284.5479,284.7491,285.701,286.4246,287.4027,288.1693,288.2243,288.1014,287.5174,286.5473,285.6765,284.8868,286.495691666667
1885,284.6345,284.9337,285.5548,286.3719,287.3228,288.1582,288.2579,288.1545,287.5744,286.7126,285.856,285.1482,286.556625
1886,284.7741,285.0591,285.7067,286.6636,287.6637,288.328,288.456,288.2307,287.5007,286.5494,285.607,284.9635,286.625208333333
1887,284.4005,284.8598,285.4749,286.3224,287.0912,287.8006,287.9983,287.8027,287.3197,286.4427,285.6002,284.9626,286.339633333333
1888,284.5542,284.7365,285.5322,286.3696,287.4924,288.1313,288.3958,288.2261,287.4781,286.5552,285.7139,285.1292,286.526208333333
1889,284.7855,285.0504,285.7266,286.6197,287.5746,288.2473,288.513,288.1623,287.4844,286.6046,285.6629,285.1925,286.635316666667
1890,284.561,284.7058,285.335,286.2996,287.1726,288.0017,288.0587,287.9435,287.2368,286.4813,285.5113,284.9821,286.35745
1891,284.6131,284.5348,285.6281,286.5036,287.1813,287.9832,288.3073,288.0739,287.4551,286.5141,285.6001,285.0465,286.453425
1892,284.7423,285.2351,286.0433,286.6209,287.6057,288.232,288.4168,288.2946,287.5717,286.7432,285.8012,284.9993,286.692175
1893,284.6969,285.1157,285.7398,286.566,287.5035,288.1548,288.2869,287.9967,287.3915,286.5254,285.5794,284.6748,286.519283333333
1894,284.6108,285.0391,285.4745,286.2713,287.4216,288.1574,288.1839,287.9587,287.3998,286.4729,285.7014,285.1285,286.484991666667
1895,284.7447,285.0955,285.459,286.4284,287.3152,288.0882,288.4328,288.1041,287.5548,286.6334,285.7418,285.2584,286.571358333333
1896,284.9786,284.8392,285.7663,286.6168,287.3344,288.0543,288.1419,288.0256,287.4251,286.4179,285.3632,284.964,286.493941666667
1897,284.527,284.6769,285.403,286.2945,287.1942,287.9105,288.1254,287.9186,287.2397,286.4236,285.5562,284.8191,286.340725
1898,284.586,284.7647,285.2756,286.5315,287.3352,288.0017,288.1155,288.0281,287.3022,286.5409,285.7104,284.6111,286.400241666667
1899,284.225,284.7692,285.6726,286.4914,287.3416,287.9059,288.0233,287.7906,287.3083,286.4973,285.6578,285.073,286.396333333333
1900,284.7097,285.1751,285.5948,286.4332,287.4446,287.9656,288.2756,288.1544,287.5391,286.576,285.717,284.901,286.540508333333
1901,284.9527,285.3427,285.642,286.6961,287.6718,288.2595,288.4889,288.1274,287.5656,286.6185,285.6147,284.8522,286.652675
1902,284.9059,285.0893,285.7105,286.6593,287.6085,288.1886,288.1255,287.9003,287.3191,286.2662,285.4168,284.6937,286.490308333333
1903,284.4439,284.6521,285.3913,286.2674,287.2343,287.8004,288.1031,287.9951,287.2312,286.3775,285.4551,284.9052,286.321383333333
1904,284.3512,284.9901,285.7206,286.5303,287.4179,288.2231,288.4513,288.1787,287.6887,286.7267,285.7581,285.1843,286.60175
1905,284.8633,284.9583,285.645,286.8337,287.61,288.2456,288.395,288.1352,287.2996,286.4997,285.6457,285.0014,286.594375
1906,284.5926,284.4813,285.3864,286.3408,287.2252,288.0117,288.2388,288.0773,287.5075,286.4906,285.6367,285.1114,286.425025
1907,285.0209,285.0249,285.7926,286.4833,287.4407,288.1236,288.3392,288.1367,287.3987,286.656,285.607,285.1768,286.600033333333
1908,284.6041,284.6165,285.4402,286.4267,287.39,287.948,288.199,287.8513,287.2861,286.5438,285.576,285.0106,286.407691666667
1909,284.7975,284.9861,285.7269,286.6057,287.4396,288.1668,288.3144,287.9694,287.4639,286.6747,285.821,285.2335,286.599958333333
1910,284.8658,284.9978,285.9757,286.7196,287.7005,288.3158,288.5747,288.2605,287.5916,286.7487,285.8609,285.229,286.736716666667
1911,284.859,284.6912,285.5735,286.4844,287.413,288.083,288.266,287.996,287.3793,286.2418,285.4427,284.6659,286.42465
1912,284.3842,284.6101,285.1609,286.0068,287.0084,287.7924,287.8912,287.8412,287.2628,286.3072,285.232,284.8236,286.1934
1913,284.3207,284.8365,285.6631,286.3097,287.2099,288.0673,288.1696,287.9394,287.4271,286.581,285.5858,284.8897,286.41665
1914,284.886,285.2474,285.7541,286.7,287.4825,288.2353,288.5255,288.3821,287.778,286.8763,286.0237,285.1866,286.756458333333
1915,284.8526,285.0921,285.8801,286.7088,287.4992,288.2267,288.3584,288.1374,287.3566,286.4831,285.4941,284.8774,286.580541666667
1916,284.6949,284.8857,285.4525,286.3282,287.1749,287.7412,288.1302,288.117,287.4164,286.4417,285.487,285.0015,286.405933333333
1917,284.7016,285.2444,285.6799,286.4938,287.5798,288.2029,288.1935,288.0467,287.3724,286.7505,285.8756,285.2104,286.612625
1918,284.8943,285.2173,285.6986,286.6458,287.494,288.1657,288.4409,287.987,287.4832,286.743,285.9502,285.1176,286.653133333333
1919,284.9145,284.9443,285.5538,286.5427,287.2453,288.0081,288.1818,287.9974,287.3368,286.5672,285.6745,284.937,286.49195
1920,284.727,285.0797,285.649,286.5981,287.4862,288.0323,288.2958,288.174,287.4668,286.585,285.8033,285.2121,286.592441666667
1921,284.6348,285.1634,285.9586,287.0047,287.8003,288.4041,288.4759,288.3213,287.5501,286.7339,285.7472,285.087,286.740108333333
1922,284.7342,284.8228,285.5002,286.5081,287.3289,287.9548,288.2483,287.9229,287.3184,286.623,285.6015,284.9871,286.462516666667
1923,284.6939,284.8406,285.5091,286.4586,287.3275,288.0239,288.3438,288.1329,287.5366,286.7615,285.6709,285.232,286.544275
1924,284.8009,285.0591,285.9275,286.7563,287.6589,288.3196,288.5827,288.2775,287.4021,286.7615,285.9461,285.2213,286.726125
1925,284.8054,285.2518,286.0573,286.7821,287.5838,288.1484,288.338,288.0622,287.306,286.4605,285.438,284.7763,286.58415
1926,284.6064,284.817,285.5138,286.3669,287.3287,288.126,288.3207,288.0779,287.3857,286.574,285.5652,285.0358,286.476508333333
1927,284.855,285.152,286.1901,286.8706,287.6133,288.3968,288.6068,288.144,287.6218,286.6144,285.69,284.9984,286.729433333333
1928,284.8252,284.7555,285.7774,286.414,287.3878,287.8717,288.2587,288.0108,287.4549,286.6802,285.7398,285.1966,286.53105
1929,284.7766,285.0582,285.7648,286.6816,287.5106,288.0893,288.5584,288.2006,287.6315,286.7701,285.8591,285.4399,286.695058333333
1930,284.8894,285.1819,286.0651,286.7094,287.631,288.088,288.4086,288.1272,287.4954,286.6463,285.8799,285.1796,286.691816666667
1931,284.7186,285.0004,285.8316,286.494,287.4613,288.1759,288.296,288.0321,287.3214,286.4945,285.545,284.9976,286.5307
1932,284.8062,284.7356,285.6899,286.6727,287.5142,288.0701,288.2406,288.173,287.3576,286.4881,285.6141,284.9297,286.524316666667
1933,284.7409,285.0579,285.7668,286.6845,287.5726,288.2928,288.4531,288.3168,287.7223,286.8431,286.0824,285.404,286.744766666667
1934,284.8297,285.0667,286.0305,286.7472,287.5927,288.2964,288.6455,288.3928,287.5882,286.645,285.7497,284.8835,286.705658333333
1935,284.6296,285.0749,285.6229,286.4095,287.2902,287.9771,288.1619,288.0739,287.4886,286.5716,285.5239,285.0468,286.489241666667
1936,284.7255,284.872,285.3957,286.571,287.4814,288.2677,288.4608,288.2974,287.7534,286.9148,286.0415,285.258,286.669933333333
1937,285.0249,285.3645,285.9567,286.8519,287.5762,288.2445,288.5504,288.4077,287.6472,286.9877,285.878,285.2314,286.810091666667
1938,284.8412,284.714,285.6121,286.6049,287.3894,287.9606,288.2929,288.0201,287.3435,286.4672,285.5888,284.812,286.470558333333
1939,284.8261,284.7537,285.3892,286.3465,287.2883,288.0588,288.2459,288.0422,287.4982,286.6233,285.7885,285.2206,286.506775
1940,284.8643,284.931,285.77,286.595,287.412,288.1971,288.3835,288.0443,287.4491,286.7971,285.7277,285.2068,286.614825
1941,285.032,285.2831,285.9521,286.7989,287.5753,288.3073,288.5447,288.3842,287.5446,286.7305,285.6339,285.1787,286.747108333333
1942,284.7473,284.9829,285.7448,286.5392,287.4769,288.1149,288.4044,288.1495,287.5764,286.8443,285.8628,284.996,286.61995
1943,284.7581,284.9777,285.9135,286.8257,287.5983,288.3516,288.5875,288.2796,287.808,286.7971,285.9409,285.2722,286.759183333333
1944,285.0381,285.4284,286.0929,286.8295,287.6993,288.279,288.3025,288.1472,287.5033,286.6299,285.6959,285.0532,286.724933333333
1945,284.7544,285.0307,285.5685,286.5961,287.4708,288.1293,288.402,288.1658,287.6988,286.8481,285.9322,285.3229,286.659966666667
1946,284.8716,285.2627,286.1522,286.7908,287.4728,288.3535,288.6501,288.2868,287.6589,286.7933,285.9652,285.3032,286.796758333333
1947,285.0934,285.3388,285.7362,286.7353,287.6692,288.3422,288.4973,288.1852,287.5675,286.8792,285.8252,285.1161,286.7488
1948,284.7213,284.962,285.5581,286.3632,287.2965,288.0886,288.2788,288.0046,287.5686,286.7477,286.0172,285.1888,286.566283333333
1949,284.9457,285.0352,285.7033,286.5806,287.5181,288.1472,288.3139,288.2648,287.7083,286.8879,285.9044,285.2358,286.6871
1950,285.0506,285.4515,286.3051,286.9227,287.6842,288.3193,288.5357,288.4141,287.8193,286.7621,285.8464,285.1428,286.854483333333
1951,284.856,284.7093,285.4355,286.5253,287.4997,288.0434,288.2618,288.0626,287.4559,286.5838,285.6998,285.1685,286.525133333333
1952,284.7859,285.0065,285.8675,286.7701,287.5325,288.2863,288.5953,288.3942,287.6887,286.8891,285.9019,285.4543,286.764358333333
1953,285.232,285.475,286.2082,287.0674,287.7421,288.4273,288.7073,288.3793,287.8257,286.9013,285.9033,285.2906,286.929958333333
1954,284.8559,285.1869,286.1246,286.813,287.7536,288.384,288.6132,288.3709,287.8449,287.012,286.0092,285.1466,286.8429
1955,285.105,285.1438,286.116,286.7704,287.6338,288.3723,288.5703,288.225,287.7572,286.8158,285.8828,285.1703,286.796891666667
1956,284.9182,285.3608,285.8667,286.7633,287.7954,288.4021,288.6663,288.2812,287.7188,286.9633,285.9466,285.1302,286.817741666667
1957,284.8816,285.1073,285.6338,286.6808,287.5984,288.3705,288.5953,288.3464,287.7991,286.8867,286.0085,285.3584,286.772233333333
1958,285.2075,285.1851,286.0092,286.7939,287.7538,288.486,288.7407,288.403,287.7282,287.0885,286.1725,285.3043,286.906058333333
1959,285.102,285.507,286.0784,286.7831,287.5933,288.2173,288.6443,288.2684,287.6349,286.9209,285.9198,284.9935,286.805241666667
1960,284.9648,285.2418,285.8826,286.7085,287.5927,288.2539,288.506,288.3651,287.5447,286.8474,285.8327,285.2355,286.747975
1961,285.1301,285.4221,286.1382,287.0509,287.6932,288.4542,288.6274,288.3963,287.7765,287.053,285.9788,285.5908,286.942625
1962,285.1816,285.3069,286.1087,286.7861,287.5638,288.1938,288.4451,288.3,287.5122,286.7547,285.6766,284.9395,286.73075
1963,284.6978,285.0453,285.5086,286.4438,287.4103,288.2017,288.412,288.2623,287.619,286.7116,286.0532,285.3799,286.645458333333
1964,285.0576,285.2602,286.0552,286.9394,287.8531,288.413,288.8445,288.4932,287.6682,286.7381,285.9038,285.1942,286.868375
1965,285.1729,285.2068,285.9316,286.9227,287.5827,288.3029,288.4801,288.2731,287.6304,286.8357,285.8522,285.0707,286.771816666667
1966,285.1593,285.1181,285.7626,286.59,287.5823,288.215,288.6018,288.3768,287.7527,286.8554,286.0247,285.4296,286.789025
1967,285.0715,285.61,286.239,286.9075,287.7298,288.2965,288.7171,288.3823,287.8546,286.8308,285.881,285.2772,286.899775
1968,285.1877,285.0414,285.9499,286.7219,287.7059,288.2871,288.4431,288.3246,287.8184,286.9424,285.9215,285.4451,286.81575
1969,285.1301,285.437,286.1848,286.8204,287.701,288.4089,288.5949,288.4482,287.7501,287.0103,286.0984,285.3701,286.91285
1970,284.985,285.1638,285.8654,286.8531,287.6854,288.4116,288.5866,288.4013,287.9474,287.0082,286.1974,285.5458,286.887583333333
1971,285.2011,285.3661,286.0068,286.8055,287.7628,288.5781,288.6226,288.3198,287.8252,287.0009,286.0583,285.4617,286.917408333333
1972,285.1809,285.5005,286.053,287.0698,287.9634,288.6595,288.7677,288.2319,287.7702,286.8771,286.0116,285.3441,286.952475
1973,284.9536,285.4106,286.0356,286.952,287.9111,288.3965,288.5171,288.2888,287.7433,286.8448,285.7764,285.2784,286.84235
1974,285.094,285.3457,285.7543,286.6849,287.6645,288.3923,288.6471,288.4047,287.8658,286.9325,286.1273,285.5814,286.874541666667
1975,285.3086,285.4102,286.2221,287.0409,287.7919,288.5412,288.8279,288.4984,287.8106,286.9657,285.877,285.2826,286.964758333333
1976,285.1293,285.2081,285.845,286.9243,287.9605,288.5555,288.6037,288.3475,287.7498,287.0312,286.0667,285.4436,286.905433333333
1977,285.4456,285.2799,286.0367,287.1815,287.7772,288.6562,288.8387,288.5599,288.0244,287.1241,286.2599,285.7683,287.079366666667
1978,285.357,285.6062,286.2554,287.1102,287.9995,288.6627,288.8664,288.6977,288.0435,287.1013,286.1609,285.3408,287.100133333333
1979,285.4256,285.4628,286.0669,287.13,287.8606,288.4984,288.7704,288.5122,287.9202,287.0936,286.2895,285.5518,287.0485
1980,284.8432,285.3151,285.9209,286.8059,287.6521,288.4387,288.4686,288.3756,287.7841,286.9074,286.0415,285.4928,286.837158333333
