year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
,,,,,,,,,,,,,
,,,,,-0.938,,,-90,90,,,,-0.312666666666667
1859,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,284.7501,-892.845825
1860,284.536,284.8927,285.6752,286.7595,287.9203,288.8546,289.0641,288.8176,287.9904,286.9209,285.8969,284.8901,286.851525
1861,284.586,284.8371,285.6685,286.7641,287.9492,288.8132,289.0516,288.8239,287.9952,286.9377,285.8346,284.981,286.853508333333
1862,284.7107,285.0214,285.7504,286.9211,288.0152,288.8528,289.1334,288.9011,288.0821,287.04,285.9546,284.8291,286.934325
1863,284.62,284.9063,285.6333,286.7741,287.8981,288.7845,289.0085,288.7516,288.0775,287.0105,285.8313,284.9312,286.852241666667
1864,284.6706,284.951,285.8645,286.9527,288.1408,288.8954,289.1031,288.8595,288.0726,286.9592,285.7081,284.7221,286.9083
1865,284.5081,284.8288,285.5586,286.6579,287.8854,288.7551,289.0067,288.6621,287.9333,286.9345,285.6817,284.75,286.763516666667
1866,284.4158,284.6283,285.4546,286.6246,287.7542,288.7024,288.9138,288.7047,287.8701,286.8462,285.6137,284.7253,286.687808333333
1867,284.364,284.7531,285.49,286.6734,287.8535,288.7577,288.9134,288.7088,287.9424,286.8746,285.6638,284.7533,286.729
1868,284.3789,284.735,285.4714,286.6333,287.8016,288.6696,288.8679,288.6526,287.8799,286.7306,285.5968,284.6242,286.67015
1869,284.3271,284.6623,285.6225,286.6982,287.8793,288.7492,288.9539,288.7148,287.9594,286.8817,285.77,284.8596,286.7565
1870,284.5762,284.9837,285.6425,286.7138,287.8606,288.7821,288.9683,288.6733,287.8827,286.8561,285.6771,284.886,286.791866666667
1871,284.579,284.8133,285.6982,286.7648,287.8432,288.7424,289.0075,288.6739,287.8816,286.8781,285.7671,284.8393,286.7907
