year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1850,285.1247,285.4149,286.0167,286.9148,287.869,288.7204,288.9585,288.5617,287.8686,286.772,285.7226,284.9096,286.904458333333
1851,284.5518,284.982,285.7284,286.7141,287.7709,288.3819,288.8841,288.4543,287.4619,286.6765,285.7093,285.1061,286.701775
1852,284.7224,285.0641,285.7115,286.8499,287.7915,288.5405,288.9815,288.7005,287.7216,286.7433,285.8432,285.0577,286.810641666667
1853,284.9484,285.1582,285.8355,286.9606,287.912,288.5925,288.9994,288.6682,287.8299,287.0009,285.9851,285.2935,286.932016666667
1854,285.0831,285.0391,285.8211,286.9288,287.8431,288.5085,288.981,288.5702,287.6739,286.6879,285.872,285.1233,286.844333333333
1855,284.9617,285.2119,285.9488,286.8451,288.057,288.7593,289.1812,288.8245,288.0083,286.8788,285.9222,285.1683,286.980591666667
1856,284.7724,284.9782,285.9566,286.862,287.6146,288.3735,288.8163,288.6372,287.6657,286.6036,285.4755,284.6127,286.697358333333
1857,284.2974,284.7459,285.6407,286.5752,287.5474,288.2766,288.6314,288.4944,287.6543,286.453,285.5423,285.0268,286.573783333333
1858,284.7036,284.8867,285.8239,286.757,287.7602,288.3371,288.6312,288.4366,287.7148,286.8609,285.7562,284.8293,286.708125
1859,284.6306,285.0723,285.6003,286.9104,287.8055,288.5659,288.846,288.5509,287.7924,286.77,285.6948,285.0411,286.77335
1860,284.8794,285.0797,285.8291,286.9948,287.6427,288.3788,288.7488,288.4936,287.648,286.7023,285.8257,285.0397,286.771883333333
1861,284.9174,284.8871,285.5342,286.6651,287.655,288.3062,288.8252,288.4427,287.6976,286.8395,285.9424,285.1157,286.735675
1862,284.8879,284.9843,285.9119,286.9137,287.8222,288.557,288.9068,288.7242,287.8111,286.8471,285.924,285.2746,286.8804
1863,284.819,285.3449,285.939,286.9469,287.7355,288.5009,288.9519,288.7761,287.6722,286.7433,285.8189,285.1908,286.86995
1864,284.8,284.9024,285.4957,286.6257,287.6039,288.4489,288.7998,288.4368,287.7397,286.6154,285.691,284.8712,286.669208333333
