year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
,,,,,,,,,,,,,
,,,,,-0.938,,,-90,90,,,,-0.312666666666667
1859,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,284.7918,-892.84235
1860,284.5339,284.9074,285.7233,286.7766,287.8734,288.7863,289.0234,288.7996,288.015,286.9515,285.8332,284.8739,286.841458333333
1861,284.5972,284.8909,285.7021,286.791,287.9201,288.842,289.0627,288.8176,288.0143,286.9597,285.8438,284.9994,286.870066666667
1862,284.6669,284.9727,285.7202,286.8482,287.9777,288.8184,289.0527,288.8164,288.0274,286.9883,285.8449,284.7917,286.877125
1863,284.5791,284.9007,285.5989,286.7399,287.8976,288.7679,288.9897,288.7165,288.0179,286.954,285.7643,284.8328,286.813275
1864,284.6001,284.864,285.7531,286.814,288.0486,288.8322,288.9935,288.7422,288.0084,286.9186,285.667,284.7366,286.831525
1865,284.4969,284.8113,285.5527,286.645,287.8293,288.6993,288.9417,288.6242,287.8645,286.8564,285.6326,284.713,286.722241666667
1866,284.3527,284.6287,285.4197,286.5826,287.7225,288.6684,288.8923,288.6475,287.8645,286.8346,285.6377,284.7314,286.665216666667
1867,284.3899,284.7132,285.4883,286.6184,287.8062,288.7391,288.8983,288.674,287.9118,286.8915,285.6642,284.7552,286.712508333333
1868,284.4261,284.7633,285.5133,286.6266,287.8372,288.6727,288.8553,288.649,287.9081,286.8171,285.7069,284.6894,286.705416666667
1869,284.4006,284.8119,285.6688,286.7719,287.9337,288.7543,288.9733,288.7147,287.9498,286.8651,285.7372,284.8053,286.782216666667
1870,284.491,284.9277,285.5889,286.669,287.8406,288.7711,288.9628,288.6796,287.898,286.8622,285.6773,284.8255,286.766141666667
1871,284.5552,284.8151,285.6943,286.7539,287.8948,288.7288,288.9782,288.7087,287.8974,286.8541,285.7313,284.8355,286.787275
