year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1850,284.9172,285.3385,286.3321,287.2371,288.1897,288.6839,288.9564,288.6955,288.0689,287.09,286.1259,285.3152,287.0792
1851,285.2458,285.7724,286.4526,287.6128,288.3426,288.8715,288.8332,288.5819,287.8011,287.1568,286.0497,285.5164,287.1864
1852,285.0996,285.429,286.2216,287.357,288.1053,288.7857,288.9507,288.6875,288.0421,287.1455,286.1414,285.5328,287.12485
1853,285.282,285.5208,286.3504,287.3972,288.3643,288.8828,289.0839,288.7047,288.2865,287.2566,286.393,285.9522,287.289533333333
1854,285.4161,286.1032,286.7203,287.6937,288.4077,289.1828,289.2833,288.9137,288.2552,287.3763,286.3107,285.8427,287.458808333333
1855,285.5116,286.0413,286.5872,287.5144,288.4348,288.7889,289.0531,288.8381,288.1184,287.2536,286.2896,285.6037,287.336225
1856,285.6978,285.8902,286.5421,287.569,288.6527,289.1144,289.2243,288.912,288.3687,287.5681,286.5016,285.9107,287.495966666667
1857,285.6548,285.9046,286.7049,287.6382,288.2321,288.748,288.7916,288.3825,287.6794,287.003,285.926,285.3285,287.166133333333
1858,285.2216,285.6549,286.2431,287.3312,288.2783,288.6975,288.9598,288.763,288.2377,287.0111,286.0753,285.485,287.163208333333
1859,285.235,285.491,286.5488,287.6091,288.5293,289.02,289.1951,288.8615,288.3785,287.5329,286.6434,285.9525,287.416425
1860,285.5132,286.0586,286.7511,287.6306,288.4318,289.101,289.2048,288.8597,288.2365,287.2744,286.1168,285.5089,287.390616666667
1861,285.2072,285.7805,286.5293,287.4913,288.4929,289.0759,289.1962,288.7488,288.148,287.1622,286.3554,285.8108,287.333208333333
1862,285.4966,285.8152,286.8151,287.5089,288.4388,289.0781,289.2668,289.1078,288.3007,287.253,286.2658,285.6487,287.416291666667
1863,285.5278,285.7678,286.886,287.6583,288.5251,289.0698,289.3105,288.8901,288.2772,287.3564,286.131,285.8021,287.433508333333
1864,285.5492,285.8623,286.7501,287.5683,288.4629,289.2128,289.4228,289.013,288.4375,287.7134,286.51,285.9749,287.539766666667
1865,285.5606,285.9102,286.6727,287.5652,288.3676,289.0119,288.9843,288.8166,288.2044,287.4653,286.2525,285.4803,287.357633333333
1866,285.7212,285.8016,286.5457,287.3873,288.4281,289.1082,289.2628,288.8579,288.3041,287.4824,286.3553,285.6809,287.411291666667
1867,285.8778,286.0371,286.7277,287.7448,288.6621,288.9834,289.3067,289.1115,288.2769,287.5006,286.4671,285.693,287.532391666667
1868,285.3939,285.7212,286.5497,287.6396,288.5396,289.134,289.3933,289.0989,288.4595,287.5378,286.4622,286.255,287.515391666667
1869,285.8397,285.9706,286.9269,287.7343,288.5842,289.1367,289.439,289.1862,288.4287,287.477,286.4206,285.6677,287.567633333333
1870,285.5184,286.0511,286.51,287.5598,288.5353,289.2196,289.3427,289.2757,288.4813,287.6212,286.5284,285.9516,287.549591666667
1871,286.1322,286.1654,286.7486,287.8002,288.6862,289.1806,289.4608,289.1825,288.4372,287.5106,286.3938,285.6353,287.611116666667
1872,285.6748,286.0114,286.7385,287.816,288.542,289.3214,289.3837,289.0349,288.5103,287.4495,286.6424,286.1219,287.6039
1873,285.6223,285.8611,286.6752,287.8597,288.7548,289.3399,289.5286,289.4393,288.608,287.4943,286.5525,285.9664,287.641841666667
