year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
,,,,,,,,,,,,,
,,,,,-0.625,,,-90,90,,,,-0.208333333333333
1850,284.311,284.6295,285.4568,286.4189,287.3321,288.073,288.3908,288.1255,287.3545,286.2334,285.3069,284.5338,286.347183333333
1851,284.2702,284.6141,285.5038,286.4089,287.3027,288.0395,288.3712,288.1838,287.3689,286.2666,285.197,284.4325,286.329933333333
1852,284.3378,284.7024,285.425,286.3803,287.2439,287.9785,288.2982,288.1049,287.3525,286.2523,285.1653,284.4962,286.311441666667
1853,284.2325,284.7304,285.4316,286.3611,287.3154,288.0747,288.3732,288.2188,287.3797,286.3349,285.2788,284.5681,286.358266666667
1854,284.5089,284.8339,285.5579,286.3539,287.2644,287.9777,288.2667,288.0258,287.2484,286.2104,285.1057,284.2741,286.302316666667
1855,284.1401,284.4565,285.1918,286.2397,287.2395,287.9572,288.2691,288.0555,287.3011,286.145,285.0698,284.3358,286.200091666667
1856,284.1702,284.5167,285.1936,286.2999,287.13,287.8564,288.2741,288.0292,287.2876,286.1037,285.0384,284.2047,286.175375
1857,284.1221,284.6144,285.3689,286.3976,287.2495,287.9965,288.2666,288.0222,287.2901,286.1677,285.1053,284.2956,286.241375
1858,284.2225,284.5237,285.351,286.3827,287.2449,287.9054,288.3376,288.0421,287.2731,286.2232,285.1358,284.4313,286.256108333333
1859,284.2472,284.6776,285.3929,286.3856,287.2673,288.0119,288.3187,288.0799,287.3601,286.1933,285.0783,284.4296,286.286866666667
1860,284.1907,284.5283,285.2475,286.3283,287.2391,287.8949,288.3362,288.0509,287.3106,286.1092,285.0619,284.3277,286.218775
1861,284.1352,284.6169,285.2641,286.2326,287.1831,287.8598,288.292,287.9944,287.2555,286.0981,285.0869,284.2783,286.191408333333
1862,284.0785,284.5711,285.2892,286.286,287.2034,288.0216,288.3929,288.2039,287.4234,286.2554,285.2649,284.4249,286.2846
1863,284.3749,284.8484,285.6013,286.4853,287.4722,288.1626,288.476,288.2458,287.5123,286.3739,285.2412,284.5619,286.446316666667
1864,284.3576,284.6603,285.5309,286.5755,287.4131,288.0706,288.411,288.1297,287.3506,286.1734,285.0987,284.3146,286.3405
1865,284.1256,284.4801,285.272,286.2932,287.302,287.9675,288.3981,288.0378,287.3589,286.2489,285.2728,284.5613,286.276516666667
1866,284.2933,284.7937,285.4458,286.2822,287.3274,288.1376,288.4512,288.2156,287.4213,286.2493,285.2313,284.4588,286.358958333333
1867,284.2899,284.6412,285.4026,286.3554,287.2498,288.073,288.3546,288.0674,287.3622,286.3644,285.2382,284.5229,286.3268
1868,284.3488,284.6778,285.496,286.4413,287.2263,287.9073,288.3638,288.1201,287.4073,286.2802,285.0877,284.452,286.317383333333
1869,284.3739,284.7544,285.3833,286.3239,287.305,287.9889,288.4236,288.1714,287.4364,286.3215,285.2516,284.6037,286.361466666667
1870,284.362,284.8432,285.589,286.4612,287.3416,288.118,288.4207,288.1538,287.422,286.2979,285.1832,284.4201,286.384391666667
1871,284.3133,284.6867,285.4159,286.4283,287.3181,288.0384,288.3834,288.1136,287.3668,286.2692,285.1166,284.3628,286.317758333333
1872,284.1541,284.696,285.3955,286.4097,287.3866,288.0704,288.3605,288.144,287.3673,286.3056,285.2628,284.5046,286.338091666667
1873,284.282,284.7738,285.5298,286.4564,287.298,288.032,288.3744,288.0351,287.3138,286.2981,285.1875,284.473,286.337825
1874,284.3271,284.5893,285.4613,286.4543,287.3575,288.0304,288.3387,288.0304,287.3582,286.1245,285.0389,284.3494,286.288333333333
1875,284.2397,284.6109,285.4321,286.3796,287.239,287.9778,288.2863,288.0579,287.4008,286.3305,285.1971,284.5232,286.306241666667
1876,284.2043,284.5927,285.3802,286.3084,287.2389,287.9686,288.3506,288.0786,287.3162,286.1752,285.207,284.364,286.265391666667
1877,284.1996,284.5427,285.4051,286.3714,287.2958,287.9981,288.3508,288.087,287.3708,286.1717,285.1846,284.3864,286.280333333333
1878,284.2732,284.6564,285.4196,286.471,287.2986,287.9717,288.2914,288.1229,287.3382,286.3185,285.2321,284.4998,286.32445
1879,284.4506,284.7436,285.4674,286.4621,287.4055,288.1258,288.4012,288.1261,287.3863,286.2097,285.2174,284.496,286.374308333333
1880,284.2655,284.6783,285.4743,286.3555,287.2782,288.0276,288.3532,288.1659,287.4364,286.3061,285.3324,284.5864,286.354983333333
1881,284.3758,284.6316,285.6146,286.4021,287.2725,287.9871,288.3575,288.1651,287.3461,286.2665,285.2561,284.5114,286.348866666667
1882,284.2169,284.6445,285.5216,286.3566,287.3225,288.115,288.411,288.1801,287.4166,286.2798,285.263,284.5692,286.358066666667
1883,284.4173,284.7958,285.5149,286.4629,287.3218,288.0787,288.3863,288.1793,287.3448,286.1466,285.0553,284.2019,286.325466666667
1884,284.0425,284.4469,285.214,286.0642,286.9541,287.6517,288.0132,287.8138,287.0148,285.9062,284.8678,284.2329,286.018508333333
1885,284.0332,284.4439,285.1301,286.1487,287.0212,287.7745,288.1691,287.9162,287.1348,285.9041,284.9866,284.1228,286.065433333333
1886,284.0609,284.5962,285.3624,286.2433,287.1031,287.7975,288.2035,287.9768,287.1616,286.0564,284.9651,284.2312,286.1465
1887,283.9961,284.4172,285.2159,286.1563,287.0016,287.8512,288.1838,287.9168,287.1701,286.1178,285.0169,284.2845,286.110683333333
1888,284.1152,284.6082,285.4006,286.385,287.1938,287.9391,288.208,287.9708,287.1983,286.0716,285.0756,284.3509,286.209758333333
1889,284.256,284.5181,285.2261,286.2074,287.0963,287.8628,288.2444,287.9331,287.223,286.1049,285.0823,284.2994,286.17115
1890,284.2771,284.5606,285.2382,286.2125,287.0453,287.8026,288.1693,287.8975,287.1223,286.1043,285.0032,284.1326,286.130458333333
1891,284.0648,284.4269,285.1354,286.1382,287.1012,287.869,288.1877,287.8441,287.0895,286.0824,284.9409,284.2823,286.096866666667
1892,284.0833,284.5167,285.382,286.1582,287.0941,287.8257,288.0771,287.8818,287.1316,285.955,284.8784,284.1662,286.095841666667
1893,283.9591,284.3747,285.1244,286.0828,287.0388,287.7582,288.1212,287.8763,287.1492,286.0321,284.9045,284.1495,286.047566666667
