year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1850,284.2701,284.5487,285.1364,286.1584,287.6229,288.186,288.3395,287.8941,287.1617,286.2483,285.2467,284.5387,286.279291666667
1851,284.5035,284.6492,285.2928,286.13,287.2716,288.1633,288.353,287.8967,287.2161,286.2246,285.425,284.7824,286.325683333333
1852,284.3778,284.5276,285.084,286.3069,287.4304,288.1143,288.3081,287.9177,287.1166,286.1877,285.2369,284.5193,286.260608333333
1853,284.3084,284.4202,285.0825,286.3897,287.5713,288.2863,288.3105,287.8981,287.2771,286.3141,285.4503,284.6161,286.32705
1854,284.3921,284.2845,285.2139,286.3657,287.5288,288.164,288.209,287.9305,287.1345,286.2014,285.4111,284.6512,286.290558333333
1855,284.2721,284.5272,285.0516,286.114,287.3398,288.1948,288.2747,288.01,287.1217,286.2965,285.297,284.6224,286.26015
1856,284.5095,284.5347,285.2025,286.3468,287.5557,288.0846,288.2969,287.8864,287.1062,286.3427,285.2061,284.7963,286.322366666667
1857,284.3271,284.4802,285.2004,286.3455,287.3581,288.0406,288.2965,287.953,287.057,286.2402,285.2839,284.7483,286.277566666667
1858,284.6458,284.5236,285.0962,286.0139,287.4033,288.2,288.2715,287.854,287.1233,286.1418,285.3701,284.6104,286.271158333333
1859,284.4329,284.3883,285.0039,286.1478,287.3769,288.0481,288.2136,287.9878,287.2058,286.1304,285.1365,284.7021,286.231175
1860,284.5154,284.6627,285.2725,286.1124,287.3038,288.0972,288.149,287.7479,286.969,286.1284,285.1815,284.5633,286.225258333333
1861,284.3587,284.5204,284.9085,286.1527,287.3929,288.1688,288.3823,287.9333,287.0707,286.2305,285.3994,284.7908,286.27575
1862,284.56,284.7017,285.3512,286.3093,287.4358,288.1224,288.1472,287.81,287.0576,286.1433,285.3613,284.5784,286.298183333333
1863,284.451,284.6113,285.3084,286.1731,287.3009,288.0525,288.2339,287.8596,287.064,286.2231,285.2485,284.6638,286.265841666667
1864,284.4898,284.8655,285.2234,286.3499,287.586,288.2681,288.4871,287.9782,287.1411,286.1774,285.2761,284.6409,286.373625
1865,284.59,284.6535,285.3456,286.3831,287.5376,288.247,288.4721,287.9662,287.2036,286.2559,285.4473,284.842,286.411991666667
1866,284.439,284.5069,285.0265,286.1092,287.3833,288.0877,288.2685,287.8648,287.172,286.3073,285.3884,284.7109,286.272041666667
1867,284.5223,284.5049,285.3399,286.4083,287.5468,288.3051,288.4572,288.0268,287.1606,286.2908,285.3902,284.9659,286.4099
1868,284.7432,284.6449,285.575,286.3539,287.5287,288.2958,288.4275,288.1914,287.2355,286.3356,285.4271,284.8171,286.464641666667
1869,284.3584,284.3803,285.3559,286.3863,287.5677,288.3145,288.4071,288.0551,287.2252,286.3882,285.5782,284.8963,286.409433333333
1870,284.4585,284.512,285.4852,286.3292,287.5244,288.3,288.3655,288.0914,287.2088,286.2705,285.4406,284.8238,286.400825
1871,284.4626,284.3586,285.2218,285.9772,287.3901,288.1615,288.3174,287.8936,287.0438,286.2498,285.4273,284.8287,286.2777
1872,284.3967,284.5589,285.3661,286.548,287.5405,288.1875,288.3524,288.0217,287.1352,286.3866,285.4824,284.7617,286.394808333333
1873,284.5041,284.6616,285.3531,286.2809,287.5057,288.2112,288.2627,287.9934,287.1919,286.4226,285.549,284.9807,286.409741666667
1874,284.676,284.7374,285.4251,286.3177,287.3592,288.1638,288.2472,287.93,287.2087,286.2821,285.3635,284.7735,286.373683333333
1875,284.4883,284.4095,285.3002,286.4667,287.4803,288.2064,288.4194,287.9999,287.2187,286.2194,285.4697,284.7943,286.372733333333
1876,284.6265,284.7722,285.2571,286.3851,287.6973,288.3436,288.471,288.0589,287.2858,286.3747,285.5258,285.1567,286.496225
1877,284.7053,284.6875,285.3282,286.34,287.431,288.1604,288.2424,287.9634,287.0689,286.1905,285.4205,284.6123,286.345866666667
1878,284.2267,284.4502,284.9449,286.3578,287.3668,288.1398,288.2689,287.9227,287.0541,286.2511,285.3414,284.8564,286.265066666667
1879,284.6874,284.5332,284.9589,286.2749,287.3464,288.1059,288.2899,287.9075,287.0738,286.4123,285.3956,284.9037,286.324125
1880,284.65,284.4922,285.3244,286.3679,287.5631,288.206,288.4244,288.0378,287.2956,286.3216,285.3495,284.6753,286.392316666667
1881,284.3773,284.587,285.4398,286.3533,287.5926,288.2677,288.4269,288.0541,287.2545,286.3979,285.3958,284.5609,286.392316666667
1882,284.3965,284.338,284.9081,286.1234,287.4796,288.2781,288.2523,288.0034,287.1743,286.3388,285.4561,284.657,286.2838
1883,284.2952,284.4643,285.1156,286.2061,287.3629,288.1049,288.3694,288.0064,287.2029,286.2995,285.5,284.7682,286.30795
1884,284.7556,284.7677,285.338,286.2415,287.545,288.2839,288.3822,288.0588,287.2079,286.3817,285.4497,284.924,286.444666666667
1885,284.588,284.6496,285.3029,286.2248,287.6257,288.1853,288.315,287.9874,287.2728,286.0787,285.3733,284.6812,286.357058333333
1886,284.6618,284.6263,285.3061,286.2958,287.4337,288.1919,288.3667,288.0131,287.1431,286.1718,285.4547,284.9561,286.385091666667
1887,284.6327,284.8086,285.2728,286.3815,287.4931,288.2284,288.2414,288.0104,287.2238,286.2924,285.3396,284.7993,286.393666666667
1888,284.514,284.6419,285.0986,286.0648,287.3543,288.1142,288.3145,287.9653,287.1162,286.1411,285.3411,284.6816,286.278966666667
1889,284.4183,284.5061,285.0287,286.086,287.2948,288.0878,288.1608,287.7688,286.9995,286.2991,285.2767,284.5114,286.203166666667
1890,284.6081,284.7782,285.2758,286.3408,287.4967,288.2908,288.3075,288.0178,287.2102,286.2573,285.3841,284.6786,286.387158333333
1891,284.5505,284.4941,285.0328,286.2574,287.374,288.1413,288.3906,287.9718,287.1718,286.2416,285.3041,284.7818,286.309316666667
1892,284.2298,284.3901,285.0341,286.2386,287.3228,288.0492,288.1482,287.8499,287.0784,286.2533,285.3177,284.5142,286.202191666667
1893,284.48,284.7349,285.2145,286.4373,287.5925,288.2373,288.5243,288.1254,287.3167,286.3999,285.5182,285.0228,286.466983333333
1894,284.6216,284.6556,285.4277,286.4682,287.7317,288.4313,288.3881,288.0047,287.3687,286.3226,285.4553,284.9134,286.482408333333
1895,284.6971,284.738,285.1423,286.3148,287.5487,288.2679,288.2844,287.9839,287.2155,286.2906,285.3992,284.5924,286.3729
1896,284.4394,284.4569,285.0717,286.2613,287.5099,288.2377,288.2643,287.9358,287.1505,286.1458,285.2265,284.6899,286.282475
1897,284.4581,284.6532,285.2333,286.172,287.443,288.1566,288.2528,287.9742,287.0961,286.125,285.4079,284.6956,286.30565
