year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
,,,,,,,,,,,,,
,,,,,-0.938,,,-89.497,89.497,,,,-0.312666666666667
1850,283.7798,283.937,284.7212,285.888,286.9788,287.6938,287.8249,287.5488,286.7707,285.7556,284.7136,284.0298,285.8035
1851,283.8075,284.0732,284.7913,285.9795,287.0904,287.7648,287.9014,287.5818,286.7877,285.8256,284.783,284.0762,285.871866666667
1852,283.8655,284.1584,284.8909,286.0309,287.1554,287.8548,287.9552,287.6859,286.8773,285.8554,284.8084,284.0712,285.934108333333
1853,283.8817,284.1248,284.8495,285.9957,287.1127,287.8083,287.9749,287.6822,286.8582,285.8207,284.781,284.0738,285.913625
1854,283.8778,284.1211,284.8692,286.0243,287.1346,287.7945,287.9513,287.6253,286.8583,285.8963,284.8443,284.0718,285.9224
1855,283.8562,284.0719,284.8599,285.9754,287.1519,287.8602,287.9986,287.6999,286.8767,285.8995,284.883,284.163,285.94135
1856,283.9249,284.0945,284.8983,286.0433,287.1086,287.8145,287.9024,287.6423,286.8004,285.7939,284.7454,283.9753,285.895316666667
1857,283.7564,283.9911,284.7151,285.883,286.931,287.6234,287.7871,287.4724,286.6565,285.5924,284.5942,283.8976,285.741683333333
1858,283.7549,283.9108,284.6891,285.8329,286.9755,287.7042,287.8499,287.4744,286.7019,285.688,284.7036,283.9852,285.772533333333
1859,283.7388,284.022,284.7645,285.8716,287.0226,287.7163,287.8643,287.5846,286.7788,285.7178,284.7156,283.9656,285.813541666667
1860,283.7683,284.058,284.7848,285.9633,287.1143,287.7804,287.8879,287.607,286.8284,285.794,284.7744,284.0378,285.86655
1861,283.8339,284.0567,284.8306,285.9948,287.1338,287.8051,287.9123,287.6544,286.8421,285.8086,284.7414,283.9617,285.881283333333
1862,283.7491,284.0171,284.7284,285.9333,287.0496,287.7086,287.7935,287.5418,286.7811,285.7068,284.6884,283.9363,285.802833333333
1863,283.7457,283.8953,284.7437,285.9332,287.0327,287.7039,287.8702,287.5922,286.7648,285.7346,284.7143,283.9975,285.810675
1864,283.7768,284.0191,284.7675,285.901,286.9727,287.6689,287.842,287.6057,286.7681,285.7395,284.7078,283.9863,285.81295
1865,283.7292,284.0325,284.8116,285.9457,287.0923,287.7842,287.932,287.6508,286.8044,285.7742,284.79,284.1,285.870575
1866,283.821,284.0494,284.8875,286.0524,287.164,287.8563,288.0057,287.6431,286.8503,285.8065,284.791,284.1039,285.919258333333
1867,283.9061,284.0998,284.8847,286.029,287.1617,287.8161,287.9823,287.675,286.8976,285.8701,284.8136,284.0862,285.935183333333
1868,283.8793,284.1299,284.899,286.0484,287.1429,287.8268,287.9772,287.6621,286.8841,285.864,284.8524,284.1572,285.943608333333
1869,283.8878,284.1533,284.8757,286.0342,287.1573,287.8556,287.9883,287.6669,286.8714,285.8272,284.7742,284.0339,285.92715
1870,283.866,284.0682,284.8483,286.0093,287.1173,287.8098,287.9714,287.6438,286.8423,285.7935,284.7571,284.0728,285.899983333333
1871,283.8443,284.0881,284.806,286.0146,287.1057,287.8302,287.9275,287.6904,286.8896,285.8242,284.8277,284.037,285.907108333333
1872,283.8895,284.1339,284.894,286.0638,287.1738,287.919,288.0684,287.7886,286.944,285.9035,284.9131,284.1588,285.987533333333
1873,284.0038,284.2158,284.9229,286.0775,287.2102,287.9124,288.064,287.7734,286.9953,285.9645,284.9387,284.178,286.021375
1874,284.0536,284.2856,284.9485,286.0955,287.25,287.9174,288.1006,287.7675,286.9416,285.9168,284.872,284.1169,286.022166666667
1875,283.9532,284.1779,284.9202,286.1214,287.2553,287.8983,288.0547,287.7486,286.9429,285.923,284.9005,284.2174,286.00945
1876,283.9311,284.1821,284.9797,286.0915,287.2059,287.8953,288.0559,287.6899,286.8901,285.8789,284.8585,284.2103,285.9891
1877,283.9584,284.2115,284.9853,286.111,287.2256,287.9349,288.0435,287.7202,286.9666,285.9581,284.9219,284.243,286.023333333333
1878,284.0374,284.2618,285.0243,286.0903,287.2879,287.9503,288.0789,287.7426,286.9294,285.9305,284.8305,284.1808,286.028725
1879,283.918,284.1703,284.9149,286.0562,287.1763,287.856,288.0154,287.6744,286.8724,285.8196,284.8504,284.0706,285.949541666667
1880,283.8574,284.1528,284.8848,286.0451,287.1615,287.8784,288.0184,287.7077,286.94,285.9316,284.8522,284.1784,285.967358333333
1881,284.0112,284.2207,284.9975,286.1364,287.2681,287.9417,288.094,287.7817,287.0029,286.0004,284.9465,284.258,286.054925
1882,283.9897,284.2131,284.992,286.0987,287.2068,287.9236,288.0593,287.7619,286.9604,285.9043,284.8293,284.1483,286.007283333333
1883,283.8966,284.1392,284.9127,286.0331,287.121,287.8527,287.9998,287.6948,286.8641,285.7926,284.7298,284.0173,285.921141666667
1884,283.7619,283.9114,284.6545,285.772,286.8409,287.524,287.645,287.2931,286.4504,285.5076,284.4991,283.7241,285.632
1885,283.5256,283.7744,284.5533,285.6883,286.7973,287.5175,287.6476,287.321,286.5641,285.5266,284.4411,283.7819,285.594891666667
1886,283.608,283.8296,284.6339,285.8109,286.9495,287.6183,287.7805,287.4493,286.6645,285.5804,284.5375,283.8017,285.688675
1887,283.6171,283.9143,284.7036,285.8163,286.9336,287.6326,287.7554,287.4695,286.6673,285.6171,284.5919,283.9169,285.719633333333
1888,283.7387,283.9637,284.7014,285.8814,286.9778,287.7035,287.8191,287.5312,286.7351,285.6898,284.6262,283.8625,285.7692
1889,283.6918,283.9223,284.6891,285.875,287.0104,287.6498,287.7985,287.504,286.6873,285.6422,284.6588,283.8771,285.750525
1890,283.7012,283.9911,284.7289,285.8632,286.9589,287.6941,287.7907,287.5056,286.6873,285.631,284.6387,283.9428,285.761125
1891,283.7278,283.9883,284.7518,285.8789,286.9842,287.6687,287.8482,287.5168,286.7341,285.7112,284.6577,283.947,285.784558333333
1892,283.6902,283.9356,284.7498,285.8723,286.9873,287.6671,287.8273,287.483,286.7084,285.6773,284.6511,283.9501,285.766625
1893,283.7681,283.9706,284.7167,285.9018,287.055,287.7552,287.8809,287.5721,286.7974,285.7969,284.7343,284.0507,285.833308333333
1894,283.8152,284.106,284.8766,286.0026,287.0821,287.8271,287.9361,287.6529,286.8257,285.8027,284.8492,284.0856,285.90515
1895,283.8681,284.1318,284.925,286.0524,287.1675,287.8162,288.0174,287.6559,286.8529,285.8467,284.8004,284.0531,285.932283333333
1896,283.882,284.1102,284.8962,285.9962,287.1251,287.8221,288.0003,287.6547,286.8183,285.8214,284.8531,284.1176,285.924766666667
1897,283.9104,284.1562,284.8719,286.0512,287.1592,287.8281,287.971,287.6763,286.8899,285.9326,284.8571,284.0851,285.949083333333
1898,283.8979,284.0991,284.9098,285.96,287.1193,287.7642,287.9116,287.627,286.8377,285.788,284.7662,284.0404,285.893433333333
1899,283.7777,284.0655,284.8269,285.97,287.1021,287.7844,287.9345,287.6287,286.8087,285.7501,284.7469,284.0519,285.870616666667
1900,283.8698,284.066,284.8513,285.9832,287.059,287.812,287.9535,287.6602,286.8025,285.7939,284.7417,284.0505,285.886966666667
1901,283.8964,284.1043,284.8537,285.9982,287.1452,287.838,288.0274,287.6897,286.8676,285.8936,284.8736,284.0901,285.939816666667
1902,283.8632,284.189,284.9515,286.0744,287.1942,287.8649,288.0044,287.6856,286.8745,285.8698,284.7883,284.096,285.95465
1903,283.8513,284.0755,284.7849,285.9243,286.9833,287.6661,287.8207,287.5341,286.6835,285.6882,284.6271,283.9328,285.79765
1904,283.761,284.0346,284.7948,285.9831,287.1009,287.7816,287.8575,287.6037,286.8044,285.8265,284.7894,284.0259,285.863616666667
1905,283.8607,284.1021,284.848,286.0071,287.1415,287.7964,287.9019,287.5739,286.8228,285.7564,284.7532,284.0731,285.886425
1906,283.862,284.0552,284.8262,285.9475,287.0392,287.7555,287.8898,287.553,286.8004,285.771,284.7482,284.0346,285.856883333333
1907,283.8685,284.1175,284.8694,285.9875,287.1039,287.8239,287.9116,287.6312,286.8681,285.85,284.8195,284.1546,285.917141666667
1908,283.9363,284.2359,284.9647,286.1095,287.1674,287.9183,288.0532,287.7299,286.8815,285.8862,284.8605,284.1501,285.991125
1909,283.9227,284.1528,284.9449,286.1212,287.2047,287.9222,288.0189,287.7159,286.8609,285.8551,284.8681,284.1744,285.98015
1910,283.932,284.1714,284.952,286.0984,287.2341,287.8497,288.0194,287.7023,286.906,285.8243,284.8429,284.116,285.970708333333
1911,283.9579,284.1939,284.9112,286.0665,287.1819,287.8889,288.0182,287.7518,286.8885,285.8553,284.8614,284.092,285.972291666667
1912,283.9228,284.2092,284.9635,286.0868,287.1927,287.8743,287.9483,287.6026,286.7991,285.7841,284.7948,284.0724,285.93755
1913,283.9186,284.1546,284.8791,286.009,287.0914,287.8127,287.9668,287.6339,286.8656,285.8322,284.8251,284.1099,285.924908333333
1914,283.9739,284.1887,284.9246,286.064,287.1807,287.9012,287.9726,287.662,286.8434,285.8455,284.8201,284.1458,285.960208333333
1915,283.9183,284.213,285.0147,286.1315,287.2511,287.9315,288.0724,287.7601,286.8956,285.8924,284.8966,284.2059,286.015258333333
1916,284.0262,284.2523,285.0027,286.1229,287.225,287.9241,288.0921,287.766,286.9247,285.8926,284.8707,284.1641,286.02195
