year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
,,,,,,,,,,,,,
,,,,,-0.562,,,-89.698,89.698,,,,-0.187333333333333
1860,284.9101,285.2555,285.9482,286.8718,287.7932,288.4734,288.7827,288.5717,287.8468,286.7722,285.7416,285.0683,286.836291666667
1861,284.9457,285.2317,285.9607,286.8651,287.7988,288.4892,288.7961,288.5784,287.826,286.7594,285.7515,285.0904,286.841083333333
1862,284.9587,285.2953,285.9848,286.894,287.797,288.4844,288.7794,288.5862,287.8481,286.7629,285.6928,285.0261,286.842475
1863,284.9397,285.2522,285.9485,286.8623,287.7863,288.4667,288.7736,288.5692,287.8278,286.7722,285.6817,285.0694,286.829133333333
1864,284.9565,285.2511,285.9614,286.8789,287.7957,288.4641,288.7801,288.5826,287.8317,286.7787,285.7026,285.0658,286.837433333333
1865,284.9481,285.2889,285.9323,286.8604,287.8027,288.474,288.7793,288.574,287.8411,286.7763,285.7262,285.0919,286.841266666667
1866,284.9504,285.2295,285.9374,286.8544,287.8056,288.5111,288.7979,288.5981,287.8677,286.807,285.7444,285.1152,286.851558333333
1867,284.9812,285.2864,285.976,286.9177,287.8275,288.5302,288.8236,288.6147,287.8591,286.8314,285.7395,285.1014,286.874058333333
1868,284.9845,285.2712,285.9589,286.9155,287.8408,288.5169,288.8284,288.63,287.8867,286.813,285.7965,285.1563,286.883225
1869,285.0266,285.3506,286.0256,286.9542,287.874,288.551,288.8658,288.6489,287.9178,286.8651,285.8107,285.1682,286.921541666667
1870,285.0161,285.335,285.9967,286.9364,287.8486,288.5727,288.8496,288.6529,287.9317,286.868,285.8172,285.181,286.917158333333
1871,285.0706,285.3612,286.0165,286.945,287.8674,288.544,288.8413,288.668,287.921,286.8533,285.7968,285.1418,286.918908333333
1872,285.0071,285.3185,286.0126,286.9318,287.8593,288.549,288.8419,288.6552,287.9155,286.8654,285.8298,285.198,286.915341666667
1873,285.0289,285.3588,286.0545,286.9883,287.8947,288.5888,288.8816,288.7073,287.9707,286.9127,285.8658,285.1901,286.953516666667
1874,285.0545,285.3506,286.0633,287.0061,287.9055,288.6054,288.8976,288.6645,287.9478,286.8593,285.8417,285.2096,286.950491666667
1875,285.0352,285.3484,286.085,286.9832,287.9341,288.6058,288.8792,288.6545,287.941,286.8774,285.7928,285.1351,286.939308333333
1876,284.9796,285.2821,286.0161,286.9057,287.8614,288.5702,288.8614,288.6359,287.9026,286.8519,285.7914,285.14,286.899858333333
1877,285.0086,285.3281,286.0011,286.97,287.8947,288.5782,288.8528,288.6606,287.9236,286.8305,285.7748,285.1524,286.914616666667
1878,285.021,285.3063,286.0296,286.9297,287.8517,288.5546,288.8581,288.6494,287.8906,286.8314,285.7555,285.1111,286.899083333333
1879,284.9911,285.3262,286.0163,286.9639,287.884,288.581,288.9029,288.6502,287.9185,286.8373,285.8223,285.1556,286.920775
1880,285.0443,285.3313,286.035,286.9527,287.8928,288.5836,288.8976,288.6786,287.9474,286.8554,285.8138,285.1916,286.935341666667
1881,285.0334,285.3561,286.0894,286.9887,287.9059,288.5794,288.8843,288.7011,287.9614,286.9112,285.8772,285.2398,286.960658333333
1882,285.0943,285.4068,286.0426,286.9647,287.8888,288.6054,288.8873,288.6974,287.945,286.9009,285.8263,285.1812,286.953391666667
1883,285.0363,285.3443,286.0115,286.955,287.8831,288.582,288.8723,288.6701,287.9221,286.8213,285.7143,285.0288,286.903425
1884,284.8263,285.1314,285.8006,286.6696,287.5628,288.2325,288.4657,288.2812,287.5161,286.4523,285.3848,284.7617,286.590416666667
1885,284.6562,284.9542,285.613,286.5971,287.5329,288.226,288.5587,288.3412,287.5968,286.5182,285.4976,284.8336,286.577125
