year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1859,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,284.8052,-892.841233333333
1860,284.4793,284.8845,285.525,286.7009,287.9254,288.7502,288.9892,288.8683,288.0283,286.9221,285.8474,284.8489,286.814125
1861,284.4443,284.7684,285.5431,286.6505,287.817,288.6974,289.0684,288.8643,287.9915,286.8735,285.8234,285.0766,286.801533333333
1862,284.8117,285.1499,285.7498,287.0273,288.097,288.9162,289.217,288.9383,288.1299,287.1799,286.0182,284.797,287.002683333333
1863,284.6137,285.0238,285.6889,286.663,287.8546,288.8882,289.0343,288.7654,288.1298,287.1439,286.0739,285.0021,286.9068
1864,284.7114,285.035,285.9797,287.0874,288.3317,289.0082,289.2278,288.9119,288.1337,287.1112,285.9254,284.8418,287.025433333333
1865,284.7307,285.0827,285.6647,286.7709,287.9839,288.759,289.0261,288.7658,287.9173,286.9645,285.7751,284.8768,286.859791666667
1866,284.5086,284.7085,285.4689,286.7724,287.8143,288.7112,289.042,288.7593,287.8393,287.0316,285.6806,284.7442,286.756741666667
1867,284.3191,284.8159,285.6741,286.7792,287.9299,288.8387,288.8413,288.6653,287.9879,286.9238,285.7109,284.9525,286.78655
1868,284.6184,284.9539,285.5932,286.6377,287.9062,288.7635,289.0075,288.8005,288.1062,286.9345,285.9019,284.8771,286.841716666667
1869,284.4489,284.7477,285.7309,286.8582,288.0231,288.8272,289.0449,288.8519,288.0841,287.007,285.8398,284.9443,286.867333333333
1870,284.6988,285.1083,285.7598,286.9921,288.0976,288.9822,289.179,288.7538,288.0047,286.9594,285.793,284.8631,286.93265
1871,284.7264,284.9648,285.6688,286.7141,287.8541,288.7406,289.059,288.7834,287.9479,287.0303,285.8935,284.8748,286.854808333333
1872,284.4544,284.9417,285.6185,286.9478,288.0358,288.776,288.9924,288.8434,287.9611,286.905,285.7984,284.9693,286.85365
1873,284.6019,285.1876,285.5717,286.848,287.9627,288.9166,289.2029,288.815,288.0072,286.9358,285.8104,284.8518,286.892633333333
1874,284.8265,284.9102,285.7773,286.8052,288.0176,289.0158,289.1895,288.7493,287.9383,286.9743,285.8801,284.8521,286.91135
1875,284.5261,284.7916,285.7698,286.6619,287.924,288.6896,288.876,288.8066,288.037,286.8845,285.5918,284.8839,286.7869
1876,284.5583,285.0508,285.5462,286.539,287.7509,288.6219,288.8604,288.5705,287.8212,286.6546,285.6942,284.8446,286.709383333333
1877,284.5264,284.8076,285.5303,286.4578,287.7788,288.5712,288.9697,288.6408,287.8116,286.8414,285.8694,284.7923,286.716441666667
1878,284.6501,284.9727,285.6497,286.673,287.9055,288.7379,288.9732,288.6424,287.9003,286.7331,285.7286,284.8171,286.781966666667
1879,284.4061,284.6791,285.5065,286.7343,287.8239,288.7534,288.983,288.6078,287.803,286.7223,285.4842,284.6971,286.683391666667
1880,284.3213,284.7628,285.3719,286.49,287.6851,288.7306,288.8811,288.6115,287.7651,286.7193,285.7007,284.6631,286.641875
1881,284.2692,284.9257,285.5728,286.7262,287.803,288.7007,288.8994,288.6215,287.8547,286.953,285.7462,284.7328,286.733766666667
1882,284.4576,284.6779,285.1825,286.5241,287.7748,288.6437,288.8693,288.6371,287.8813,286.9058,285.7583,284.5347,286.653925
1883,284.1893,284.5204,285.2418,286.4995,287.6436,288.4992,288.7692,288.5329,287.8361,286.6765,285.2637,284.4176,286.507483333333
1884,284.2081,284.4912,285.2945,286.4392,287.6279,288.4149,288.5372,288.407,287.5655,286.5113,285.2678,284.5238,286.4407
1885,284.3788,284.631,285.3231,286.4908,287.6002,288.5136,288.8292,288.5048,287.6411,286.698,285.4395,284.5172,286.547275
1886,284.2384,284.4207,285.1313,286.3763,287.5692,288.5081,288.745,288.6026,287.7416,286.6557,285.4882,284.3799,286.488083333333
1887,284.1832,284.7032,285.1714,286.2742,287.3865,288.3805,288.6655,288.4365,287.5556,286.4549,285.1994,284.3043,286.392933333333
1888,284.2648,284.4752,285.2175,286.2797,287.6912,288.5851,288.9037,288.4677,287.7572,286.7384,285.5272,284.71,286.551475
1889,284.381,284.5107,285.5084,286.5771,287.6031,288.5943,288.821,288.4849,287.7629,286.7325,285.5216,284.4917,286.582433333333
1890,284.4026,284.6844,285.2672,286.5331,287.5271,288.5179,288.7768,288.5351,287.6797,286.6157,285.5611,284.5218,286.551875
1891,284.4243,284.6106,285.4502,286.467,287.47,288.4196,288.5385,288.3774,287.7547,286.6747,285.3073,284.6829,286.514766666667
1892,284.417,284.6638,285.3078,286.6175,287.6983,288.6371,288.915,288.6774,287.8048,286.7928,285.7656,284.6673,286.6637
1893,284.3105,284.8744,285.4171,286.5651,287.7603,288.6546,288.9657,288.6853,287.8342,286.8127,285.7524,284.732,286.697025
1894,284.513,284.7248,285.336,286.5904,287.9421,288.5892,288.7902,288.5768,287.7058,286.5601,285.712,284.8218,286.655183333333
1895,284.4761,284.6651,285.5461,286.7808,287.8897,288.7622,288.8875,288.7427,287.9577,286.9826,285.8324,284.955,286.789825
1896,284.812,285.1203,285.8066,286.6738,287.9688,288.8202,288.9362,288.5876,287.8783,286.8174,285.6754,284.7303,286.818908333333
1897,284.4145,284.8005,285.4034,286.5413,287.7011,288.7774,288.9381,288.6517,287.8556,286.8281,285.6035,284.7064,286.685133333333
1898,284.5341,284.8855,285.5947,286.5699,287.8236,288.7852,288.9216,288.7126,287.9179,286.9982,285.6458,284.8771,286.772183333333
1899,284.7215,285.0319,285.6393,286.7984,288.0486,288.8256,289.0511,288.7258,288.0956,286.9458,285.7337,284.9767,286.882833333333
1900,284.651,284.8626,285.657,286.7141,287.9492,288.743,288.9406,288.6362,287.9283,286.9336,285.8417,284.8728,286.810841666667
1901,284.867,284.8483,285.6175,286.5652,287.8005,288.7408,288.9278,288.6681,288.0096,286.912,286.0097,285.1122,286.839891666667
1902,284.7151,284.8117,285.6029,286.7794,287.9063,288.7836,288.8754,288.6555,287.9695,286.8345,285.5875,284.8481,286.780791666667
1903,284.606,284.9602,285.8551,286.6524,287.8208,288.6039,288.8543,288.6318,287.7754,286.6489,285.4774,284.4055,286.690975
1904,284.3136,284.6173,285.339,286.3506,287.4203,288.4456,288.6846,288.4119,287.6921,286.6804,285.4064,284.5504,286.492683333333
1905,284.2596,284.7522,285.5824,286.538,287.7984,288.5758,288.8305,288.632,287.9251,286.9637,285.6898,284.8214,286.697408333333
1906,284.3913,284.7901,285.6664,286.6213,287.8231,288.7234,288.9169,288.5213,287.8704,286.9992,285.5778,284.8146,286.726316666667
1907,284.5587,284.8542,285.6315,286.7632,287.7002,288.6424,288.9186,288.5239,287.9443,286.7042,285.755,284.719,286.726266666667
1908,284.4867,284.8334,285.6031,286.6963,287.7016,288.6341,288.7615,288.3979,287.8169,286.6096,285.6145,284.7543,286.659158333333
1909,284.5495,284.4773,285.4361,286.334,287.6964,288.4493,288.7106,288.5368,287.9331,286.8775,285.7551,284.7317,286.62395
1910,284.4662,285.0022,285.4581,286.7458,287.9032,288.7416,288.9273,288.7702,288.0116,286.7854,285.6949,284.8025,286.77575
1911,284.4885,284.8057,285.4574,286.7025,287.875,288.8819,288.9716,288.7447,287.8119,286.7877,285.6763,284.6302,286.736116666667
1912,284.5047,284.7944,285.4875,286.6213,287.8771,288.6887,288.8145,288.6098,287.8101,286.6572,285.5536,284.5855,286.667033333333
1913,284.2061,284.565,285.4856,286.6433,287.7526,288.6815,288.876,288.6023,287.8027,286.8033,285.6118,284.6305,286.638391666667
1914,284.508,284.8792,285.6119,286.767,287.8102,288.7021,289.0308,288.8845,287.947,286.8756,285.7234,284.6173,286.77975
1915,284.6515,284.7035,285.4589,286.7245,287.7453,288.7027,288.9815,288.6705,287.9033,286.8145,285.7477,284.7329,286.7364
1916,284.5454,284.8538,285.7725,286.6436,287.7918,288.8854,288.9894,288.8256,288.0125,287.0876,285.9827,285.1466,286.878075
1917,284.6271,284.8862,285.7023,286.8175,288.1233,289.0234,289.113,288.9866,288.0838,287.1979,285.897,284.9771,286.952933333333
1918,284.678,284.7694,285.7493,286.7392,287.9444,288.8219,289.0494,288.718,288.0033,287.0638,285.7362,284.7769,286.837483333333
1919,284.7091,284.7902,285.7416,286.9363,288.0579,288.974,289.1054,288.859,288.0642,287.0743,285.873,285.041,286.9355
1920,284.8419,285.2596,285.7092,286.6916,287.9446,288.9349,289.1529,288.8755,288.1124,287.1024,285.9745,285.0391,286.969883333333
