year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1860,284.5494,284.9853,285.5359,286.4209,287.7655,288.5735,289.0262,288.6846,288.132,287.0407,285.8465,284.9123,286.7894
1861,284.4086,284.8254,285.7493,286.8092,287.9489,288.9215,289.0641,288.7733,287.9862,287.0957,285.9449,284.9109,286.869833333333
1862,284.5869,284.9054,285.5318,286.679,287.8085,288.7184,288.8826,288.7808,288.0313,286.8924,285.7119,284.7914,286.7767
1863,284.601,284.8313,285.7401,286.8612,288.0059,288.6938,289.0923,288.8419,288.1128,287.0683,286.0349,285.0111,286.907883333333
1864,284.6636,284.9961,285.7308,286.7874,288.0191,288.6614,288.9209,288.6667,288.0597,286.8227,285.6873,284.9191,286.8279
1865,284.5796,284.7701,285.6222,286.7361,287.8312,288.7039,288.882,288.6099,287.8471,286.7261,285.6621,284.4644,286.702891666667
1866,284.2509,284.7152,285.334,286.4733,287.502,288.5428,288.8193,288.4948,287.7555,286.6215,285.4922,284.7446,286.562175
1867,284.4969,284.5715,285.4104,286.5277,287.7246,288.5717,288.8289,288.6421,287.7802,286.7413,285.5527,284.8954,286.645283333333
1868,284.6385,284.9856,285.7164,286.5059,287.7676,288.789,289.0242,288.7924,288.0602,286.9274,285.6864,284.823,286.809716666667
1869,284.4733,284.862,285.3723,286.6218,287.8387,288.7144,288.9163,288.6808,287.8963,286.9884,285.8556,284.773,286.749408333333
1870,284.4051,284.9946,285.6942,286.7502,287.9325,288.9914,289.0829,288.8689,288.1759,287.0603,285.896,284.8615,286.892791666667
1871,284.7808,285.0878,285.8158,286.9104,287.9598,288.837,289.0699,288.8561,288.1424,287.0027,285.8617,284.931,286.93795
1872,284.5507,284.8538,285.5906,286.7666,287.9581,288.7817,288.9918,288.7943,288.0753,286.9808,285.7542,284.9352,286.836091666667
1873,284.8605,285.1206,285.7798,287.1035,288.0522,288.8918,289.0443,288.8777,288.0903,287.2133,285.9051,284.9675,286.992216666667
1874,284.7361,285.216,285.9239,286.7961,287.9508,288.9192,289.0915,288.8416,288.0719,287.0027,285.9661,284.9023,286.951516666667
1875,284.6385,285.0211,285.6599,286.7853,287.921,288.8984,289.0065,288.7993,288.003,286.8898,285.814,284.9125,286.862441666667
1876,284.5816,284.7873,285.5908,286.5533,287.7549,288.6068,288.994,288.7291,287.9391,286.8441,285.6625,284.6707,286.726183333333
1877,284.4313,284.8958,285.5464,286.7287,287.8247,288.6959,289.0031,288.6901,288.009,286.712,285.5031,284.7067,286.7289
1878,284.4931,284.8314,285.551,286.5036,287.7161,288.5815,288.965,288.6331,287.8933,286.979,285.7453,284.7697,286.721841666667
1879,284.5739,284.8891,285.7634,286.9139,287.9996,288.7808,289.1715,288.8279,288.0034,286.674,285.6146,284.7222,286.827858333333
1880,284.369,284.7831,285.5158,286.4665,287.5929,288.5911,288.7985,288.6687,287.8452,286.6257,285.4957,284.4353,286.598958333333
1881,284.3016,284.6528,285.4311,286.6014,287.7805,288.631,288.7595,288.7598,287.9362,286.9012,285.7542,284.7672,286.689708333333
1882,284.6397,284.8898,285.6813,286.6866,287.8762,288.8424,289.0016,288.7876,287.9963,286.9146,285.7547,284.8857,286.829708333333
1883,284.3779,284.7905,285.6022,286.7634,287.9205,288.7616,288.922,288.6296,288.0036,286.9091,285.6942,284.846,286.768383333333
1884,284.5386,284.8242,285.7669,286.7049,287.7656,288.7899,288.7944,288.5977,287.8058,286.7938,285.6064,284.7207,286.725741666667
1885,284.5158,284.7554,285.5027,286.5373,287.6909,288.6572,288.8636,288.4708,287.654,286.5524,285.4217,284.4427,286.588708333333
1886,284.4005,284.7993,285.6371,286.5645,287.7204,288.538,288.7892,288.5629,287.8756,286.6099,285.5866,284.6907,286.647891666667
1887,284.5113,284.8408,285.5445,286.522,287.7364,288.7212,288.9496,288.6379,287.8569,286.8418,285.6859,284.8778,286.727175
1888,284.5463,284.812,285.7842,286.8661,287.9281,288.8585,289.0471,288.8886,288.094,286.9235,285.7522,284.821,286.860133333333
1889,284.5424,284.8622,285.4735,286.5456,287.7398,288.6269,288.8954,288.6577,287.8877,286.869,285.6225,284.7131,286.702983333333
1890,284.3606,284.6465,285.4097,286.4631,287.5287,288.4868,288.7969,288.6349,287.769,286.7524,285.4004,284.586,286.569583333333
1891,284.3734,284.6101,285.4537,286.538,287.7621,288.628,289.0101,288.5735,287.875,286.7534,285.6362,284.6779,286.657616666667
1892,284.3269,284.6637,285.6134,286.5481,287.7922,288.67,288.8148,288.5983,287.8192,286.8293,285.587,284.6418,286.658725
1893,284.5509,284.8401,285.7658,286.6643,287.8526,288.6544,288.9755,288.7717,287.8818,286.774,285.6481,284.7993,286.764875
1894,284.5217,284.6065,285.3214,286.473,287.6913,288.5298,288.7979,288.5426,287.9348,286.6132,285.5373,284.4332,286.583558333333
1895,284.2565,284.8007,285.5092,286.6644,287.7241,288.6295,288.7801,288.6244,287.8685,286.6875,285.622,284.9052,286.672675
1896,284.5953,284.7405,285.5458,286.674,287.9516,288.741,288.7978,288.6268,287.8468,286.7966,285.838,284.9764,286.760883333333
1897,284.664,284.8954,285.8463,286.7441,287.803,288.7018,288.9845,288.7118,288.0139,286.8121,285.6947,284.7443,286.801325
