year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1850,283.2726,283.8457,284.5244,285.4646,286.3375,287.1506,287.5663,287.5248,286.6791,285.5396,284.2191,283.4627,285.465583333333
1851,283.2697,283.7158,284.4492,285.4421,286.3589,287.1579,287.3975,287.2654,286.4728,285.1708,284.2137,283.2766,285.3492
1852,283.265,283.6614,284.4893,285.3835,286.2312,287.117,287.424,287.2679,286.5617,285.4288,284.06,283.4644,285.36285
1853,283.3282,283.3836,284.5456,285.5021,286.3274,287.1521,287.528,287.4426,286.595,285.2884,284.0982,283.3895,285.381725
1854,283.3165,283.8174,284.6727,285.5592,286.4318,287.0403,287.4785,287.3732,286.5144,285.2509,283.8997,283.0979,285.371041666667
1855,283.2126,283.585,284.4372,285.4358,286.2989,287.0898,287.5556,287.3597,286.5428,285.1392,284.0425,283.3364,285.336291666667
1856,283.3124,283.6235,284.492,285.3921,286.103,286.8749,287.2617,287.1319,286.3822,285.0807,283.9013,283.1504,285.225508333333
1857,282.8861,283.2616,284.1335,285.1467,286.1339,286.8931,287.2106,287.1011,286.206,284.9293,283.7632,283.0581,285.060266666667
1858,282.9003,283.5224,284.1382,285.0354,285.9958,286.7783,287.0797,286.8977,286.099,284.7986,283.6293,282.857,284.977641666667
1859,282.8742,283.1009,283.9301,285.0723,286.0272,286.8905,287.2529,287.1314,286.352,285.2099,283.7568,282.9241,285.043525
1860,282.9632,283.3562,284.1878,285.1992,286.1196,286.9225,287.4118,287.3768,286.4949,285.0747,283.9032,283.457,285.205575
1861,283.2617,283.6496,284.4092,285.3347,286.3288,287.0069,287.436,287.3601,286.4839,285.1902,284.0368,283.2874,285.315441666667
1862,283.1078,283.6548,284.5339,285.3873,286.205,287.0942,287.4044,287.2067,286.3326,285.0323,283.8189,283.1305,285.242366666667
1863,283.219,283.5381,284.4045,285.1889,286.2353,286.9125,287.3087,287.1744,286.4383,285.1425,283.9312,283.2488,285.228516666667
1864,283.2162,283.517,284.3013,285.4392,286.3476,287.0905,287.5035,287.4316,286.606,285.3636,284.2024,283.4925,285.37595
1865,283.346,283.9121,284.5222,285.4742,286.5249,287.3419,287.6865,287.5687,286.7971,285.3298,284.1545,283.4137,285.505966666667
1866,283.3899,283.6912,284.435,285.4676,286.2703,287.0863,287.571,287.4061,286.5424,285.3033,284.0262,283.3466,285.377991666667
1867,283.0702,283.6116,284.3982,285.347,286.2222,286.9991,287.3032,287.0374,286.3676,285.0501,283.7583,283.1431,285.192333333333
1868,283.222,283.4505,284.2769,285.2358,286.2046,286.9149,287.3556,287.2522,286.4044,285.0529,283.9074,283.0695,285.195558333333
1869,282.8217,283.4209,284.5294,285.3362,286.2505,287.1568,287.6627,287.4502,286.4794,285.3315,284.0974,283.4225,285.329933333333
1870,283.1497,283.7278,284.4069,285.3783,286.2396,287.0629,287.5174,287.3476,286.4765,285.1835,284.024,283.2053,285.309958333333
1871,283.2569,283.8065,284.4294,285.3093,286.339,287.1134,287.5616,287.3543,286.6668,285.3323,284.0312,283.3292,285.377491666667
1872,283.1567,283.618,284.3838,285.3299,286.2013,287.0607,287.4005,287.251,286.4669,285.2451,283.9464,283.3474,285.283975
1873,283.2679,283.7253,284.4865,285.4529,286.3694,287.1552,287.6165,287.587,286.7196,285.3082,283.9356,283.3126,285.411391666667
1874,283.0928,283.5194,284.4472,285.6427,286.389,287.2201,287.6548,287.4153,286.6938,285.3344,284.1843,283.7394,285.444433333333
1875,283.5563,284.0052,284.6992,285.681,286.5801,287.4053,287.7445,287.4671,286.6909,285.4357,284.0901,283.2611,285.551375
1876,283.2939,283.603,284.3453,285.3882,286.3692,287.1251,287.4566,287.3047,286.492,285.279,284.1121,283.6053,285.364533333333
1877,283.3669,283.7597,284.5648,285.5741,286.3704,287.1609,287.4975,287.4386,286.516,285.1031,283.9706,283.459,285.398466666667
1878,283.377,283.7109,284.7067,285.5726,286.3936,287.1461,287.4102,287.3481,286.513,285.2549,283.9757,283.2773,285.390508333333
1879,283.1224,283.4665,284.219,285.3193,286.1078,286.938,287.4315,287.3189,286.5445,285.1041,283.9828,283.13,285.223733333333
1880,283.2045,283.552,284.3452,285.3723,286.2516,287.1528,287.5108,287.4765,286.5894,285.2986,284.0036,283.4994,285.354725
1881,283.3081,283.7676,284.6057,285.6414,286.6438,287.3087,287.6839,287.6136,286.7522,285.3157,284.3979,283.4869,285.543791666667
1882,283.3758,283.8078,284.5379,285.4451,286.3145,287.0901,287.5562,287.4104,286.587,285.2282,284.0394,283.2273,285.384975
