year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1850,284.1544,284.5631,285.1768,286.1611,286.9666,287.8037,288.1664,288.1068,287.3039,286.0509,284.7362,283.9386,286.094041666667
1851,284.0654,284.5233,285.3619,286.1377,286.9105,287.7285,288.0382,287.9666,287.1661,285.9972,285.0051,284.1955,286.091333333333
1852,284.0909,284.5175,285.1735,286.0672,287.0285,287.7869,288.1325,287.9746,287.2768,286.1999,284.9646,284.2095,286.118533333333
1853,284.3486,284.7231,285.4297,286.4552,287.1726,287.9822,288.3446,288.2165,287.5573,286.3083,285.0903,284.3243,286.329391666667
1854,284.3852,284.8515,285.5897,286.1451,287.1012,287.9041,288.3641,288.2194,287.4508,286.168,285.2717,284.3923,286.320258333333
1855,284.1811,284.5894,285.4512,286.3422,287.1633,287.8595,288.1565,288.0781,287.4292,286.1262,284.8657,284.1719,286.201191666667
1856,284.0994,284.3934,285.094,286.1428,287.0743,287.7808,288.1279,288.0175,287.3413,286.0283,284.7909,284.0516,286.078516666667
1857,284.0285,284.4927,285.2756,285.9398,286.9308,287.718,288.0871,287.9077,287.1611,285.8156,284.7923,283.9841,286.011108333333
1858,284.1962,284.4351,285.2402,286.0527,287.0728,287.8686,288.1511,288.0038,287.3214,286.0611,284.8044,284.1333,286.111725
1859,284.2212,284.4384,285.2694,286.0711,286.9528,287.6494,288.0529,287.9402,287.2205,285.9803,284.8607,284.1511,286.067333333333
1860,283.9994,284.379,285.1678,286.0458,286.9749,287.9212,288.3126,288.1359,287.4028,286.0785,285.0584,284.2476,286.143658333333
1861,284.3586,284.6545,285.3846,286.2695,287.273,288.035,288.3701,288.317,287.5114,286.2959,284.89,284.3047,286.305358333333
1862,284.5218,284.6941,285.3684,286.1357,286.9536,287.7285,288.0819,287.9722,287.2572,286.1237,284.9301,284.1785,286.162141666667
1863,284.2146,284.6328,285.332,286.2291,287.1003,287.7706,288.1468,288.0654,287.2864,286.0204,284.7626,284.1074,286.139033333333
1864,284.0248,284.4202,285.2171,286.1533,287.1029,287.8222,288.095,288.1301,287.2386,285.9631,284.7692,284.2567,286.099433333333
1865,284.1658,284.4472,285.3631,286.3084,287.1048,287.8914,288.3408,288.2315,287.3507,286.1214,285.0059,284.3364,286.222283333333
1866,284.5063,284.8916,285.5941,286.3039,287.2787,287.9184,288.2909,288.2124,287.4825,286.1557,284.8856,284.1311,286.304266666667
1867,284.1873,284.6644,285.2764,286.2531,287.0156,287.768,288.1725,288.1364,287.3465,286.2148,284.9487,284.516,286.208308333333
1868,284.5143,284.7568,285.5059,286.3912,287.2307,287.9367,288.2718,288.217,287.3777,286.1678,285.1613,284.4217,286.329408333333
1869,284.2684,284.7454,285.4313,286.3774,287.2241,287.8843,288.2255,288.0164,287.3104,286.0943,284.9394,284.2962,286.234425
1870,284.1634,284.7789,285.2073,286.3327,287.1915,287.9514,288.4596,288.3816,287.562,286.3054,285.2284,284.4188,286.33175
1871,284.4575,284.6511,285.3806,286.3103,287.2139,288.0199,288.4424,288.2001,287.3712,286.1732,284.9624,284.3403,286.293575
1872,284.2743,284.5385,285.2684,286.2641,287.1053,287.8077,288.1882,288.2199,287.4155,286.2917,285.1996,284.5884,286.263466666667
1873,284.3787,284.7563,285.5458,286.3563,287.3324,288.1115,288.506,288.5013,287.5838,286.2917,285.1824,284.4889,286.419591666667
1874,284.4554,284.868,285.5789,286.2563,287.2468,287.8246,288.2138,288.1109,287.3591,286.0679,285.1567,284.3858,286.293683333333
1875,284.2134,284.4369,285.3337,286.1237,287.1974,287.9851,288.3122,288.2645,287.4558,286.2637,284.9745,284.3594,286.243358333333
1876,284.1943,284.653,285.5368,286.188,287.1177,287.9215,288.2377,288.1314,287.4566,286.1884,285.0168,284.4899,286.261008333333
1877,284.3382,284.7008,285.4542,286.3402,287.1529,287.8233,288.2653,288.2656,287.4984,286.2576,285.0868,284.3782,286.296791666667
1878,284.3279,284.7509,285.4335,286.4539,287.4005,288.0775,288.3912,288.3119,287.5072,286.2706,285.0508,284.3727,286.362383333333
1879,284.3213,284.7566,285.3803,286.3888,287.1448,287.951,288.3237,288.1521,287.4246,286.1076,284.9963,284.4999,286.28725
1880,284.3749,284.7772,285.5528,286.2603,287.3327,287.9362,288.3074,288.2933,287.4811,286.2366,285.178,284.6688,286.366608333333
1881,284.5838,284.8998,285.5891,286.4709,287.297,288.018,288.4299,288.2357,287.5096,286.217,285.0082,284.5459,286.400408333333
1882,284.4331,284.6428,285.4581,286.2419,287.1158,287.8784,288.3884,288.3097,287.5026,286.3017,285.0406,284.138,286.287591666667
1883,284.2975,284.6466,285.3354,286.2503,287.1497,287.845,288.1674,288.089,287.3396,286.0968,285.0758,284.1502,286.203608333333
1884,284.0168,284.6927,285.2606,285.9727,286.8752,287.7145,287.9932,287.9254,287.0822,285.8047,284.604,283.8765,285.984875
1885,283.9362,284.3078,285.0137,285.9146,286.8217,287.6223,287.8496,287.8012,286.9404,285.6525,284.5191,283.9266,285.858808333333
1886,283.749,284.2621,285.0211,285.7889,286.7045,287.5587,288.0405,287.9655,287.2088,285.9839,284.7504,284.0415,285.922908333333
1887,284.0888,284.6682,285.3692,286.1928,287.0043,287.6384,287.9689,287.9251,287.0884,285.8516,284.863,284.1206,286.064941666667
1888,283.9787,284.2496,285.2276,286.1622,287.0148,287.7422,288.1223,287.9716,287.2197,285.9453,284.8737,284.1876,286.057941666667
1889,284.0536,284.5303,285.1734,286.1714,287.001,287.7666,288.1315,287.9613,287.1955,285.8788,284.82,284.1733,286.071391666667
1890,283.9315,284.2313,285.0494,286.1147,286.8866,287.6724,288.1723,288.0058,287.1319,286.0548,284.8391,284.1786,286.022366666667
1891,284.2185,284.541,285.2151,286.086,287.0089,287.8626,288.2049,288.1093,287.2133,285.9171,284.8457,284.2186,286.120083333333
1892,284.2403,284.4687,285.4071,286.1058,287.042,287.9437,288.3415,288.1459,287.2195,285.8643,284.6956,284.2281,286.141875
1893,284.0866,284.4664,285.2374,286.2231,287.2885,288.011,288.33,288.3292,287.5619,286.1805,284.9549,284.4203,286.257483333333
1894,284.2863,284.7554,285.2872,286.3095,287.0112,287.8509,288.2636,288.2173,287.4766,286.1433,285.0582,284.3393,286.2499
1895,284.1974,284.4959,285.2061,286.2008,287.1385,287.8351,288.3148,288.2874,287.4554,286.2291,284.9136,284.4161,286.224183333333
1896,284.3064,284.7214,285.3269,286.1973,287.2003,288.0544,288.4424,288.3162,287.4331,286.1599,285.0544,284.4329,286.3038
1897,284.2899,284.5976,285.2558,286.2784,287.2398,288.0202,288.2711,288.3189,287.5143,286.3324,284.9719,284.2766,286.280575
1898,284.3026,284.4518,285.3891,286.2429,287.1146,287.818,288.2369,288.1107,287.2794,286.0817,284.859,284.4173,286.192
1899,284.2355,284.727,285.3093,286.2007,287.0042,287.7617,288.2368,288.2227,287.5095,286.1983,284.9301,284.295,286.219233333333
1900,284.3923,284.5451,285.4187,286.2502,287.2108,287.9607,288.4264,288.1933,287.5262,286.191,285.0307,284.3323,286.289808333333
1901,284.3445,284.7341,285.3655,286.3787,287.1646,287.8775,288.4425,288.2592,287.3615,286.282,285.1175,284.5416,286.322433333333
1902,284.7339,284.9371,285.6615,286.4024,287.333,288.037,288.4467,288.2291,287.5862,286.3968,285.0287,284.403,286.43295
1903,284.4359,284.8048,285.4097,286.2686,287.192,287.8409,288.1776,288.1207,287.2888,285.9612,284.9598,284.0977,286.213141666667
1904,284.1985,284.5499,285.3983,286.3733,287.2154,287.7466,288.0736,287.9532,287.1765,286.0031,284.9196,284.2146,286.151883333333
1905,283.8567,284.4496,285.1828,286.1845,286.988,287.7244,288.2198,288.1245,287.3324,286.139,284.8888,284.3884,286.123241666667
1906,284.4019,284.6828,285.5251,286.4117,287.2842,287.9391,288.3271,288.1692,287.5212,286.2406,285.121,284.4697,286.341133333333
1907,284.3365,284.6182,285.5005,286.4168,287.3264,288.0608,288.4376,288.2079,287.4616,286.2359,285.037,284.3989,286.336508333333
1908,284.3746,285.1416,285.7158,286.5044,287.3755,287.9394,288.3982,288.1638,287.3482,286.0706,285.0169,284.5447,286.382808333333
1909,284.1158,284.5738,285.4007,286.2256,287.1817,287.8585,288.2732,288.1585,287.3561,286.1081,285.0111,284.2699,286.211083333333
1910,284.3077,284.7062,285.4227,286.3465,287.2987,288.0461,288.3076,288.2133,287.4345,286.2594,285.1385,284.4379,286.326591666667
1911,284.2584,284.7774,285.5036,286.3811,287.2029,287.864,288.2895,288.2776,287.4669,286.233,285.0997,284.4463,286.3167
1912,284.2985,284.5057,285.4317,286.2909,287.2617,287.9094,288.2717,288.2577,287.4533,286.2674,285.0057,284.3829,286.27805
1913,284.1395,284.7921,285.421,286.4052,287.2275,287.9247,288.3512,288.1332,287.3527,286.2515,285.032,284.3267,286.279775
1914,284.3273,284.6114,285.3826,286.3275,287.2697,287.9015,288.4217,288.3138,287.5107,286.3685,284.9958,284.4192,286.320808333333
1915,284.2202,284.8048,285.6075,286.4485,287.253,288.0701,288.4367,288.3279,287.4812,286.1872,285.1893,284.5507,286.381425
1916,284.4551,284.7034,285.5807,286.5082,287.4067,288.0448,288.473,288.3347,287.6045,286.2085,285.0547,284.5546,286.410741666667
1917,284.7665,284.9289,285.5658,286.4217,287.2135,288.0952,288.5145,288.2753,287.5312,286.3785,285.1676,284.5651,286.451983333333
1918,284.4917,284.8688,285.718,286.5242,287.3705,288.0835,288.4765,288.3525,287.5364,286.2994,285.1983,284.4867,286.450541666667
1919,284.4696,284.9511,285.581,286.4338,287.2853,288.1022,288.4969,288.4356,287.5617,286.4367,285.2078,284.477,286.453225
1920,284.5007,284.8399,285.6534,286.4478,287.2937,288.1331,288.5999,288.3943,287.5345,286.3903,285.3772,284.64,286.483733333333
1921,284.5683,284.9377,285.6594,286.5468,287.4819,288.1537,288.6345,288.4581,287.6717,286.3494,285.0566,284.4292,286.495608333333
1922,284.3496,284.848,285.5076,286.5208,287.2765,288.0092,288.4897,288.3891,287.6126,286.4467,285.2004,284.2303,286.406708333333
1923,284.3915,284.7746,285.3777,286.375,287.2146,287.9127,288.2602,288.1913,287.4105,286.1098,285.0965,284.4197,286.294508333333
1924,284.2117,284.5313,285.3663,286.4457,287.2034,288.0918,288.3993,288.3145,287.571,286.4063,285.0896,284.434,286.338741666667
1925,284.4819,284.7189,285.5533,286.3858,287.3071,288.1307,288.482,288.3022,287.5387,286.2432,285.3391,284.5664,286.420775
