year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1850,284.4653,284.84,285.5826,286.4295,287.25,288.0733,288.5806,288.221,287.5855,286.5224,285.4252,284.9145,286.490825
1851,284.8832,285.1839,285.626,286.4676,287.4192,288.0807,288.5488,288.2801,287.4955,286.4092,285.6108,284.642,286.553916666667
1852,284.4706,284.8065,285.351,286.0387,287.1776,287.9531,288.1404,288.1316,287.2851,286.3645,285.2773,284.5238,286.29335
1853,284.567,284.5717,285.3191,286.1694,287.0494,287.9513,288.3765,288.1792,287.507,286.4247,285.4013,284.709,286.352133333333
1854,284.4535,284.8631,285.4154,286.2258,287.0495,287.8582,288.3037,288.0877,287.5306,286.2273,285.348,284.6154,286.331516666667
1855,284.7899,285.2653,285.8191,286.6139,287.4115,288.1062,288.5259,288.2628,287.5566,286.3971,285.3888,284.8563,286.582783333333
1856,284.7682,285.1829,285.8257,286.4737,287.4639,288.2548,288.5039,288.3837,287.7408,286.3767,285.3132,284.9242,286.600975
1857,285.0652,285.2348,285.9377,286.7365,287.4806,288.1916,288.4687,288.2481,287.4258,286.3413,285.2935,284.8115,286.602941666667
1858,284.4977,284.4556,285.3111,286.0598,287.0111,287.7709,288.2841,288.0458,287.3797,286.1848,285.1084,284.586,286.224583333333
1859,284.3805,284.628,285.2469,286.0825,286.9616,287.8778,288.3036,288.0993,287.4589,286.2763,285.1891,284.8108,286.276275
1860,284.7977,284.9776,285.5576,286.2154,287.1067,287.9372,288.3454,288.0604,287.3831,286.4576,285.4449,284.7105,286.416175
1861,284.64,284.944,285.5262,286.2809,287.1971,287.9976,288.4618,288.1733,287.494,286.4112,285.1642,284.7004,286.415891666667
1862,284.6662,284.9489,285.5457,286.2449,287.2414,288.0629,288.3732,288.1131,287.5495,286.4446,285.4396,284.7225,286.446041666667
1863,284.8669,284.9516,285.5827,286.3641,287.4069,288.093,288.4949,288.1841,287.3549,286.3436,285.1834,284.572,286.449841666667
1864,284.334,284.6841,285.2983,286.2325,287.114,287.8086,288.2571,288.1394,287.3442,286.2463,285.156,284.3698,286.248691666667
1865,284.1942,284.8563,285.2813,286.3196,287.1098,287.994,288.4431,288.283,287.4531,286.4413,285.3889,285.0041,286.397391666667
1866,285.04,285.0014,285.6357,286.3685,287.3856,288.0655,288.5045,288.2586,287.5233,286.4622,285.4805,284.8826,286.5507
1867,284.6724,284.627,285.4837,286.443,287.2039,287.9615,288.5214,288.145,287.4825,286.2473,285.3757,284.7858,286.412433333333
1868,284.6483,284.9342,285.4701,286.2303,287.1256,287.9232,288.5316,288.1958,287.4258,286.4396,285.4231,284.8333,286.431741666667
1869,284.7748,285.0056,285.4468,286.2627,287.1031,287.8041,288.3275,288.2661,287.4712,286.2973,285.1971,284.4966,286.371075
1870,284.183,284.7761,285.4749,286.0623,287.0537,287.8076,288.4672,288.1973,287.467,286.3159,285.3127,284.6061,286.310316666667
1871,284.7473,285.0094,285.5789,286.5,287.1993,288.026,288.3775,288.2673,287.5123,286.4412,285.2569,284.6114,286.460625
1872,284.6403,284.9698,285.7525,286.3846,287.2972,288.1142,288.4939,288.3567,287.5704,286.4952,285.5834,285.0228,286.55675
1873,284.9548,285.437,285.9861,286.5591,287.4394,288.2095,288.5267,288.2764,287.6121,286.6036,285.5608,284.9498,286.676275
1874,284.9287,285.0058,285.8645,286.5787,287.2338,288.1217,288.571,288.3695,287.7543,286.6387,285.5583,284.9428,286.63065
1875,284.8186,285.0862,285.8282,286.6635,287.5547,288.2919,288.6475,288.4453,287.6964,286.7415,285.5947,285.1309,286.708283333333
1876,284.9768,285.1908,285.8036,286.4858,287.4563,288.3516,288.598,288.4622,287.6013,286.6966,285.5947,284.8773,286.674583333333
1877,284.7999,284.9736,285.7411,286.5843,287.3452,288.1648,288.5074,288.2239,287.4733,286.3443,285.434,284.5757,286.513958333333
