year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1861,284.627,284.8727,285.6635,286.3597,287.3766,288.1616,288.4617,288.1484,287.4363,286.2613,285.2301,284.3988,286.416475
1862,284.2972,284.6589,285.5835,286.4873,287.3925,288.0388,288.3552,288.1509,287.3875,286.3577,285.1761,284.5816,286.372266666667
1863,284.4296,284.8624,285.6874,286.5288,287.459,288.2011,288.4109,288.0878,287.3431,286.2024,285.1353,284.4602,286.400666666667
1864,284.4543,284.6773,285.466,286.2967,287.2718,287.8773,288.2688,288.0672,287.2057,286.0115,284.9553,284.3742,286.243841666667
1865,284.3161,284.6668,285.3999,286.0796,287.0591,287.7816,288.1625,287.9834,287.1407,285.9365,284.8921,284.4743,286.157716666667
1866,284.294,284.5596,285.5097,286.3394,287.4025,288.1618,288.3712,288.1101,287.3114,286.3269,285.1763,284.5921,286.34625
1867,284.5621,284.7678,285.6497,286.4947,287.5526,288.2824,288.3954,288.1855,287.4461,286.4847,285.3497,284.8029,286.4978
1868,284.6521,284.9741,285.5815,286.5091,287.5573,288.333,288.4078,288.1254,287.3893,286.3012,285.1664,284.7455,286.478558333333
1869,284.7138,285.0401,285.7285,286.6756,287.4949,288.2679,288.3748,288.1806,287.4988,286.1974,285.1198,284.4615,286.479475
1870,284.2428,284.7927,285.5254,286.3484,287.4647,288.2649,288.3507,288.1657,287.4245,286.0764,285.1258,284.5702,286.362683333333
1871,284.5285,284.8909,285.5302,286.4989,287.416,288.114,288.3221,288.3082,287.3064,286.2086,285.0242,284.5627,286.392558333333
1872,284.2481,284.6396,285.4603,286.4175,287.5978,288.2193,288.5156,288.2249,287.4199,286.242,285.1736,284.7279,286.407208333333
1873,284.8319,284.9177,285.628,286.4655,287.4969,288.2145,288.4681,288.2212,287.4416,286.3344,285.345,284.7609,286.510475
1874,284.5652,284.7888,285.4225,286.4801,287.5042,288.153,288.3925,288.2079,287.4873,286.3137,285.1986,284.4885,286.416858333333
1875,284.4972,284.7451,285.5791,286.4475,287.3909,288.0974,288.4406,288.2198,287.5572,286.3588,285.325,284.7161,286.447891666667
1876,284.5642,284.9561,285.627,286.6448,287.5117,288.3032,288.4882,288.2578,287.56,286.4145,285.3084,284.6161,286.521
1877,284.8614,285.2951,285.7811,286.7198,287.7804,288.4695,288.6059,288.3624,287.5649,286.4384,285.2289,284.6726,286.648366666667
1878,284.5551,285.0369,285.7347,286.5959,287.5149,288.2997,288.4759,288.1661,287.3703,286.1776,285.2325,284.7607,286.493358333333
1879,284.9084,285.0867,285.6152,286.5369,287.7392,288.3469,288.7037,288.2884,287.497,286.2986,285.3871,284.7025,286.59255
1880,284.8664,285.1771,285.7458,286.7416,287.7277,288.3116,288.5587,288.2919,287.4235,286.2672,285.1624,284.6806,286.579541666667
1881,284.5989,284.7513,285.7602,286.6035,287.5589,288.0598,288.3457,288.2531,287.6548,286.4499,285.4373,284.9067,286.531675
1882,285.0277,285.3586,286.0025,286.8244,287.7603,288.455,288.6162,288.5502,287.581,286.4823,285.5927,285.021,286.772658333333
1883,284.8685,285.1992,285.9004,286.7181,287.735,288.3372,288.6451,288.3261,287.5342,286.2278,285.2058,284.6809,286.614858333333
1884,284.2276,284.7586,285.4363,286.2698,287.087,287.7241,287.8641,287.8181,286.9432,285.6662,284.5011,284.0277,286.026983333333
1885,283.8904,284.1121,284.9821,285.9147,286.9402,287.5588,288.0257,287.8906,286.9264,285.8275,284.8924,284.2146,285.931291666667
1886,284.2423,284.7073,285.2235,286.0527,287.0948,287.8804,288.192,288.0438,287.2935,286.0414,284.9379,284.2964,286.167166666667
