year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
,,,,,,,,,,,,,
,,,,,-0.562,,,-89.698,89.698,,,,-0.187333333333333
1850,283.802,284.2137,284.9245,285.8378,286.6867,287.2189,287.6264,287.2919,286.5074,285.546,284.541,283.972,285.680691666667
1851,283.842,284.1187,284.9194,285.7429,286.6204,287.2106,287.5753,287.3086,286.4919,285.5324,284.4212,283.9304,285.642816666667
1852,283.814,284.2285,284.7978,285.7104,286.503,287.162,287.4767,287.3225,286.5372,285.4991,284.4097,283.8643,285.610433333333
1853,283.7289,284.1836,285.0048,285.709,286.5922,287.1909,287.5277,287.3126,286.5083,285.5203,284.5957,283.8763,285.645858333333
1854,283.8987,284.1572,284.9713,285.8452,286.5273,287.2447,287.5446,287.2673,286.4929,285.4489,284.3754,283.8562,285.635808333333
1855,283.8318,284.4174,285.0396,285.7417,286.5812,287.2435,287.5942,287.2743,286.4559,285.4792,284.5959,283.9929,285.6873
1856,283.7657,284.1302,284.9395,285.7103,286.5283,287.2258,287.4778,287.1629,286.4305,285.2979,284.2645,283.5851,285.543208333333
1857,283.6669,284.1442,284.6352,285.5966,286.3843,286.8337,287.2307,287.0367,286.3202,285.2686,284.3812,283.7142,285.434375
1858,283.6085,284.0375,284.7197,285.4575,286.332,287.0359,287.3781,287.095,286.3356,285.2501,284.2864,283.6318,285.430675
1859,283.5742,284.0666,284.7878,285.6541,286.4086,287.1024,287.3483,287.2072,286.4225,285.4337,284.3877,283.7415,285.511216666667
1860,283.5673,284.084,284.9109,285.6833,286.4232,287.0642,287.4683,287.1727,286.4302,285.3779,284.4335,283.9321,285.545633333333
1861,283.8623,284.228,284.7797,285.6646,286.4426,287.0979,287.4969,287.2083,286.3565,285.4532,284.3853,283.8297,285.567083333333
1862,283.71,284.0269,284.8122,285.6201,286.3908,287.1568,287.4261,287.157,286.4006,285.433,284.4044,283.947,285.540408333333
1863,283.8409,284.3405,284.8589,285.668,286.5728,287.1523,287.443,287.2859,286.5353,285.5464,284.5737,283.8724,285.640841666667
1864,283.8991,284.4675,285.0529,285.9134,286.6231,287.184,287.519,287.2244,286.4547,285.5121,284.5939,283.8514,285.691291666667
1865,283.8046,284.285,284.9248,285.7278,286.584,287.2008,287.5058,287.2623,286.5557,285.5074,284.6505,284.0121,285.6684
1866,283.8522,284.1342,284.8309,285.7277,286.4655,287.0928,287.4374,287.191,286.3829,285.38,284.4794,283.7759,285.562491666667
1867,283.8006,284.1527,284.8083,285.6127,286.3741,287.0421,287.4376,287.1826,286.3839,285.4201,284.5034,283.8983,285.551366666667
1868,283.8018,284.2064,284.8982,285.6511,286.3887,286.9395,287.3699,287.1813,286.5098,285.4307,284.3904,283.7477,285.542958333333
1869,283.8174,284.1936,284.9412,285.6926,286.5299,287.1425,287.4277,287.2555,286.5015,285.4543,284.3971,283.9528,285.608841666667
1870,283.9864,284.4106,284.9683,285.5999,286.4539,287.2319,287.6052,287.3159,286.5009,285.5441,284.5916,283.8753,285.673666666667
1871,283.6558,284.1217,284.9011,285.715,286.5689,287.173,287.4868,287.2411,286.4703,285.4455,284.3536,283.8068,285.5783
1872,283.8301,284.196,284.855,285.7307,286.4561,287.2084,287.4949,287.2347,286.4637,285.4734,284.3909,283.9167,285.604216666667
1873,283.9074,284.2372,284.9268,285.8544,286.5816,287.23,287.5018,287.2911,286.5161,285.5886,284.4966,284.0273,285.679908333333
1874,283.9383,284.1175,284.822,285.644,286.6053,287.2737,287.6458,287.4145,286.6254,285.7375,284.5318,283.8281,285.681991666667
1875,283.8878,284.4514,285.0367,285.792,286.6005,287.2479,287.556,287.278,286.5346,285.5804,284.6357,283.9951,285.716341666667
