year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1850,285.7523,286.243,286.8582,287.9207,288.7896,289.2668,289.5709,289.5259,288.9244,287.8315,286.7163,285.913,287.77605
1851,285.697,286.0657,286.8322,287.8829,288.6719,289.2151,289.401,289.4101,288.9229,287.8904,286.5612,285.7099,287.688358333333
1852,285.77,286.1865,286.8289,287.9883,288.7785,289.4051,289.5762,289.4879,288.8415,287.888,286.706,285.8578,287.776225
1853,285.5914,286.0627,286.9541,287.7877,288.6444,289.1949,289.4465,289.4585,288.7009,287.7729,286.6027,285.9215,287.678183333333
1854,285.7782,286.0887,286.8469,288.0471,288.6975,289.398,289.5343,289.4194,288.8132,287.6907,286.4132,285.7976,287.7104
1855,285.5552,285.9448,286.7069,287.7109,288.6276,289.2595,289.5397,289.4598,288.83,287.8764,286.688,285.9425,287.678441666667
1856,285.7914,286.1839,286.9822,287.9048,288.6588,289.2679,289.6396,289.4348,288.8315,287.6685,286.4617,285.692,287.709758333333
1857,285.6067,285.8372,286.6389,287.6541,288.4388,289.0681,289.3344,289.231,288.589,287.4968,286.4127,285.4491,287.479733333333
1858,285.2171,285.7391,286.5292,287.5675,288.4129,289.1171,289.4658,289.3524,288.688,287.6228,286.436,285.6542,287.483508333333
1859,285.6162,285.9942,286.8143,287.8289,288.6592,289.1697,289.4893,289.3634,288.7013,287.6841,286.5112,285.8097,287.636791666667
1860,285.4913,285.9055,286.4969,287.5602,288.5171,289.0203,289.3421,289.3315,288.7053,287.781,286.6345,285.6747,287.538366666667
1861,285.6278,285.9332,286.9232,287.8485,288.748,289.2377,289.5225,289.4074,288.7665,287.7357,286.5693,285.7889,287.675725
1862,285.7644,285.9326,286.8845,287.8483,288.5753,289.2391,289.6108,289.5076,288.9132,287.7633,286.5644,285.9498,287.712775
1863,285.6972,286.177,286.8394,287.8378,288.6219,289.1683,289.5323,289.4131,288.7917,287.6864,286.6391,285.828,287.686016666667
1864,285.6513,286.1941,286.929,287.9451,288.8743,289.416,289.6235,289.4638,288.8263,287.6756,286.6604,285.7783,287.753141666667
1865,285.5511,286.0364,286.7635,287.7795,288.6127,289.221,289.4425,289.3535,288.7269,287.81,286.5372,285.843,287.639775
1866,285.8135,286.1031,286.9933,287.8915,288.7318,289.2307,289.5751,289.4082,288.9122,287.8639,286.7875,286.0889,287.783308333333
1867,285.8807,286.1944,286.8437,287.8439,288.7047,289.1637,289.5285,289.3552,288.7882,287.7365,286.6638,285.8622,287.713791666667
1868,285.6345,286.0173,286.7827,287.7574,288.664,289.1508,289.4549,289.4617,288.8126,287.8498,286.6157,285.8462,287.670633333333
