year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1850,286.2391,286.5565,287.2452,288.162,288.9507,289.525,289.6965,289.5607,288.8528,287.8243,286.8988,286.2628,287.9812
1851,286.3885,286.5588,287.5444,288.2159,288.9647,289.5267,289.7229,289.4768,288.7094,287.7562,286.704,286.1191,287.97395
1852,286.0053,286.2917,287.0254,288.0295,288.7557,289.2756,289.4832,289.3511,288.7653,287.6284,286.7635,286.092,287.788891666667
1853,286.0266,286.3797,287.2332,288.1259,288.8315,289.3948,289.6676,289.5071,288.8296,287.7492,286.7914,286.2834,287.901666666667
1854,286.1451,286.7046,287.2985,288.0483,288.8459,289.4049,289.532,289.3703,288.7693,287.7722,286.694,286.222,287.900591666667
1855,286.1232,286.4411,287.0654,288.0676,288.8068,289.2336,289.4911,289.273,288.5352,287.5854,286.6983,286.22,287.795058333333
1856,286.2067,286.4095,287.1551,288.0762,288.7645,289.3154,289.5868,289.3795,288.6071,287.5132,286.5248,286.0053,287.795341666667
1857,285.8911,286.4312,287.0888,287.9369,288.5792,289.0574,289.3078,289.099,288.4045,287.2756,286.3361,285.7175,287.593758333333
1858,285.7566,286.039,286.794,287.8334,288.6852,289.2072,289.4793,289.3479,288.6165,287.5898,286.5372,286.2128,287.674908333333
1859,286.0091,286.5424,287.1512,288.0104,288.8053,289.2888,289.5245,289.3075,288.8119,287.583,286.667,286.0441,287.8121
1860,285.9401,286.3682,287.2034,287.8714,288.6818,289.323,289.5666,289.3301,288.7764,287.6969,286.6768,286.1112,287.795491666667
1861,285.9886,286.284,287.2144,288.0759,288.8152,289.4427,289.6916,289.5331,288.8825,287.6981,286.876,286.3209,287.901916666667
1862,286.1753,286.6357,287.2332,288.1023,288.8591,289.373,289.647,289.4308,288.7248,287.5594,286.5309,285.9548,287.852191666667
1863,285.9783,286.5163,287.1661,288.0556,288.6715,289.4144,289.6388,289.479,288.7375,287.5536,286.597,286.0406,287.820725
1864,286.0232,286.3919,287.2935,288.2118,288.8349,289.4422,289.6799,289.5543,288.7851,287.7649,286.8099,286.1149,287.908875
