year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1850,286.0161,286.2838,287.1593,288.1561,288.9206,289.6017,289.7719,289.5153,288.8512,287.7579,286.6464,285.978,287.888191666667
1851,285.8875,286.3895,287.2263,288.159,288.93,289.4334,289.7492,289.4872,288.8014,287.7494,286.8545,286.0052,287.889383333333
1852,285.9488,286.5141,287.1108,288.0471,288.85,289.5242,289.671,289.5511,288.7991,287.6877,286.7393,286.2227,287.888825
1853,286.0975,286.5819,287.168,288.2254,289.0261,289.5645,289.7523,289.5169,288.868,287.852,286.8331,286.1679,287.971133333333
1854,286.2685,286.5413,287.3117,288.1736,289.0341,289.5143,289.8311,289.5651,288.8038,287.7516,286.6794,286.2589,287.977783333333
1855,286.1344,286.4618,287.2813,288.123,288.7717,289.443,289.6865,289.4964,288.7108,287.7302,286.6567,286.2651,287.896741666667
1856,286.075,286.3665,287.1955,288.1218,288.9423,289.525,289.6161,289.3771,288.7151,287.7427,286.7368,285.9898,287.866975
1857,286.0314,286.3776,287.1411,287.903,288.7718,289.3589,289.454,289.26,288.5613,287.5164,286.4393,286.0038,287.734883333333
1858,285.7622,286.4682,287.1402,287.8957,288.7845,289.4018,289.5642,289.4095,288.7536,287.5155,286.6555,286.0813,287.786016666667
1859,286.112,286.367,287.005,287.9763,288.8346,289.3728,289.5932,289.3719,288.7635,287.7029,286.6425,286.0927,287.819533333333
1860,285.9525,286.0964,287.0269,287.9923,288.7453,289.3736,289.6541,289.3313,288.6215,287.6241,286.5664,286.045,287.75245
1861,286.0073,286.4901,287.1309,288.1563,288.9417,289.4491,289.7076,289.4979,288.7903,287.7486,286.7178,286.1771,287.901225
1862,286.2958,286.4278,287.2985,288.1602,288.8846,289.4351,289.6944,289.4867,288.7102,287.6662,286.5996,286.1045,287.896966666667
1863,285.9926,286.5206,287.2262,287.976,288.7762,289.3179,289.5191,289.2639,288.5517,287.5928,286.6907,286.0428,287.789208333333
1864,286.0337,286.5831,287.2431,288.0839,288.8204,289.3794,289.6024,289.2532,288.7179,287.5809,286.6208,286.0321,287.829241666667
1865,285.9128,286.2412,287.2186,288.1035,288.838,289.3388,289.5465,289.3538,288.6357,287.6069,286.68,286.1462,287.801833333333
1866,286.0404,286.135,286.945,287.8765,288.7526,289.386,289.6682,289.4162,288.7102,287.7569,286.7218,286.1823,287.799258333333
1867,286.1747,286.5794,287.1449,288.017,288.9237,289.4793,289.7386,289.4961,288.7316,287.7681,286.7349,286.2144,287.916891666667
1868,286.0876,286.4473,287.1389,288.13,288.806,289.4,289.6023,289.3932,288.7612,287.6256,286.6874,286.1931,287.85605
1869,285.9579,286.4818,287.3175,288.1459,288.9286,289.5396,289.8729,289.6001,288.9988,287.793,286.834,286.2944,287.980375
1870,286.4133,286.7624,287.4588,288.302,289.2038,289.6783,289.8277,289.6577,288.9156,287.8946,286.8383,286.3969,288.11245
1871,286.3658,286.7421,287.3586,288.2959,289.076,289.5475,289.8932,289.6533,289.0356,287.9168,286.8259,286.3969,288.0923
1872,286.2507,286.6742,287.475,288.2977,289.1066,289.6052,289.7711,289.558,288.8877,288.0147,286.8934,286.3478,288.073508333333
1873,286.3138,286.6127,287.3388,288.2541,289.0452,289.6151,289.8214,289.548,288.8254,287.8246,286.6823,286.1233,288.000391666667
1874,286.0212,286.6149,287.1571,288.0441,288.9385,289.6223,289.811,289.5567,288.8876,287.7714,286.8673,286.2521,287.962016666667
1875,286.3115,286.8291,287.4276,288.3513,289.1166,289.7631,289.9409,289.5946,289.0049,287.7672,286.7376,286.1151,288.079958333333
1876,286.0065,286.4882,287.3905,288.1747,288.9658,289.4692,289.6635,289.5341,288.7426,287.7831,286.7751,286.1963,287.932466666667
1877,286.0108,286.7155,287.2155,288.1875,289.0141,289.5153,289.8729,289.6436,288.9173,287.7875,286.7753,286.1149,287.98085
1878,286.209,286.5638,287.327,288.182,289.013,289.5329,289.8043,289.6359,288.7789,287.7713,286.7284,286.2733,287.984983333333
1879,286.2401,286.3737,287.1668,288.1362,288.9352,289.4821,289.6932,289.5182,288.886,287.6855,286.7622,286.26,287.928266666667
1880,286.2521,286.8341,287.4667,288.1856,289.0184,289.6147,289.8572,289.6787,288.8938,287.7927,286.7182,286.3403,288.054375
1881,286.2381,286.6272,287.3591,288.1858,288.9375,289.6555,289.814,289.5243,288.8797,287.8621,286.8581,286.4769,288.034858333333
1882,286.3598,286.598,287.4046,288.1817,288.8982,289.5415,289.907,289.7087,288.9633,288.0223,287.0202,286.3571,288.0802
1883,286.3496,286.5934,287.3662,288.3927,289.0707,289.5735,289.7398,289.6513,288.8322,287.7295,286.6707,286.1476,288.009766666667
1884,286.04,286.3222,287.053,287.9667,288.5216,289.1293,289.3742,289.1366,288.3969,287.3781,286.2874,285.829,287.619583333333
1885,285.6473,286.0697,286.8168,287.7862,288.6777,289.3439,289.4861,289.1797,288.55,287.5921,286.5663,286.1184,287.65285
1886,285.9355,286.4038,287.1651,288.1107,288.833,289.4533,289.5488,289.4137,288.634,287.5631,286.5055,285.872,287.786541666667
1887,285.9767,286.3563,287.1605,287.9455,288.6396,289.3407,289.6332,289.399,288.7341,287.6719,286.6876,286.0587,287.800316666667
