year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1850,284.5827,284.9968,285.3659,286.2152,287.2058,288.0525,288.5375,288.4046,287.5212,286.2926,285.3607,284.812,286.445625
1851,284.5101,284.6646,285.4386,286.2222,287.045,288.1627,288.8016,288.5958,287.6495,286.6297,285.5459,284.6104,286.489675
1852,284.6302,284.9217,285.668,286.343,287.2777,288.2868,288.7766,288.7216,287.6867,286.5786,285.378,284.6834,286.579358333333
1853,284.5168,284.9421,285.5934,286.4587,287.4109,288.3214,288.83,288.6521,287.7357,286.472,285.4407,284.994,286.613983333333
1854,284.7861,285.0317,285.6125,286.4173,287.3134,288.2497,288.8255,288.6167,287.7314,286.4359,285.3458,284.6078,286.58115
1855,284.4975,285.0279,285.4944,286.4741,287.38,288.1894,288.8345,288.7298,287.7175,286.5682,285.4547,284.796,286.597
1856,284.7277,285.0723,285.5792,286.3236,287.325,288.2893,288.7816,288.6529,287.7471,286.4294,285.248,284.6817,286.571483333333
1857,284.7581,284.9417,285.4501,286.4636,287.3336,288.1425,288.7413,288.4626,287.7209,286.3784,285.5607,284.8588,286.567691666667
1858,284.9308,284.9675,285.6166,286.4913,287.4418,288.244,288.8494,288.6399,287.7494,286.5404,285.297,284.7408,286.625741666667
1859,284.3761,284.8143,285.5835,286.3764,287.2535,288.203,288.6097,288.5127,287.483,286.3304,285.4213,284.9164,286.490025
1860,284.8557,284.7642,285.516,286.4076,287.3304,288.431,288.9376,288.6591,287.5882,286.5242,285.272,284.6443,286.577525
1861,284.6147,284.9404,285.5699,286.4019,287.3503,288.4126,288.7776,288.5798,287.7972,286.6084,285.6277,284.7563,286.619733333333
1862,284.6945,285.1096,285.4263,286.5152,287.5843,288.5253,288.935,288.6538,287.8528,286.4369,285.4198,284.6903,286.65365
1863,284.5732,284.8413,285.3925,286.2702,287.1954,288.111,288.7004,288.5917,287.7443,286.4683,285.4237,284.6393,286.495941666667
1864,284.6963,284.9036,285.5291,286.3753,287.4871,288.3302,288.8631,288.7969,287.7406,286.6304,285.5479,284.8993,286.649983333333
1865,284.8853,285.043,285.7636,286.4961,287.4106,288.3391,288.8225,288.7009,287.6631,286.3195,285.2875,284.6205,286.612641666667
1866,284.3144,284.5389,285.2389,286.1945,287.1059,288.0446,288.6563,288.4528,287.5485,286.451,285.379,284.7034,286.385683333333
1867,284.4453,284.7366,285.3359,286.2324,287.1031,288.0632,288.6493,288.5237,287.5849,286.3798,285.4074,284.6848,286.428866666667
1868,284.2586,284.5935,285.5931,286.2302,287.1482,288.0081,288.5287,288.2533,287.5027,286.424,285.3762,284.742,286.388216666667
1869,284.5067,284.6648,285.3839,286.2526,287.2158,288.1128,288.7444,288.6441,287.5148,286.3774,285.2076,284.6977,286.44355
1870,284.5537,284.7973,285.3948,286.32,287.3132,288.0964,288.7502,288.5678,287.7361,286.4675,285.3096,284.6021,286.492391666667
1871,284.4671,284.6117,285.1999,286.1132,287.2914,288.1796,288.71,288.3615,287.5672,286.4093,285.373,284.5999,286.406983333333
1872,284.3966,284.7231,285.1724,286.2347,287.156,288.2113,288.8051,288.6003,287.6314,286.4283,285.4579,284.6905,286.458966666667
1873,284.5764,284.6501,285.2793,286.2667,287.202,288.2268,288.7358,288.3911,287.525,286.2606,285.1317,284.5768,286.401858333333
1874,284.3329,284.7851,285.1632,286.1524,287.0501,288.0093,288.422,288.3188,287.4883,286.3691,285.2285,284.4681,286.31565
1875,284.4303,284.7001,285.4828,286.3759,287.2584,288.2947,288.6417,288.6029,287.7747,286.5153,285.5404,284.9933,286.550875
1876,284.9938,285.1201,285.8073,286.598,287.5232,288.39,288.8898,288.7288,287.7672,286.5014,285.4691,285.0392,286.735658333333
1877,284.5782,285.0571,285.5564,286.4354,287.3372,288.3084,288.9244,288.603,287.6133,286.382,285.3304,284.7453,286.572591666667
1878,284.6584,284.8539,285.6996,286.3957,287.3105,288.4489,288.7574,288.5618,287.5772,286.4189,285.4102,284.8292,286.576808333333
1879,284.778,285.2048,285.5866,286.4431,287.348,288.2206,288.7827,288.6034,287.5446,286.4148,285.4187,284.6213,286.58055
1880,284.4844,284.8053,285.3697,286.2471,287.1641,288.1628,288.7474,288.403,287.7317,286.4247,285.3693,284.7442,286.471141666667
1881,284.672,285.0513,285.6896,286.5068,287.4581,288.3827,288.896,288.6036,287.6396,286.5022,285.3748,284.79,286.630558333333
1882,284.5365,285.0947,285.7407,286.343,287.2387,288.1083,288.6183,288.564,287.6578,286.4957,285.3715,284.7823,286.545958333333
1883,284.5313,284.8172,285.4518,286.2733,287.2665,288.3434,288.8872,288.5509,287.6079,286.3387,285.2668,284.5298,286.488733333333
1884,284.4467,284.9703,285.3019,286.0249,287.0138,287.9544,288.4635,288.2855,287.2307,286.0146,284.9882,284.1635,286.238166666667
1885,284.3895,284.5332,285.2223,285.9566,287.011,287.8901,288.4213,288.1687,287.1968,285.925,284.8752,284.0634,286.137758333333
1886,284.2943,284.5132,285.0678,285.9195,286.9062,287.994,288.6326,288.3887,287.515,286.2052,285.1374,284.448,286.251825
1887,284.4782,284.7198,285.4069,286.2343,287.2012,288.2218,288.7638,288.7305,287.7265,286.3498,285.3622,284.469,286.472
1888,284.4936,284.7898,285.4396,286.2725,287.3635,288.2971,288.9343,288.647,287.7736,286.458,285.5707,284.6,286.553308333333
1889,284.5721,285.0627,285.5931,286.3414,287.3206,288.314,288.902,288.7901,287.8401,286.5396,285.3311,284.6895,286.608025
1890,284.7264,285.0377,285.3759,285.9894,287.115,288.0611,288.6115,288.4532,287.5685,286.2393,285.2274,284.4503,286.404641666667
1891,284.442,284.6765,285.3638,285.9794,286.9843,287.8822,288.4026,288.2338,287.4767,286.2643,285.1174,284.394,286.268083333333
1892,284.2716,284.6596,285.3231,286.3191,287.0572,287.9013,288.6429,288.3822,287.4936,286.2236,285.2674,284.6422,286.34865
1893,284.6104,284.8852,285.6508,286.2801,287.3354,288.1791,288.7267,288.731,287.8288,286.4637,285.3658,284.4878,286.5454
1894,284.4444,284.8237,285.4118,286.2022,287.2731,288.1231,288.822,288.6172,287.6488,286.2769,285.2293,284.5412,286.451141666667
1895,284.4966,284.9976,285.4919,286.4049,287.4437,288.2995,288.86,288.6829,287.6749,286.549,285.5078,284.9308,286.611633333333
1896,284.7326,284.9643,285.7834,286.4877,287.2556,288.2004,288.6571,288.5792,287.6474,286.4535,285.4445,284.8888,286.591208333333
1897,284.7789,284.9127,285.5111,286.3887,287.4355,288.3821,288.9385,288.6892,287.8046,286.5435,285.5496,284.9089,286.653608333333
1898,284.724,285.2118,285.8566,286.5933,287.5929,288.4012,289.0027,288.7151,287.7725,286.41,285.3604,284.8226,286.705258333333
1899,284.5855,284.9251,285.4938,286.4101,287.3051,288.2518,288.6626,288.4849,287.5448,286.4633,285.3603,284.6465,286.51115
1900,284.7495,284.9151,285.4412,286.2619,287.4135,288.1646,288.7297,288.5865,287.5856,286.3053,285.2596,284.6571,286.5058
1901,284.5378,284.9067,285.2931,286.1991,287.166,288.1628,288.6784,288.5074,287.525,286.3677,285.1472,284.5076,286.416566666667
1902,284.4868,285.0885,285.6402,286.3866,287.2791,288.1668,288.7743,288.638,287.6256,286.6234,285.3248,284.7834,286.568125
1903,284.2709,284.5746,285.4315,286.1899,287.0964,287.8535,288.4213,288.286,287.3434,286.2128,285.2056,284.4396,286.277125
1904,284.5476,284.8051,285.2852,286.1671,287.1197,287.9853,288.4695,288.1374,287.3116,286.0767,284.9796,284.3651,286.270825
1905,284.2603,284.5744,285.3102,286.249,287.0533,288.0601,288.5013,288.3638,287.4202,286.2693,285.0358,284.4453,286.29525
1906,284.5182,284.735,285.3395,286.2078,287.1324,288.1295,288.4785,288.5665,287.5337,286.1635,285.1906,284.6558,286.387583333333
1907,284.3452,284.6139,285.2787,286.0089,287.045,287.9394,288.5106,288.2097,287.4866,286.1725,285.2052,284.6583,286.2895
1908,284.63,284.9548,285.5674,286.403,287.3605,288.1405,288.7405,288.484,287.4571,286.1992,285.1516,284.4361,286.460391666667
1909,284.3584,284.6942,285.2424,286.1273,287.1299,288.1647,288.6978,288.4425,287.4166,286.194,284.9966,284.4723,286.328058333333
1910,284.3851,284.882,285.2798,286.173,287.1339,288.1302,288.6066,288.4845,287.5272,286.3484,285.284,284.6539,286.407383333333
1911,284.6085,285.0652,285.5132,286.1291,287.1662,288.1349,288.6948,288.4872,287.4752,286.3081,285.2387,284.6776,286.458225
1912,284.4522,284.6586,285.2736,286.2605,287.2183,288.0252,288.6018,288.364,287.2321,286.1758,285.0959,284.218,286.298
1913,284.2082,284.5106,285.3241,286.0048,286.9737,287.8481,288.5791,288.3018,287.3502,286.1719,284.951,284.2199,286.203616666667
1914,284.2397,284.7762,285.3527,286.2382,287.0919,287.9951,288.4891,288.3811,287.4683,286.1206,285.1459,284.5513,286.320841666667
1915,284.4713,284.7886,285.4363,286.2841,287.1777,288.1093,288.5698,288.4333,287.6071,286.4216,285.4164,284.6687,286.448683333333
1916,284.1889,284.7391,285.3365,286.1703,287.3114,288.2769,288.8188,288.6302,287.6245,286.5918,285.5709,285.0484,286.525641666667
1917,285.0245,285.4289,285.7524,286.7055,287.5864,288.4464,288.9524,288.7448,287.8246,286.5682,285.5995,284.6034,286.76975
1918,284.4955,284.6831,285.335,286.4656,287.335,288.3237,288.8606,288.6784,287.8398,286.5786,285.4061,284.86,286.571783333333
1919,284.4892,284.6879,285.3112,286.0945,287.0534,288.2259,288.8645,288.5706,287.7806,286.5564,285.4354,284.6711,286.478391666667
1920,284.5952,284.8955,285.4076,286.4073,287.3411,288.2697,288.8738,288.8113,287.8185,286.5999,285.4323,284.7428,286.599583333333
1921,284.6423,285.1234,285.975,286.667,287.5239,288.5021,289.1325,288.7443,287.8811,286.5681,285.5365,284.9277,286.768658333333
1922,284.7921,285.0838,285.5591,286.4389,287.4237,288.2912,288.9404,288.8482,287.7884,286.7212,285.6692,284.8189,286.697925
1923,284.7735,285.0764,285.6823,286.556,287.5366,288.5196,288.9068,288.7622,287.7825,286.5225,285.4462,284.6906,286.687933333333
1924,284.6975,284.9821,285.4738,286.4445,287.4423,288.3065,288.6713,288.5376,287.7707,286.6849,285.5496,284.7246,286.607116666667
1925,284.6523,284.8822,285.2742,286.357,287.4048,288.4099,288.9802,288.7961,287.8216,286.511,285.6559,285.0004,286.645466666667
1926,285.0027,284.9432,285.6555,286.6375,287.5009,288.4559,289.0402,288.8883,287.8805,286.4725,285.4798,284.7419,286.724908333333
1927,284.6277,285.0452,285.4709,286.3796,287.3074,288.1581,288.7584,288.6873,287.871,286.698,285.4189,284.8484,286.605908333333
1928,284.4977,285.0352,285.6162,286.3972,287.4009,288.2564,288.8611,288.7694,287.8869,286.6194,285.5329,284.8552,286.644041666667
1929,285.1015,285.4589,285.976,286.5784,287.4809,288.3354,289.0501,288.7809,287.9344,286.5668,285.3072,284.4756,286.753841666667
1930,284.511,284.8967,285.5192,286.3534,287.3239,288.3554,288.7773,288.6259,287.7241,286.6901,285.3539,284.6236,286.562875
1931,284.6857,285.0519,285.7354,286.6259,287.4403,288.4105,288.8233,288.8007,287.9388,286.708,285.5898,285.1068,286.743091666667
1932,284.9061,285.1039,285.5152,286.5073,287.3995,288.4668,288.9687,288.8055,287.8828,286.8329,285.5426,284.887,286.734858333333
1933,284.7909,285.0776,285.7318,286.5627,287.5414,288.4858,289.1123,288.7221,287.9003,286.5279,285.3766,284.8231,286.721041666667
1934,284.6702,284.89,285.6295,286.5688,287.4948,288.3736,288.9277,288.7191,287.8513,286.6169,285.5948,284.8166,286.679441666667
