year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
,,,,,,,,,,,,,
,,,,,-0.938,,,-90,90,,,,-0.312666666666667
1860,284.7172,285.0552,285.7423,286.6728,287.6206,288.3376,288.6387,288.4126,287.6829,286.6151,285.5619,284.8745,286.66095
1861,284.769,285.0562,285.7707,286.6958,287.6392,288.3593,288.6665,288.449,287.682,286.6089,285.5753,284.8946,286.680541666667
1862,284.7493,285.0631,285.7761,286.6992,287.6356,288.3569,288.6414,288.441,287.6973,286.5999,285.5365,284.8548,286.670925
1863,284.7372,285.0536,285.7552,286.6841,287.6182,288.3281,288.6498,288.4444,287.6738,286.6183,285.5416,284.8893,286.666133333333
1864,284.7558,285.0826,285.7715,286.7024,287.6481,288.3422,288.6574,288.4406,287.6748,286.5923,285.5339,284.8893,286.674241666667
1865,284.756,285.0813,285.7539,286.6972,287.6485,288.3549,288.664,288.4369,287.6849,286.5962,285.5565,284.9079,286.678183333333
1866,284.7253,285.033,285.73,286.6765,287.6472,288.3734,288.676,288.4646,287.707,286.6401,285.5684,284.9056,286.678925
1867,284.7664,285.0652,285.7674,286.7227,287.6516,288.3897,288.6941,288.4678,287.7083,286.6511,285.5878,284.929,286.700091666667
1868,284.7768,285.0769,285.774,286.7268,287.6792,288.3857,288.6985,288.473,287.7188,286.6449,285.6202,284.962,286.7114
1869,284.801,285.119,285.8106,286.7498,287.7134,288.4097,288.7109,288.4925,287.7448,286.6758,285.6103,284.9518,286.732466666667
1870,284.7877,285.1021,285.804,286.7387,287.6812,288.4349,288.711,288.4939,287.7611,286.6786,285.6381,284.9766,286.733991666667
1871,284.8062,285.1278,285.8181,286.7486,287.6987,288.4073,288.715,288.5227,287.7497,286.6727,285.6093,284.9575,286.736133333333
1872,284.7817,285.0915,285.8033,286.745,287.6953,288.408,288.709,288.4995,287.7315,286.6705,285.6219,284.9649,286.726841666667
