year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1850,283.9854,284.5808,285.2089,285.9635,286.801,287.3884,287.7511,287.4585,286.6283,285.7328,284.6995,284.2238,285.8685
1851,283.9998,284.2706,285.0383,285.8335,286.7124,287.2437,287.6664,287.4347,286.5904,285.6428,284.546,284.0302,285.750733333333
1852,284.0355,284.4326,284.8796,285.8001,286.4819,287.2197,287.5273,287.3436,286.6594,285.6217,284.4265,283.9301,285.6965
1853,283.8747,284.3416,284.8452,285.6591,286.6647,287.2455,287.5727,287.326,286.5603,285.6668,284.6397,284.0382,285.702875
1854,283.9814,284.2462,285.0179,285.9149,286.6172,287.2955,287.6522,287.3334,286.5179,285.4758,284.4078,283.8125,285.689391666667
1855,283.8199,284.6399,285.2723,285.8296,286.6887,287.3611,287.6264,287.3558,286.4435,285.5107,284.6592,284.2196,285.785558333333
1856,283.7843,284.2238,285.0879,285.8525,286.6109,287.2728,287.5431,287.1242,286.4369,285.3023,284.1865,283.5409,285.580508333333
1857,283.7199,284.2611,284.5876,285.3702,286.3168,286.7608,287.2933,287.0026,286.2914,285.2701,284.4343,283.6042,285.409358333333
1858,283.52,284.0863,284.7157,285.4387,286.4259,287.0033,287.3863,287.149,286.4073,285.3648,284.293,283.6262,285.451375
1859,283.5215,283.969,284.7438,285.6473,286.4733,287.0708,287.3497,287.2913,286.5089,285.4278,284.4575,283.8644,285.527108333333
1860,283.6549,284.0912,284.8483,285.6148,286.2685,286.9749,287.3854,287.1573,286.4329,285.3616,284.5016,283.9028,285.516183333333
1861,283.881,284.3194,284.8395,285.6686,286.3723,286.9829,287.4756,287.2432,286.3195,285.5029,284.3643,283.8548,285.568666666667
1862,283.8294,283.9409,284.846,285.5934,286.3932,287.1989,287.4668,287.09,286.2958,285.3202,284.3794,283.9096,285.521966666667
1863,283.8939,284.4405,284.9178,285.6859,286.6327,287.1518,287.5046,287.3788,286.529,285.4849,284.6476,283.9154,285.681908333333
1864,283.95,284.5938,284.9745,285.9348,286.6527,287.2174,287.564,287.2499,286.4584,285.5704,284.6536,283.8628,285.723525
1865,283.8856,284.2293,284.9928,285.7519,286.5914,287.2088,287.5575,287.2731,286.532,285.5894,284.6215,284.0424,285.689641666667
1866,283.9503,284.207,284.8563,285.6835,286.4483,287.0229,287.4018,287.2127,286.4008,285.4494,284.5146,283.7895,285.578091666667
1867,283.6791,284.1405,284.9142,285.7389,286.4376,287.067,287.5949,287.2433,286.3734,285.3687,284.4879,283.8515,285.57475
1868,283.7304,284.3415,284.9543,285.7066,286.3498,286.8831,287.3628,287.1993,286.5423,285.3438,284.3802,283.6405,285.536216666667
1869,283.6792,284.1835,284.8372,285.6122,286.5004,287.0891,287.371,287.2483,286.4368,285.3712,284.4159,283.8808,285.552133333333
1870,283.9368,284.3133,284.9821,285.4828,286.4465,287.2621,287.4807,287.1977,286.4698,285.4181,284.4442,283.7668,285.600075
1871,283.4988,284.0604,284.7936,285.6388,286.569,287.2085,287.5384,287.2868,286.4363,285.4149,284.2902,283.8273,285.546916666667
1872,283.8266,284.4055,284.9541,285.787,286.5421,287.2483,287.5268,287.2468,286.5581,285.5621,284.3586,284.0066,285.66855
1873,283.9727,284.2672,284.9442,285.9052,286.605,287.3253,287.521,287.3348,286.5353,285.6347,284.4052,283.9142,285.697066666667
1874,283.9523,284.195,284.7845,285.6359,286.5987,287.2974,287.5919,287.5288,286.691,285.7653,284.5119,283.8402,285.699408333333
1875,283.9277,284.3753,285.0091,285.8215,286.5205,287.1987,287.5686,287.367,286.5911,285.7341,284.6862,283.9073,285.725591666667
1876,283.8112,284.2868,284.8753,285.7659,286.5703,287.2261,287.5941,287.2977,286.4711,285.5233,284.5589,283.7813,285.646833333333
1877,283.8445,284.1263,284.8508,285.5789,286.4565,287.0272,287.4654,287.2943,286.5309,285.3942,284.4482,283.9141,285.577608333333
1878,283.8876,284.3672,285.0103,285.8096,286.6724,287.3228,287.5683,287.3637,286.7256,285.6596,284.5581,284.0159,285.746758333333
1879,284.0587,284.2808,285.139,285.9486,286.6496,287.1903,287.5804,287.4181,286.662,285.6104,284.604,284.0831,285.76875
1880,283.9514,284.3929,284.9024,285.801,286.5119,287.2614,287.5455,287.3516,286.3909,285.4198,284.613,283.7085,285.654191666667
1881,284.0554,284.3152,285.0254,285.8169,286.4883,287.2686,287.7062,287.3561,286.5153,285.5906,284.5938,283.8701,285.716825
1882,283.965,284.2562,285.0238,285.8527,286.524,287.184,287.5687,287.5505,286.8004,285.6224,284.5343,284.1773,285.754941666667
1883,283.8776,284.4377,284.9855,285.748,286.6028,287.258,287.397,287.2805,286.4942,285.498,284.3525,283.7099,285.636808333333
1884,283.7231,284.3892,284.8022,285.4683,286.2518,286.8658,287.2052,286.9483,286.1312,285.2307,284.3868,283.4971,285.408308333333
1885,283.501,283.8628,284.5767,285.4662,286.2299,286.9223,287.1944,287.1137,286.2823,285.1501,284.248,283.5711,285.343208333333
1886,283.4525,284.0411,284.5356,285.3953,286.2617,286.9216,287.3073,286.9504,286.3086,285.3288,284.378,283.7986,285.389958333333
1887,283.7503,284.059,284.7336,285.5114,286.2815,286.9947,287.3491,286.9874,286.2588,285.224,284.4312,283.8094,285.4492
1888,283.7468,284.1602,284.7153,285.5628,286.2737,287.0026,287.3905,287.1269,286.3592,285.36,284.5105,283.7673,285.497983333333
1889,283.5071,284.1983,284.7573,285.5124,286.2944,286.8578,287.3964,287.2095,286.2719,285.3295,284.0948,283.6916,285.42675
1890,283.7921,284.098,284.6913,285.4178,286.2819,286.9446,287.1813,287.1633,286.3631,285.155,284.0474,283.3463,285.373508333333
1891,283.6733,283.8935,284.7144,285.5726,286.4063,287.0341,287.2545,287.1356,286.3826,285.3706,284.436,283.8016,285.472925
1892,283.5757,283.965,284.7357,285.5214,286.385,287.0125,287.3799,287.1148,286.1926,285.2103,284.3358,283.9857,285.4512
1893,283.7578,283.9693,284.9525,285.727,286.435,287.1059,287.4739,287.2275,286.5522,285.4153,284.3169,283.7211,285.554533333333
1894,283.5899,284.0407,284.7168,285.5909,286.5468,287.2508,287.5845,287.2993,286.4756,285.5702,284.5129,283.943,285.59345
1895,283.9615,284.5742,285.2485,285.8456,286.6077,287.3396,287.6202,287.3512,286.64,285.469,284.4763,283.8889,285.751891666667
1896,283.8663,284.2351,284.8144,285.7279,286.4836,287.2331,287.6246,287.2467,286.3357,285.2113,284.4037,283.8213,285.583641666667
1897,283.7376,284.0758,284.8788,285.7235,286.4087,287.121,287.4872,287.2076,286.4644,285.3944,284.363,283.6127,285.539558333333
1898,283.6583,284.0796,284.7977,285.7501,286.4616,287.212,287.4184,287.199,286.5106,285.3285,284.3248,283.6792,285.534983333333
1899,283.6378,283.9931,284.7786,285.5416,286.407,287.1605,287.4114,287.1454,286.3927,285.2992,284.3519,283.5807,285.474991666667
1900,283.6089,284.0538,284.8878,285.548,286.4308,287.1784,287.5688,287.2085,286.4986,285.4129,284.3843,283.7455,285.543858333333
1901,283.6266,284.0771,284.8605,285.6054,286.5398,287.136,287.4189,287.2094,286.4641,285.4374,284.3962,283.7422,285.5428
1902,283.7467,284.0353,284.8618,285.5768,286.3928,287.0869,287.4566,287.3588,286.6681,285.6111,284.4128,283.8619,285.589133333333
1903,283.7864,284.1014,284.8667,285.5489,286.3068,286.9125,287.159,287.1334,286.2841,285.3167,284.4363,283.55,285.450183333333
1904,283.6064,284.0122,284.6928,285.4053,286.2004,286.9967,287.2509,286.9283,286.197,285.3404,284.405,283.7706,285.4005
1905,283.752,284.0288,284.7048,285.5815,286.388,287.0391,287.4016,287.2089,286.3667,285.3346,284.2718,283.7081,285.482158333333
1906,283.5714,283.9945,284.5909,285.2739,286.2664,287.0611,287.3944,287.0705,286.3863,285.3112,284.3755,283.8087,285.4254
1907,283.8464,284.1956,284.8714,285.6783,286.4808,287.1101,287.5434,287.4052,286.4401,285.4146,284.5305,283.8864,285.6169
1908,283.7266,284.1136,284.9543,285.7317,286.5212,287.3909,287.6489,287.4648,286.5128,285.6272,284.5989,283.8311,285.676833333333
1909,283.7791,284.1635,284.9897,285.8277,286.6849,287.4207,287.5532,287.2434,286.6458,285.5455,284.3924,283.9305,285.681366666667
1910,283.793,283.9898,284.8832,285.666,286.4285,287.1318,287.5143,287.2592,286.3487,285.4669,284.5398,283.8802,285.575116666667
1911,283.8053,284.1221,284.8287,285.6984,286.4054,287.1395,287.5407,287.2581,286.4684,285.326,284.4879,283.8965,285.581416666667
1912,283.6805,284.1892,284.9837,285.6355,286.4392,287.1052,287.399,287.106,286.4179,285.4079,284.1013,283.6431,285.509041666667
1913,283.4635,283.8758,284.5755,285.4527,286.3175,286.9576,287.334,287.1316,286.2657,285.0568,284.2563,283.5464,285.352783333333
1914,283.5315,283.8484,284.5711,285.5421,286.3305,286.9352,287.3214,287.0929,286.4836,285.313,284.5406,283.7986,285.442408333333
1915,283.766,284.187,284.6106,285.6511,286.4014,287.1654,287.4079,287.0651,286.4385,285.7747,284.7309,284.1858,285.615366666667
1916,284.1528,284.3718,285.0814,286.0628,286.672,287.4005,287.6222,287.4692,286.6474,285.7626,284.747,284.0251,285.834566666667
1917,283.8509,284.2809,284.9227,285.9888,286.6187,287.2758,287.5425,287.2579,286.6489,285.6303,284.67,284.0647,285.729341666667
