year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1850,284.3266,284.6958,285.6335,286.5904,287.5143,288.1493,288.2923,287.9985,287.5222,286.4996,285.5039,284.7592,286.457133333333
1851,284.4336,285.0923,286.0042,286.8285,287.7133,288.2323,288.3701,288.2049,287.5717,286.4806,285.3827,284.8055,286.593308333333
1852,284.7107,284.9706,285.7868,286.8755,287.713,288.3228,288.4857,288.2426,287.6735,286.5785,285.4529,284.8788,286.64095
1853,284.7987,284.9883,285.7011,286.7621,287.834,288.4591,288.7385,288.5808,287.776,286.6134,285.5754,284.9521,286.731625
1854,285.0064,285.451,286.1022,287.0206,287.941,288.4778,288.6652,288.5535,287.855,286.8115,285.6281,284.9788,286.874258333333
1855,284.8838,285.2417,285.893,286.9541,287.7436,288.186,288.5388,288.4258,287.6253,286.7713,285.8502,284.8708,286.7487
1856,284.6082,284.9147,285.8142,286.802,287.6313,288.267,288.3575,288.2325,287.5095,286.5083,285.6117,284.6349,286.574316666667
1857,284.4886,284.8513,285.7433,286.7625,287.6848,288.2192,288.4483,288.1684,287.5283,286.4429,285.2879,284.589,286.517875
1858,284.4717,284.8142,285.5444,286.6543,287.6642,288.1252,288.4301,288.2494,287.8,286.823,285.6099,284.8401,286.585541666667
1859,284.5416,285.0984,285.765,286.8567,287.7508,288.3761,288.4796,288.3547,287.7282,286.5782,285.348,284.7851,286.638533333333
1860,284.4125,284.8297,285.7269,286.677,287.45,288.1346,288.4681,288.242,287.5248,286.3772,285.399,284.6926,286.494533333333
1861,284.603,284.9905,285.6221,286.7351,287.5622,288.3187,288.5036,288.2744,287.7087,286.585,285.4159,284.5392,286.571533333333
1862,284.2311,284.7217,285.5778,286.5449,287.5284,288.1849,288.3001,288.1332,287.4534,286.3404,285.1899,284.4244,286.38585
1863,284.3298,284.9373,285.5232,286.4996,287.3307,288.0142,288.3693,288.2402,287.4573,286.368,285.2749,284.5205,286.405416666667
1864,284.2861,284.6044,285.4973,286.3464,287.4129,288.048,288.2733,288.0891,287.5358,286.3381,285.4654,284.5934,286.374183333333
1865,284.4008,285.0485,285.8437,286.7304,287.5445,288.2399,288.4081,288.2501,287.543,286.466,285.2896,284.6509,286.534625
1866,284.519,284.6985,285.4804,286.6847,287.6818,288.2505,288.623,288.3962,287.6853,286.7255,285.6371,284.8169,286.599908333333
1867,284.7631,285.0016,286.0718,286.9464,287.7989,288.4394,288.7542,288.5857,287.8439,286.7506,285.538,284.9097,286.783608333333
1868,284.5123,284.8548,285.8444,286.9372,287.7144,288.4495,288.5984,288.4524,287.7289,286.5889,285.6156,284.9794,286.689683333333
1869,284.497,284.9104,285.6025,286.7603,287.6705,288.3027,288.4491,288.2731,287.6122,286.4761,285.3176,284.6801,286.545966666667
1870,284.4619,284.7927,285.7827,286.6076,287.4326,288.1513,288.3895,288.2296,287.5747,286.4254,285.2972,284.6679,286.484425
1871,284.4515,284.8395,285.6467,286.5403,287.5815,288.2379,288.488,288.3477,287.729,286.6423,285.4117,284.644,286.546675
1872,284.5658,284.9303,285.9329,286.912,287.7035,288.3965,288.6373,288.4061,287.7295,286.6763,285.621,284.7893,286.691708333333
1873,284.6574,285.2091,286.0594,286.9748,287.9739,288.4964,288.7108,288.6073,287.9477,286.8925,285.702,285.0568,286.857341666667
1874,284.7247,285.0066,285.843,286.9078,287.8654,288.4753,288.5837,288.4486,287.7705,286.6091,285.7562,284.838,286.735741666667
1875,284.6528,285.1851,285.9944,286.873,287.9142,288.4233,288.581,288.3736,287.7982,286.9404,285.7907,285.2097,286.811366666667
1876,285.17,285.362,286.0642,286.9998,287.8828,288.5624,288.8369,288.6345,287.8303,286.753,285.7448,284.9025,286.895266666667
1877,284.8841,285.258,285.9767,286.9418,287.7898,288.2338,288.5643,288.2693,287.551,286.4431,285.451,284.8371,286.683333333333
1878,284.5569,285.2419,285.8065,286.7497,287.6125,288.354,288.5017,288.4883,287.8322,286.6732,285.345,284.8884,286.670858333333
1879,284.7408,284.9751,285.8683,286.913,287.8091,288.5504,288.6983,288.3918,287.7855,286.7867,285.5683,284.7288,286.734675
1880,284.5489,285.219,285.9077,287.0498,287.7438,288.3163,288.5764,288.215,287.5965,286.6048,285.3752,284.8203,286.664475
1881,284.6956,284.916,285.702,286.8983,287.6708,288.3395,288.4844,288.2845,287.6699,286.6385,285.4402,284.5717,286.609283333333
1882,284.4918,284.8662,285.5666,286.6472,287.5975,288.0768,288.3518,288.201,287.5306,286.4217,285.2799,284.6258,286.471408333333
1883,284.2998,284.7636,285.5793,286.628,287.4783,288.0942,288.3053,287.9954,287.3697,286.2993,285.0385,284.2967,286.345675
1884,284.2282,284.6386,285.1836,286.2314,287.1434,287.8546,288.0166,287.7759,287.0994,286.078,284.8611,284.1895,286.108358333333
1885,283.933,284.2496,285.2082,286.2504,287.0461,287.7126,287.9243,287.706,287.08,285.9884,284.7475,283.9694,285.984625
1886,283.7427,284.1239,285.2325,286.2323,287.1156,287.8725,288.0757,287.9265,287.3053,286.1778,285.0219,284.1405,286.0806
