year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1850,284.756,285.1571,285.9173,287.172,288.0188,288.6058,288.816,288.5966,287.8379,286.8023,285.6737,284.9562,286.859141666667
1851,284.8336,285.0566,286.0561,286.9165,287.9066,288.4294,288.4913,288.3668,287.6616,286.7025,285.5622,284.9177,286.741741666667
1852,284.6601,284.9999,285.7605,286.8476,287.5606,288.1986,288.4662,288.1976,287.5724,286.4654,285.1302,284.64,286.541591666667
1853,284.4246,284.9933,285.7466,286.5709,287.5124,288.0833,288.433,288.2421,287.5094,286.485,285.4124,284.769,286.515166666667
1854,284.6283,285.0081,285.9158,286.9138,287.6199,288.2528,288.5502,288.3249,287.6381,286.3795,285.2579,284.5336,286.585241666667
1855,284.2183,284.3519,285.4549,286.5921,287.4609,288.0806,288.3852,288.2498,287.464,286.3854,285.2616,284.4572,286.363491666667
1856,284.1085,284.727,285.6009,286.5976,287.5475,288.1214,288.4354,288.2798,287.5723,286.3985,285.304,284.6003,286.4411
1857,284.2737,284.6945,285.548,286.5296,287.4789,288.0456,288.359,288.1007,287.5107,286.3234,285.1254,284.4134,286.366908333333
1858,284.1784,284.8175,285.7261,286.5404,287.4202,288.128,288.4226,288.3675,287.7047,286.6753,285.4342,284.6049,286.50165
1859,284.6352,284.8307,285.5866,286.5193,287.6021,288.1888,288.4974,288.2231,287.576,286.3613,285.444,284.6815,286.512166666667
1860,284.3819,285.0003,285.7498,286.7486,287.6405,288.4072,288.573,288.3579,287.6846,286.6426,285.2477,284.6025,286.586383333333
1861,284.5289,284.7105,285.6064,286.7477,287.6475,288.2631,288.4211,288.294,287.5798,286.4573,285.3497,284.7099,286.526325
1862,284.3693,284.6795,285.6122,286.6329,287.6359,288.2409,288.5686,288.4659,287.5471,286.4643,285.3727,284.6931,286.523533333333
1863,284.3474,284.989,285.6857,286.7631,287.6272,288.2863,288.6358,288.407,287.763,286.8452,285.639,284.8132,286.650158333333
1864,284.5216,285.0168,285.964,286.8788,287.7551,288.386,288.5271,288.4841,287.7521,286.5793,285.4079,284.8605,286.677775
1865,284.876,285.27,285.915,286.816,287.7971,288.4323,288.5159,288.5065,287.6865,286.7063,285.5859,284.7989,286.7422
1866,284.6367,284.9575,285.6835,286.7055,287.7165,288.2587,288.4997,288.4188,287.6844,286.6371,285.391,284.6861,286.606291666667
1867,284.5728,285.0682,285.86,286.6965,287.711,288.2919,288.6324,288.4733,287.7522,286.5963,285.4696,284.8414,286.6638
1868,284.5842,285.0335,285.9696,286.8823,287.6646,288.2924,288.5417,288.3808,287.7376,286.5807,285.478,284.8029,286.662358333333
1869,284.6315,284.9495,285.7334,286.808,287.6613,288.2905,288.494,288.4221,287.8266,286.8557,285.6539,284.9925,286.69325
1870,284.8205,285.1818,285.9657,286.8298,287.7117,288.3178,288.5339,288.3646,287.6767,286.5498,285.5922,284.8833,286.702316666667
1871,284.4806,285.0258,285.9556,286.8807,287.6984,288.3051,288.573,288.3411,287.6307,286.5348,285.3684,284.7438,286.628166666667
