year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1850,285.3459,285.6368,286.4409,287.4799,288.3569,288.8724,289.2463,289.2105,288.6511,287.4277,286.3625,285.59,287.385075
1851,285.5197,285.6497,286.6573,287.6083,288.5234,288.9614,289.3881,289.2831,288.6063,287.4232,286.3838,285.6673,287.472633333333
1852,285.548,286.0589,286.8475,287.7163,288.5362,289.1205,289.3969,289.2796,288.6973,287.5482,286.2689,285.4804,287.541558333333
1853,285.5374,285.6222,286.4871,287.5295,288.4374,288.8903,289.2035,289.1762,288.5359,287.5451,286.3836,285.6551,287.416941666667
1854,285.4659,285.7566,286.578,287.6752,288.4224,288.8788,289.2665,289.2034,288.5274,287.5698,286.3573,285.4948,287.433008333333
1855,285.4515,285.8344,286.6528,287.6833,288.527,289.0011,289.3139,289.1971,288.5477,287.5267,286.4708,285.5587,287.480416666667
1856,285.4791,285.8562,286.6276,287.5437,288.4801,288.9462,289.2384,289.0316,288.3876,287.4358,286.2934,285.6266,287.412191666667
1857,285.5212,285.7721,286.5979,287.5412,288.2266,288.9265,289.1255,289.0674,288.3951,287.3142,286.1711,285.3756,287.3362
1858,285.0703,285.6219,286.5504,287.5244,288.2229,288.8847,289.2455,289.0612,288.4656,287.3116,286.2457,285.5248,287.31075
1859,285.3013,285.7313,286.5244,287.4951,288.3896,288.8474,289.2056,289.1282,288.4218,287.3438,286.0979,285.6284,287.3429
1860,285.4625,285.8879,286.5682,287.6659,288.4152,288.9822,289.1948,289.135,288.5307,287.4445,286.1856,285.5467,287.418266666667
1861,285.3982,285.7064,286.5495,287.6327,288.3987,288.9317,289.2656,289.1943,288.4817,287.4335,286.3087,285.6323,287.411108333333
1862,285.3916,285.8096,286.7677,287.7314,288.4762,288.9857,289.255,289.067,288.4338,287.4628,286.3097,285.5022,287.432725
1863,285.3624,285.7512,286.6581,287.5125,288.4755,288.9889,289.2771,289.1414,288.5776,287.5416,286.3709,285.6931,287.445858333333
1864,285.4389,285.8198,286.4449,287.6494,288.5175,289.0216,289.2671,289.3725,288.5859,287.4674,286.3355,285.5385,287.454916666667
1865,285.5888,285.8905,286.6676,287.656,288.4845,289.1346,289.2475,289.1083,288.6035,287.5112,286.3666,285.5475,287.483883333333
1866,285.5508,285.9579,286.8262,287.7149,288.5379,289.0947,289.5069,289.2827,288.5822,287.5312,286.4382,285.6481,287.555975
1867,285.4588,285.7961,286.6075,287.6666,288.5209,288.9769,289.2829,289.1045,288.5959,287.472,286.3177,285.6633,287.455258333333
1868,285.3401,285.8009,286.5045,287.576,288.3636,288.8662,289.0805,289.0589,288.4898,287.311,286.1652,285.5952,287.345991666667
1869,285.3706,285.7884,286.4341,287.4968,288.232,288.83,289.162,289.0301,288.5078,287.5276,286.4049,285.6473,287.3693
1870,285.4683,285.8522,286.6775,287.5462,288.2665,288.8714,289.1052,289.1185,288.4006,287.4264,286.1262,285.5293,287.365691666667
1871,285.3716,285.7368,286.4693,287.4872,288.4641,288.9752,289.2901,289.1955,288.557,287.5298,286.3087,285.4593,287.403716666667
1872,285.4681,285.9746,286.516,287.5126,288.4384,289.08,289.3008,289.2979,288.6248,287.6691,286.4861,285.618,287.498866666667
1873,285.5532,285.9846,286.6419,287.6718,288.5568,289.0767,289.2531,289.2671,288.6053,287.6375,286.4622,285.641,287.529266666667
1874,285.607,286.0024,286.7633,287.6866,288.4391,288.9589,289.312,289.2832,288.486,287.4702,286.2764,285.7109,287.499666666667
1875,285.3387,285.804,286.6722,287.5548,288.4715,288.9363,289.2513,289.1837,288.6675,287.6191,286.4925,285.6627,287.471191666667
1876,285.4741,285.9082,286.6507,287.6939,288.5315,288.9354,289.2623,289.2281,288.6366,287.5077,286.4752,285.6456,287.495775
1877,285.3705,285.8464,286.6342,287.4957,288.5605,289.0736,289.2985,289.2237,288.6349,287.3365,286.2487,285.476,287.433266666667
1878,285.4328,285.8464,286.5299,287.5069,288.4143,288.9444,289.3427,289.1043,288.644,287.4602,286.1245,285.6721,287.418541666667
1879,285.4925,285.9617,286.6976,287.6644,288.4707,289.0952,289.4024,289.2111,288.6066,287.5968,286.3706,285.6405,287.517508333333
1880,285.7056,285.8535,286.584,287.669,288.4121,289.1205,289.2656,289.3191,288.7353,287.6968,286.4022,285.6793,287.536916666667
1881,285.7052,286.0844,286.844,287.7721,288.7109,289.0653,289.4169,289.2305,288.6686,287.5111,286.2445,285.4471,287.558383333333
1882,285.4983,285.9394,286.5872,287.6733,288.3824,288.9406,289.2275,289.1835,288.5501,287.5803,286.4897,285.7963,287.487383333333
1883,285.4601,285.9308,286.7061,287.6699,288.48,289.0686,289.3783,289.2321,288.5357,287.4482,286.2178,285.5646,287.47435
1884,285.2353,285.7209,286.3533,287.3013,288.2111,288.6137,288.7713,288.7807,288.2198,287.0821,285.8637,285.1829,287.111341666667
1885,285.1532,285.4672,286.2059,287.2824,287.9988,288.5667,288.8282,288.8369,288.2654,287.1949,286.1025,285.2401,287.095183333333
1886,285.1583,285.5589,286.3929,287.3369,288.2651,288.8638,289.1306,288.9862,288.3072,287.2557,286.1748,285.3174,287.228983333333
1887,285.2848,285.67,286.301,287.4839,288.3937,288.8491,289.0927,289.1528,288.5241,287.3849,286.3207,285.4919,287.329133333333
1888,285.334,285.7701,286.4344,287.5592,288.4237,288.988,289.3094,289.2692,288.4781,287.4484,286.3679,285.624,287.4172
1889,285.5905,285.9327,286.6718,287.7268,288.4722,288.9467,289.2474,289.1587,288.5876,287.5623,286.397,285.571,287.488725
1890,285.5186,286.0843,286.7816,287.6024,288.3735,288.9519,289.2154,289.0811,288.4859,287.3937,286.1139,285.5348,287.428091666667
1891,285.3306,285.6611,286.4633,287.4599,288.3812,288.9554,289.0747,289.0964,288.4494,287.4513,286.2484,285.4504,287.335175
1892,285.4264,285.7547,286.5804,287.6607,288.4313,288.8707,289.1866,289.1731,288.526,287.37,286.3961,285.5736,287.412466666667
1893,285.3746,285.847,286.4999,287.5136,288.3932,288.9581,289.2805,289.1543,288.5739,287.5857,286.2177,285.5648,287.413608333333
1894,285.4083,285.9237,286.8204,287.669,288.6749,289.243,289.3594,289.3488,288.6931,287.5865,286.2873,285.8179,287.569358333333
