year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1850,283.6668,283.838,284.6159,285.8091,286.9133,287.6164,287.7324,287.4188,286.8677,285.785,284.7537,283.8996,285.743058333333
1851,283.6851,283.9268,284.766,285.8755,287.0311,287.86,287.8559,287.6314,286.8474,285.8732,284.85,284.1453,285.862308333333
1852,283.8661,284.1306,284.8882,286.081,287.157,287.9421,287.9566,287.7233,286.9536,285.9809,284.9007,284.1038,285.973658333333
1853,283.9825,284.253,284.9982,286.02,287.0856,287.8289,288.0147,287.7184,287.0161,286.0938,285.0692,284.4177,286.041508333333
1854,284.3268,284.4314,285.2345,286.3122,287.4956,288.0051,288.223,287.7341,286.9962,285.9286,284.9204,284.1393,286.1456
1855,283.9757,284.1192,285.0446,286.003,287.1789,287.8694,287.9831,287.731,286.9379,285.9086,284.8022,284.0327,285.965525
1856,283.8299,283.8622,284.6482,285.9425,286.9329,287.7003,287.8919,287.6157,286.8001,285.6636,284.5038,283.8124,285.766958333333
1857,283.6258,283.9062,284.5128,285.8954,286.8964,287.6886,287.8711,287.4848,286.8441,285.7541,284.6728,283.9492,285.758441666667
1858,283.7207,284.032,284.962,286.0619,287.1848,287.7957,287.9186,287.6191,286.725,285.6736,284.9137,283.9737,285.881733333333
1859,283.6773,283.9113,284.8188,285.9056,287.0812,287.7044,287.8289,287.4872,286.7271,285.826,284.7971,283.9166,285.806791666667
1860,283.7231,283.7131,284.5727,285.7247,286.9221,287.6041,287.565,287.4248,286.6861,285.6257,284.5374,283.7605,285.654941666667
1861,283.5011,283.7838,284.5602,285.7013,286.9074,287.6981,287.7513,287.4284,286.6883,285.8314,284.7515,283.8913,285.707841666667
1862,283.6528,283.9559,284.674,285.8781,286.9888,287.6792,287.8453,287.6187,286.8433,285.7025,284.6765,283.8904,285.783791666667
1863,283.7843,283.8166,284.7679,285.9081,287.0263,287.7807,287.9055,287.6503,286.8399,285.674,284.7308,283.9909,285.822941666667
1864,283.7416,284.0039,284.6573,285.7581,287.0199,287.6688,287.8135,287.5374,286.7742,285.6758,284.5191,283.7208,285.740866666667
1865,283.4624,283.8326,284.6903,285.8505,286.8977,287.6067,287.814,287.6542,286.7092,285.6552,284.6058,284.0995,285.739841666667
1866,283.6328,284.0212,284.7177,285.9151,286.9694,287.853,287.938,287.6627,286.8969,285.7962,284.6513,284.0738,285.844008333333
1867,283.9628,283.9662,284.8052,285.9911,287.0272,287.7228,287.8973,287.5792,286.935,285.8593,284.8218,284.1869,285.896233333333
1868,283.9049,284.0704,284.9135,286.0395,287.1863,287.7732,287.9931,287.5934,286.8578,285.8031,284.8059,284.1606,285.925141666667
1869,283.8329,284.1454,284.736,285.9636,287.1539,287.8354,288.1122,287.6236,286.9462,285.8269,284.6909,284.0774,285.912033333333
1870,284.0284,284.256,284.8807,286.101,287.2035,287.9792,288.0784,287.6557,286.861,285.9165,284.7311,283.9901,285.973466666667
1871,283.8594,284.2698,284.9632,285.9819,287.1512,287.8524,287.8792,287.6699,286.9744,285.8213,284.745,283.8383,285.917166666667
1872,283.6991,283.9986,284.9343,285.9631,287.05,287.7668,288.0574,287.9198,286.9888,285.947,284.9372,284.1906,285.954391666667
1873,284.1275,284.2691,285.0086,286.2155,287.3148,287.8297,288.0174,287.7523,287.0482,285.9181,284.8962,284.134,286.044283333333
1874,283.9361,284.2021,284.883,285.9641,287.1292,287.8833,287.9077,287.653,286.7515,285.5823,284.5547,283.6293,285.839691666667
1875,283.5749,283.7111,284.558,285.7488,286.8734,287.6392,287.8077,287.5348,286.7849,285.775,284.6896,284.0586,285.729666666667
1876,283.8405,283.9518,284.8775,286.0379,287.0967,287.8149,287.9457,287.5483,286.7098,285.6237,284.5467,284.1045,285.8415
1877,283.9145,284.149,284.974,286.041,287.0146,287.9027,287.9619,287.5218,286.8183,285.8704,284.8034,284.1609,285.927708333333
1878,283.9215,284.0722,284.8649,286.0334,287.1778,287.8443,288.0187,287.6465,286.7453,285.6835,284.6788,284.1274,285.901191666667
1879,283.7372,283.8702,284.8182,285.8395,286.9469,287.7448,287.9697,287.5775,286.8484,285.7523,284.7865,284.1497,285.836741666667
1880,283.7173,284.0025,284.8046,286.0272,287.2479,287.9294,288.0439,287.7115,286.8594,285.9683,284.8942,284.0903,285.941375
1881,284.038,284.2044,285.0916,286.1884,287.2974,287.9268,288.1078,287.7003,287.0184,286.0208,284.9754,284.3402,286.075791666667
1882,283.99,283.9334,284.9022,286.0551,287.201,287.9728,288.101,287.7037,287.0761,286.0186,284.9136,284.2874,286.012908333333
1883,283.959,284.1973,285.0326,286.0935,287.1009,287.9695,288.0305,287.7965,287.0103,285.9376,284.9208,284.1698,286.018191666667
1884,284.0019,284.1795,284.7919,285.7857,286.8355,287.6269,287.8695,287.4956,286.5503,285.6515,284.5897,283.9525,285.777541666667
1885,283.6997,283.9491,284.6103,285.6592,286.8285,287.5215,287.6795,287.3276,286.5974,285.664,284.3939,283.8675,285.64985
1886,283.5607,283.9837,284.7627,285.98,286.8752,287.7247,287.8199,287.5844,286.8063,285.8081,284.7311,284.017,285.804483333333
1887,283.7506,284.1122,284.8358,285.9499,287.0982,287.79,287.9071,287.651,286.8489,285.8733,284.9841,284.1474,285.912375
1888,283.9569,284.1778,284.8778,286.0199,287.1179,287.8134,287.9385,287.6425,286.8041,285.874,284.8582,284.0391,285.926675
1889,283.7794,283.9406,284.7719,285.9394,287.1275,287.7497,287.816,287.399,286.73,285.8195,284.9804,284.1799,285.852775
1890,283.9669,284.2222,285.1654,286.1487,287.1207,287.8941,288.0395,287.6345,286.7872,285.7778,284.8746,284.1371,285.980725
1891,283.9211,284.2611,284.9607,286.0132,287.0979,287.7133,288.0326,287.7548,286.9022,285.9958,284.8292,284.2199,285.97515
1892,284.0656,284.2952,285.0696,286.0766,287.1992,287.728,287.9294,287.5856,286.6801,285.7838,284.7585,284.0013,285.931075
1893,283.8004,284.135,284.9392,286.0112,287.108,287.8097,287.9113,287.6919,287.0332,286.046,285.0429,284.187,285.976316666667
1894,284.0259,284.3159,285.0009,286.0531,287.156,288.0534,288.1648,287.6642,286.8308,285.8103,284.9592,284.1721,286.017216666667
1895,283.7943,284.2788,284.9873,286.0639,287.0824,287.9019,288.0988,287.7264,286.9026,285.8977,284.6904,284.1265,285.962583333333
1896,284.0554,284.1894,285.0507,286.0604,287.3004,287.8679,288.0978,287.6924,286.905,285.9051,284.9576,284.2133,286.024616666667
1897,284.0311,284.4715,284.9676,286.0849,287.2647,287.821,288.0244,287.6441,286.9243,285.9032,284.8674,284.2067,286.017575
1898,283.7986,284.062,284.9579,286.0894,287.1724,287.706,287.8646,287.6017,286.8392,285.7728,284.7278,284.0023,285.882891666667
1899,283.8256,283.9272,284.856,285.8928,287.0034,287.7231,287.9831,287.6364,286.7699,285.68,284.6338,284.1196,285.837575
1900,283.8998,283.9863,284.7422,285.8171,287.0064,287.7804,287.8803,287.5695,286.7813,285.7015,284.572,283.9686,285.808783333333
1901,283.8161,283.9642,284.7624,285.9634,287.0602,287.7656,287.9253,287.5777,286.8474,285.9044,285.0452,284.3089,285.911733333333
1902,284.0619,284.4003,285.0285,286.2053,287.2697,287.9648,288.1167,287.8613,287.085,285.9632,284.801,284.0092,286.063908333333
1903,283.739,284.0918,284.7598,285.9228,286.9108,287.7584,287.8437,287.6059,286.6408,285.7176,284.5646,283.8942,285.78745
1904,283.6267,283.707,284.7857,285.9832,287.153,287.6806,287.9844,287.652,287.0112,285.8929,284.9469,284.1259,285.879125
1905,284.0677,284.2195,284.7086,286.0248,287.1364,287.8135,287.981,287.5402,286.8849,285.6988,284.7725,284.1523,285.916683333333
1906,283.901,284.1073,284.9152,286.0538,287.051,287.7478,287.8749,287.5628,286.8082,285.8292,284.7018,284.0047,285.879808333333
1907,283.8056,283.8731,284.8116,285.895,287.1546,287.8954,287.9035,287.6064,286.8518,285.6853,284.6625,284.0435,285.849025
1908,283.788,284.2085,284.9962,286.1623,287.1174,287.894,288.0628,287.6838,286.9454,285.7918,284.7561,284.1547,285.963416666667
1909,283.9135,284.1192,284.8648,286.16,287.2728,287.882,287.8689,287.6931,286.853,285.847,284.9258,284.2226,285.968558333333
1910,283.9832,284.1816,284.9566,286.1097,287.2224,287.7426,287.987,287.6797,287.1561,285.9292,284.9655,284.1266,286.00335
1911,284.1074,284.2939,284.9288,285.973,287.1157,287.864,287.955,287.7769,286.9617,286.0836,285.1359,284.1821,286.0315
1912,284.1477,284.4134,285.1024,286.3291,287.3633,287.8748,287.974,287.6495,286.8539,285.9201,284.9435,284.1557,286.060616666667
1913,283.962,284.1803,284.9837,285.9876,287.0754,287.7971,287.8613,287.5045,286.7654,285.7065,284.7112,284.0839,285.884908333333
1914,283.8262,284.034,284.8859,286.0425,287.1429,287.8376,287.9373,287.5972,286.8723,285.7516,284.7981,284.2077,285.911108333333
1915,283.8505,284.1901,284.9959,286.1463,287.2048,287.8713,287.9956,287.6136,286.8229,285.8503,284.7673,284.1224,285.952583333333
1916,284.0887,284.1392,284.8138,286.1193,287.1419,287.7551,287.9478,287.5962,286.8383,285.8072,284.7782,284.1885,285.934516666667
1917,283.9137,284.0261,284.7683,285.9459,287.1413,287.7865,287.9649,287.6353,286.8307,285.7455,284.6177,283.9751,285.862583333333
1918,283.7931,284.2175,284.7706,286.0275,286.9508,287.7496,287.99,287.6764,286.8292,285.7255,284.8358,284.0693,285.886275
1919,283.8932,284.3158,284.9465,286.064,287.2016,287.9142,288.073,287.7036,286.8564,285.8289,284.8605,283.9846,285.970191666667
1920,283.8872,284.2181,285.0273,286.1806,287.3614,288.0509,288.1508,287.8871,287.2155,286.2096,285.0796,284.3722,286.136691666667
1921,284.0898,284.5509,285.2487,286.4312,287.4344,288.1667,288.3707,287.9408,287.2428,286.1624,285.2011,284.2407,286.256683333333
1922,283.9001,284.1934,285.0321,286.4221,287.4299,288.0399,288.0504,287.7286,286.9069,285.7999,284.7828,284.0294,286.026291666667
1923,283.7662,284.0824,284.7655,285.9687,287.0574,287.811,288.0054,287.7331,286.9032,285.7693,284.8921,284.1328,285.907258333333
1924,284.1312,284.2625,284.9922,286.2457,287.3029,288.1313,288.2039,287.9054,287.1931,286.1034,285.0646,284.2839,286.151675
1925,284.0537,284.4432,285.0701,286.2581,287.3067,288.0306,288.1066,287.7699,286.8058,285.8816,284.787,284.0767,286.049166666667
1926,283.9499,284.3197,284.985,286.062,287.2554,287.8747,288.0412,287.8047,286.8802,285.9138,284.8851,284.3918,286.030291666667
1927,283.9079,284.3911,285.1176,286.1992,287.3963,288.1162,288.2265,287.929,287.1728,286.2455,285.2319,284.3766,286.19255
1928,284.226,284.4532,285.3269,286.4679,287.5472,288.235,288.3526,287.9651,287.1856,286.1824,285.1614,284.2893,286.282716666667
1929,284.2683,284.3026,285.1659,286.2501,287.2858,287.9884,288.1803,287.7519,286.9428,285.8182,284.7369,284.1866,286.07315
1930,283.8309,284.2877,284.8954,286.1547,287.1859,287.9597,288.1729,287.8372,287.0992,286.0934,284.9287,284.2019,286.053966666667
1931,284.0807,284.4485,285.1775,286.266,287.3919,288.1027,288.266,287.9527,287.0464,286.0042,285.1472,284.4601,286.195325
1932,284.0908,284.4398,285.1507,286.1935,287.2874,288.0313,288.2369,287.8312,286.9993,286.0901,285.0567,284.155,286.130225
1933,284.0145,284.1483,284.9336,286.1714,287.3849,288.0483,288.0824,287.8939,287.0303,286.1088,285.0649,284.2624,286.095308333333
1934,284.0573,284.1925,285.0927,286.2529,287.2684,287.9272,288.1205,287.7281,287.0941,285.9094,284.857,284.2508,286.062575
1935,283.9554,284.2613,284.873,286.2918,287.3518,288.0797,288.2957,287.9441,287.1505,286.1198,285.1884,284.3869,286.1582
1936,284.3286,284.6744,285.4311,286.4845,287.5704,288.2551,288.3802,288.0985,287.3115,286.2149,285.2303,284.4392,286.368225
1937,284.0524,284.3069,285.0364,286.3003,287.3516,288.0829,288.1848,287.8721,287.1967,286.0679,284.981,284.2605,286.141125
1938,283.7997,284.0645,285.012,286.1522,287.1519,288.067,288.1429,287.7347,286.936,285.9413,284.7552,284.0926,285.9875
1939,284.11,284.274,285.0756,286.1967,287.3973,288.1202,288.1846,287.8433,287.1024,286.1097,285.0141,284.4521,286.156666666667
1940,284.0344,284.4143,285.3168,286.3209,287.5367,288.2483,288.4288,288.2106,287.2204,286.2575,285.2169,284.4634,286.30575
1941,284.4019,284.7054,285.335,286.4743,287.5595,288.1277,288.3073,288.0042,287.1267,286.2131,285.2124,284.3437,286.3176
1942,284.1969,284.4677,285.1799,286.2147,287.3753,288.0101,288.2917,287.9469,287.1425,286.0488,285.0428,284.4135,286.194233333333
1943,284.1921,284.3789,285.1148,286.2613,287.3157,288.1419,288.172,287.9406,287.2575,286.1231,285.1584,284.3311,286.19895
1944,284.1506,284.4724,285.1102,286.389,287.3447,288.0916,288.0379,287.8638,287.1558,286.143,285.2361,284.4239,286.201583333333
1945,284.2187,284.3018,285.0944,286.1649,287.3848,288.0629,288.1951,287.9012,287.0508,286.0724,285.0731,284.3717,286.15765
1946,284.1794,284.2613,285.186,286.2057,287.3614,288.1352,288.3883,287.907,287.1555,286.1271,285.0075,284.461,286.19795
1947,284.1291,284.4354,285.0732,286.1945,287.2028,288.0026,288.0787,287.9895,287.1959,286.0253,285.0023,284.1924,286.126808333333
