year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1850,284.2223,284.2479,285.2053,286.0829,286.8372,287.7287,288.1166,287.8807,287.2237,286.071,285.1049,284.6515,286.114391666667
1851,284.5575,284.7709,285.4948,286.1581,286.9042,287.6009,288.0089,287.8916,287.1247,285.9946,285.0361,284.4284,286.164225
1852,284.2371,284.4158,285.0128,286.0201,286.8874,287.4284,287.8193,287.6629,286.9065,285.6615,284.832,284.3982,285.940166666667
1853,284.0851,284.2704,284.946,285.9467,286.6904,287.3972,287.8388,287.5507,286.7508,285.6275,284.743,283.9425,285.815758333333
1854,284.1173,284.1426,284.8805,285.7109,286.7478,287.4659,287.8791,287.6762,287.0271,285.9628,284.9744,284.4188,285.91695
1855,284.2777,284.4222,285.2383,286.1611,286.9265,287.4188,287.8013,287.7892,287.0791,285.981,284.8929,284.2744,286.021875
1856,284.2202,284.4537,285.2055,285.9265,286.8296,287.465,287.752,287.6197,286.8049,285.6924,284.6285,284.054,285.887666666667
1857,283.9778,284.2959,285.1806,285.9105,286.7504,287.5445,287.8318,287.646,286.7894,285.7375,284.7439,284.2822,285.890875
1858,284.0981,284.2883,285.0374,286.0102,286.8267,287.6215,288.065,287.7823,287.0746,285.828,285.0258,284.5362,286.016175
1859,284.4787,284.9644,285.1751,286.1049,287.0071,287.6523,287.9506,287.9337,287.155,286.0675,285.0622,284.2802,286.152641666667
1860,284.1892,284.4456,285.1452,286.2868,287.0202,287.5363,287.9045,287.6915,287.0128,285.8771,284.7922,284.0319,285.994441666667
1861,284.1668,284.3311,285.0862,285.9151,286.8581,287.4001,287.8623,287.689,286.9089,285.8502,284.8752,284.3269,285.939158333333
1862,284.1369,284.5024,285.0837,286.1248,286.9254,287.4759,287.91,287.802,287.0888,285.7924,284.9259,284.2218,285.999166666667
1863,284.235,284.5353,284.9663,285.9816,286.756,287.4245,287.8608,287.7307,287.0149,285.967,284.8344,284.3021,285.967383333333
1864,283.9729,284.4346,285.0664,286.0208,286.8199,287.3944,287.8411,287.6286,286.9213,285.6824,284.6256,284.1886,285.88305
1865,284.0271,284.436,285.0172,285.9287,286.7736,287.3935,287.7777,287.5926,286.8517,285.8674,284.6761,284.1629,285.875375
1866,283.8829,284.0851,284.9293,285.8232,286.8275,287.4896,287.7653,287.7037,287.0208,285.6618,284.8316,284.2539,285.856225
1867,284.2224,284.1644,284.9335,286.0131,286.7245,287.4152,287.7402,287.6074,286.9318,285.877,284.8353,284.1487,285.884458333333
1868,284.144,284.3089,284.8846,285.9966,286.8378,287.4512,287.6949,287.6661,286.9158,285.7855,284.9499,284.3818,285.918091666667
1869,284.3134,284.4968,284.9345,286.1028,286.942,287.6277,287.8172,287.6827,287.0571,286.0248,284.9741,284.3544,286.027291666667
1870,284.4381,284.4641,285.0923,285.9607,286.9105,287.5105,287.7409,287.7856,286.9138,286.002,284.8878,284.3533,286.004966666667
1871,284.3598,284.5323,285.1382,286.0492,286.8372,287.501,287.8791,287.9044,287.0862,285.8911,284.9188,284.5198,286.051425
1872,284.3751,284.653,285.0959,286.0743,286.8566,287.5733,287.8851,287.7809,286.8637,285.9298,284.8418,284.4048,286.027858333333
1873,283.9281,284.0489,284.7094,285.838,286.8135,287.405,287.5417,287.5123,286.755,285.6734,284.5529,284.1452,285.743616666667
1874,283.7845,284.2617,284.8815,285.79,286.731,287.5686,287.7874,287.6141,286.9423,285.7255,284.8173,284.4303,285.861183333333
1875,284.364,284.3243,285.2643,286.0467,287.015,287.5426,288.011,287.782,286.9887,285.7701,284.7386,283.9763,285.9853
1876,283.85,284.2305,284.9929,285.9678,286.7585,287.4923,287.7312,287.5134,286.9154,285.9772,284.9358,284.1693,285.877858333333
1877,283.8517,284.3561,284.827,285.9464,287.0683,287.6529,287.8604,287.7912,287.0241,286.0387,285.0158,284.2357,285.972358333333
1878,284.3636,284.5122,285.1756,285.9814,286.8698,287.5519,287.9899,287.7639,286.8202,285.8143,284.6852,284.2191,285.978925
1879,283.7952,284.1576,284.9549,285.8735,286.8199,287.3155,287.7935,287.5466,286.8263,285.7348,284.6314,284.0335,285.790225
1880,283.9851,284.217,285.0729,285.8826,286.7641,287.5382,287.9515,287.8092,287.1959,285.8405,284.7738,284.4729,285.958641666667
1881,284.1277,284.3702,285.1728,285.9671,286.6731,287.4621,287.9781,287.7671,286.8619,285.8101,284.9832,284.247,285.9517
1882,284.3029,284.5279,284.9155,285.9,286.736,287.4211,287.811,287.7269,286.8673,285.8842,284.8056,284.2307,285.927425
1883,283.8733,284.4359,285.0405,286.0597,286.8979,287.5585,287.9019,287.8327,286.8706,285.8384,284.782,284.1494,285.936733333333
1884,284.0039,284.0414,284.5459,285.5123,286.391,287.0644,287.3189,287.167,286.5864,285.5374,284.5417,283.9201,285.552533333333
1885,283.9855,284.2825,284.8738,285.8451,286.5632,287.1827,287.6321,287.4389,286.7819,285.7181,284.5667,283.7746,285.720425
1886,283.6747,283.8643,284.7503,285.761,286.7108,287.3325,287.6638,287.6383,286.8874,285.707,284.7859,284.0698,285.73715
