year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1851,283.9579,284.2631,285.0204,285.8139,286.6562,287.4105,287.7289,287.483,286.6783,285.6628,284.5239,283.6475,285.7372
1852,283.6977,284.0714,284.6446,285.6187,286.4713,287.1955,287.647,287.3291,286.5462,285.4975,284.4653,283.8204,285.583725
1853,283.74,283.9987,284.6738,285.6289,286.4793,287.4329,287.9302,287.5451,286.6223,285.6984,284.4925,283.9236,285.680475
1854,283.8062,283.9499,284.7712,285.7281,286.5153,287.3271,287.7295,287.4232,286.5658,285.5425,284.4734,283.7135,285.628808333333
1855,283.574,283.8804,284.5912,285.6256,286.5125,287.1942,287.6213,287.4507,286.5951,285.5025,284.4356,283.6925,285.5563
1856,283.6412,284.2748,284.5527,285.3071,286.342,287.2169,287.642,287.4161,286.4574,285.4841,284.5186,283.8856,285.561541666667
1857,283.6795,284.1995,284.634,285.6316,286.5194,287.2965,287.6967,287.3296,286.4853,285.5183,284.2301,283.6756,285.574675
1858,283.5342,284.0938,284.5798,285.4735,286.3973,287.1713,287.6514,287.361,286.4171,285.4762,284.4202,283.7354,285.525933333333
1859,283.5755,283.8769,284.6767,285.4924,286.5131,287.2261,287.572,287.3558,286.6394,285.3566,284.239,283.7139,285.519783333333
1860,283.6087,284.0936,284.8285,285.5155,286.5051,287.24,287.6074,287.3433,286.5947,285.3726,284.4701,283.6182,285.566475
1861,283.4102,283.9909,284.4439,285.4348,286.4735,287.3203,287.8401,287.3507,286.5533,285.4283,284.3481,283.6394,285.519458333333
1862,283.6821,284.0205,284.5275,285.5627,286.4618,287.1776,287.5334,287.3242,286.5005,285.4828,284.2622,283.6249,285.51335
1863,283.7852,283.8924,284.8541,285.6949,286.6515,287.2459,287.7013,287.4077,286.5939,285.5096,284.3316,283.6612,285.610775
1864,283.7138,284.1362,284.6282,285.5625,286.4265,287.3124,287.7561,287.3542,286.6691,285.5143,284.4393,283.6436,285.59635
1865,283.6197,283.9872,284.689,285.5493,286.5561,287.353,287.5647,287.2072,286.5809,285.4988,284.4395,283.8331,285.573208333333
1866,283.7661,283.9445,284.7358,285.4826,286.416,287.167,287.7033,287.3959,286.446,285.5394,284.2611,283.5666,285.535358333333
1867,283.5648,283.7687,284.5154,285.5641,286.6034,287.2245,287.7272,287.4234,286.6563,285.3741,284.3413,283.6877,285.537575
1868,283.573,283.8694,284.7541,285.6111,286.6643,287.4212,287.863,287.438,286.7109,285.6757,284.6785,283.9071,285.680525
1869,283.9344,284.1606,284.9098,285.6577,286.4738,287.4182,287.6683,287.4492,286.756,285.4851,284.4439,283.8776,285.686216666667
1870,283.6263,283.7258,284.5087,285.3445,286.4281,287.2484,287.6466,287.4954,286.6623,285.5563,284.3895,283.8614,285.541108333333
1871,283.8845,284.1694,284.7102,285.5084,286.6173,287.3558,287.7476,287.3253,286.5936,285.3382,284.3404,283.5565,285.5956
1872,283.4909,283.9334,284.5555,285.4774,286.4616,287.1907,287.5697,287.3905,286.7261,285.5746,284.2041,283.7817,285.529683333333
1873,283.8304,284.1256,284.7932,285.6436,286.572,287.3321,287.6086,287.4408,286.6547,285.5673,284.335,283.8064,285.642475
1874,283.6415,283.9171,284.7257,285.5591,286.6481,287.4271,287.8508,287.582,286.5438,285.6747,284.4364,283.8067,285.651083333333
1875,283.6087,284.0683,284.5627,285.5638,286.529,287.1398,287.7267,287.4235,286.7174,285.6873,284.4461,283.6334,285.592225
1876,283.5914,283.9938,284.6533,285.5868,286.6894,287.4233,287.7884,287.4367,286.7558,285.7241,284.5347,283.7208,285.658208333333
1877,283.8207,284.2014,284.9365,285.8033,286.625,287.5052,287.7442,287.5023,286.9249,285.6903,284.4467,283.9112,285.759308333333
1878,283.7692,284.1084,284.8446,285.6228,286.5366,287.3316,287.696,287.3763,286.7209,285.5672,284.4113,283.5684,285.629441666667
1879,283.66,283.8955,284.6837,285.4736,286.4436,287.2791,287.6914,287.3562,286.7166,285.5495,284.436,283.7192,285.575366666667
1880,283.72,283.9876,284.671,285.5992,286.5494,287.4019,287.7718,287.4485,286.7331,285.4497,284.5247,283.7412,285.633175
1881,283.8737,284.3338,284.8458,285.8253,286.7376,287.5391,287.7793,287.4561,286.5941,285.564,284.5894,283.724,285.738516666667
1882,283.5126,283.9176,284.5552,285.5798,286.4304,287.2596,287.6179,287.449,286.7025,285.495,284.2764,283.4572,285.5211
1883,283.5399,283.8227,284.6095,285.6171,286.521,287.3684,287.6967,287.4707,286.6762,285.5243,284.5625,283.9965,285.617125
1884,283.8615,284.0181,284.8549,285.494,286.5309,287.359,287.6585,287.5208,286.5912,285.4844,284.4278,283.771,285.631008333333
1885,283.7853,283.8611,284.3742,285.4298,286.4368,287.3152,287.7777,287.3366,286.5046,285.3193,284.2389,283.5518,285.494275
1886,283.6445,283.9607,284.7372,285.584,286.5389,287.4551,287.7892,287.5215,286.5782,285.4774,284.1796,283.7087,285.597916666667
1887,283.6957,283.989,284.6753,285.5769,286.5615,287.3957,287.766,287.4584,286.6497,285.4343,284.1978,283.4794,285.573308333333
1888,283.3365,283.7127,284.4974,285.3015,286.3484,287.2277,287.5343,287.3271,286.5429,285.4289,284.2018,283.6022,285.421783333333
1889,283.633,283.9089,284.5725,285.4392,286.5443,287.3275,287.7631,287.398,286.6844,285.5346,284.5783,283.7623,285.595508333333
1890,283.8079,284.3166,284.8265,285.6749,286.6973,287.479,287.9261,287.4127,286.5667,285.5929,284.4529,283.676,285.702458333333
1891,283.3747,284.1021,284.6991,285.6051,286.6034,287.2884,287.7578,287.481,286.6429,285.4718,284.5063,283.8216,285.61285
1892,283.6266,283.8694,284.648,285.7475,286.5987,287.4318,287.9549,287.449,286.724,285.5653,284.7255,283.8864,285.685591666667
1893,283.9255,284.1364,284.6516,285.6619,286.5302,287.4529,287.8206,287.5114,286.6221,285.5085,284.3911,283.7591,285.664275
1894,283.7018,284.1784,284.943,285.5704,286.6921,287.3952,287.9099,287.4286,286.6046,285.562,284.2664,283.6382,285.65755
1895,283.6785,283.9991,284.4562,285.4603,286.5034,287.2804,287.7098,287.3789,286.6157,285.4794,284.4083,283.599,285.547416666667
1896,283.7036,284.0778,284.7059,285.7282,286.5557,287.423,287.7962,287.4667,286.7651,285.5694,284.2822,283.866,285.66165
1897,283.6603,283.9829,284.5756,285.6155,286.4316,287.2625,287.7242,287.3298,286.596,285.5766,284.3464,283.8988,285.58335
1898,283.8564,284.2014,284.7665,285.7256,286.6046,287.434,287.6961,287.4378,286.644,285.5226,284.1313,283.6043,285.635383333333
1899,283.5361,283.8566,284.502,285.416,286.3553,287.1934,287.6343,287.2952,286.507,285.2944,284.191,283.4526,285.436158333333
1900,283.5479,283.7498,284.4536,285.4844,286.4556,287.2839,287.6845,287.3674,286.5553,285.4398,284.2269,283.6079,285.488083333333
1901,283.379,284.0505,284.6027,285.4805,286.423,287.3378,287.65,287.3193,286.5899,285.5105,284.3164,283.7886,285.53735
1902,283.6647,283.9493,284.688,285.6349,286.5708,287.3391,287.6864,287.316,286.7269,285.6345,284.4803,283.9083,285.633266666667
1903,283.8819,284.009,284.7384,285.6344,286.5911,287.4641,287.9101,287.5765,286.6722,285.6131,284.4829,283.73,285.691975
1904,283.6617,284.0821,284.6886,285.6828,286.6056,287.3703,287.7114,287.5017,286.6954,285.4637,284.3503,283.7162,285.627483333333
1905,283.4388,283.9805,284.5765,285.4211,286.3639,287.2661,287.7096,287.4113,286.5143,285.3746,284.2968,283.6294,285.498575
1906,283.5065,283.7253,284.5094,285.3845,286.4235,287.2261,287.6103,287.3537,286.599,285.4688,284.3866,283.6592,285.487741666667
1907,283.4137,283.8272,284.6075,285.4807,286.3714,287.2041,287.6987,287.4702,286.6196,285.4478,284.3972,283.7502,285.524025
