year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1851,286.2368,286.6648,287.3741,288.0455,288.9576,289.4467,289.8473,289.6155,288.9738,287.8223,286.86,286.1778,288.00185
1852,286.2108,286.6275,287.3791,288.1481,288.8264,289.3683,289.6685,289.4769,288.7326,287.6754,286.7996,286.0699,287.915258333333
1853,285.8143,286.3517,287.2997,288.0617,288.9164,289.4752,289.7173,289.4995,288.8085,287.8859,286.8427,286.1986,287.905958333333
1854,286.1656,286.6297,287.1975,288.176,288.9781,289.4554,289.7886,289.5576,288.9284,287.8646,286.8932,286.2174,287.987675
1855,286.1656,286.5847,287.3065,288.2865,289.0399,289.5723,289.8056,289.6682,288.9386,287.8652,286.7827,286.1411,288.013075
1856,286.1924,286.4824,287.2452,288.019,288.7534,289.3435,289.7072,289.4305,288.7527,287.5909,286.7836,286.1367,287.869791666667
1857,285.9072,286.3469,287.1942,288.0979,288.8241,289.425,289.6382,289.435,288.8541,287.6678,286.7116,286.241,287.861916666667
1858,286.209,286.4911,287.0542,288.0549,288.9255,289.4049,289.7236,289.4722,288.7457,287.6456,286.6948,286.2015,287.88525
1859,285.9254,286.3463,287.1064,288.0986,288.789,289.4388,289.5826,289.4207,288.6325,287.7462,286.5245,285.9215,287.794375
1860,286.1295,286.4806,287.1012,287.9686,288.7963,289.4219,289.5907,289.494,288.7788,287.6723,286.6802,286.1338,287.853991666667
1861,286.0753,286.4968,287.2946,288.131,288.9696,289.5702,289.7844,289.5695,288.8097,287.8256,286.7776,286.2717,287.964666666667
1862,286.3259,286.6734,287.2708,288.169,288.9108,289.4092,289.7265,289.5022,288.8123,287.755,286.7622,286.1585,287.956316666667
1863,286.097,286.5686,287.2133,288.234,288.9481,289.5018,289.6705,289.5311,288.8999,287.756,286.7634,285.9774,287.930091666667
1864,286.242,286.5805,287.3952,288.0819,288.9612,289.456,289.6805,289.4701,288.7751,287.6532,286.7438,286.2832,287.943558333333
1865,286.0658,286.4275,287.1911,288.1806,288.9114,289.5106,289.6843,289.5115,288.8299,287.7424,286.789,286.3652,287.934108333333
1866,286.1834,286.7572,287.3798,288.1359,288.9668,289.6345,289.7698,289.6144,288.8623,287.9068,286.8778,286.185,288.022808333333
1867,286.0672,286.5328,287.2227,288.1367,288.8672,289.4863,289.7501,289.5924,288.9473,287.8123,286.758,286.1599,287.944408333333
1868,285.951,286.5034,287.1613,288.1833,289.0196,289.6255,289.8026,289.5175,288.9293,287.843,286.68,286.3081,287.960383333333
1869,286.1581,286.4428,287.2083,288.121,288.9839,289.4948,289.8162,289.5754,288.8845,287.7702,286.7468,286.285,287.95725
1870,286.2623,286.4732,287.2487,288.155,289.0461,289.6003,289.8048,289.657,288.9232,287.8593,286.8233,286.3899,288.020258333333
1871,286.2916,286.7791,287.3386,288.2093,289.0348,289.5055,289.6936,289.5109,288.8026,287.9709,286.9717,286.4172,288.043816666667
1872,286.4194,286.6406,287.179,288.1646,289.0608,289.5572,289.9122,289.5927,288.9597,287.8772,286.8341,286.3874,288.048741666667
