year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1861,285.0905,285.4199,286.1318,286.7755,287.7496,288.4633,288.7443,288.4483,287.6093,286.4771,285.5471,285.1486,286.800441666667
1862,285.1783,285.7296,286.2127,286.9847,287.7657,288.5347,288.8517,288.5793,287.718,286.6093,285.4926,285.2031,286.904975
1863,285.2193,285.6834,286.4841,287.1052,288.0025,288.5725,288.835,288.6171,287.6974,286.4918,285.4317,284.8584,286.916533333333
1864,285.1588,285.5143,286.0553,286.9774,287.8149,288.4259,288.7962,288.3114,287.643,286.5251,285.4645,285.0309,286.809808333333
1865,285.1645,285.5061,286.2095,287.0424,287.7473,288.4665,288.8483,288.5185,287.7292,286.5716,285.4696,285.314,286.882291666667
1866,285.4614,285.8668,286.5387,287.2707,287.9613,288.645,288.8787,288.5832,287.8191,286.6525,285.6,285.2114,287.040733333333
1867,285.3967,285.6842,286.3274,287.274,288.0942,288.7768,288.9076,288.5011,287.7594,286.6381,285.6162,285.1056,287.006775
1868,285.1221,285.5183,286.3246,286.9488,287.752,288.5089,288.8586,288.5555,287.7939,286.6558,285.7099,285.099,286.90395
1869,285.2176,285.8115,286.2372,287.1608,287.984,288.6969,288.8329,288.7144,287.8938,286.8909,285.8452,285.2221,287.042275
1870,285.5123,285.6054,286.1937,287.0632,287.9166,288.6947,289.0457,288.7535,287.9426,286.9305,285.9048,285.4,287.08025
1871,285.5021,285.7641,286.3649,287.245,288.1398,288.6722,288.8712,288.5519,287.8663,286.6622,285.5719,285.1597,287.030941666667
1872,285.2118,285.4163,286.062,286.883,287.7389,288.3573,288.6278,288.5453,287.8112,286.5934,285.5709,285.1529,286.8309
1873,285.2124,285.7164,286.4249,287.1124,287.9208,288.6018,288.7635,288.5351,287.7013,286.7968,285.7136,285.2847,286.981975
1874,285.4757,285.7999,286.314,287.2251,287.9387,288.6528,288.9148,288.6257,287.8522,286.7964,285.8495,285.1956,287.053366666667
1875,285.2471,285.7507,286.5882,287.2533,288.2424,288.9366,288.8343,288.5846,287.8625,286.6714,285.6627,285.0036,287.053116666667
1876,285.0516,285.2535,285.9141,286.7592,287.7347,288.4089,288.6854,288.6216,287.756,286.6447,285.4974,284.9088,286.769658333333
1877,285.1461,285.4142,286.1501,287.0817,287.7447,288.3689,288.5479,288.4886,287.7673,286.5805,285.5122,285.0095,286.817641666667
1878,285.0191,285.3037,286.028,286.8255,287.5567,288.432,288.6982,288.4323,287.5873,286.4168,285.2633,284.7068,286.689141666667
1879,285.0471,285.3857,286.1045,286.8085,287.8586,288.6151,288.8705,288.6315,287.7995,286.5783,285.4884,285.1485,286.86135
1880,285.3638,285.4109,286.0704,286.9091,287.9481,288.5489,288.8834,288.5876,287.8217,286.6045,285.5092,285.0085,286.888841666667
1881,285.2862,285.3715,286.09,286.7582,287.7374,288.3645,288.6416,288.5307,287.7735,286.5818,285.5432,285.0663,286.812075
1882,285.354,285.5522,285.9751,286.9149,287.8464,288.5541,288.8036,288.5127,287.7702,286.7415,285.526,285.0786,286.885775
1883,285.1759,285.5403,286.1328,286.9362,287.8535,288.6544,288.8686,288.5722,287.8089,286.652,285.4741,284.9539,286.885233333333
1884,285.233,285.48,286.1523,286.7209,287.5461,288.2303,288.3516,288.1734,287.2851,286.0258,284.9451,284.5024,286.553833333333
1885,284.7847,284.9728,285.493,286.5018,287.5324,288.1198,288.5823,288.312,287.4278,286.1555,285.1063,284.5508,286.4616
1886,284.6156,284.8992,285.8972,286.87,287.7549,288.3665,288.5978,288.3501,287.5219,286.4138,285.1773,284.7429,286.6006
1887,284.4519,285.0251,285.6855,286.6088,287.4703,288.1662,288.5252,288.355,287.5969,286.2636,285.1382,284.5177,286.4837
1888,284.7694,285.1036,285.8476,286.7086,287.684,288.2758,288.4995,288.4427,287.6199,286.3541,285.3255,284.8828,286.626125
1889,285.091,285.3145,285.8884,286.7528,287.5655,288.2651,288.6282,288.3875,287.584,286.3959,285.3616,285.0567,286.690933333333
1890,285.1289,285.4442,286.3046,287.0635,287.9286,288.5944,288.9004,288.5654,287.6944,286.4886,285.549,285.0117,286.889475
1891,285.214,285.494,286.0678,286.8969,287.9055,288.5503,288.8356,288.5301,287.6332,286.505,285.5449,285.049,286.852191666667
1892,285.2672,285.4505,286.1711,286.9544,287.7833,288.4589,288.6713,288.4218,287.529,286.413,285.3376,284.8093,286.772283333333
1893,284.8015,285.2908,285.9394,286.9814,287.8214,288.4426,288.7953,288.5037,287.742,286.4718,285.4923,284.9772,286.771616666667
1894,285.2836,285.5325,286.1564,286.9396,287.8738,288.5763,288.8308,288.6717,287.8228,286.6709,285.7024,285.2823,286.945258333333
1895,285.2366,285.7957,286.5195,287.3234,288.1929,288.7815,289.0739,288.7077,287.8538,286.711,285.7827,285.4648,287.120291666667
1896,285.5582,285.9959,286.5088,287.5194,288.4547,289.0984,289.123,288.7336,287.8474,286.8007,285.7736,285.3684,287.231841666667
1897,285.2441,285.451,286.1149,287.0396,287.8971,288.422,288.7133,288.5541,287.701,286.4596,285.4906,285.0676,286.846241666667
1898,284.9199,285.3601,286.0211,286.9074,287.8409,288.4957,288.8834,288.6895,287.9689,286.7083,285.7006,285.2043,286.891675
1899,285.2184,285.6692,286.302,287.2352,288.1073,288.7682,289.082,288.7076,287.8194,286.5902,285.6817,285.2726,287.037816666667
1900,285.5024,286.0536,286.569,287.4782,288.1973,288.7182,288.9254,288.6262,287.8128,286.8231,285.6574,285.0029,287.113875
1901,285.3408,285.7979,286.2858,287.1491,287.9512,288.5322,288.9086,288.6363,287.8184,286.6838,285.614,285.3198,287.003158333333
1902,285.2009,285.6889,286.4241,287.2178,287.9413,288.6564,288.8772,288.7712,287.8655,286.727,285.6452,284.9181,286.994466666667
1903,285.1868,285.268,286.08,286.8595,287.7,288.4418,288.6706,288.367,287.6289,286.3577,285.4416,284.907,286.742408333333
1904,284.9997,285.3447,285.8201,286.8148,287.8159,288.4519,288.7012,288.4359,287.6688,286.6206,285.4073,285.0589,286.76165
1905,285.1773,285.6372,286.3101,286.9827,288.1632,288.7808,288.9858,288.8151,287.9737,286.8116,285.8475,285.3633,287.070691666667
1906,285.4392,285.8152,286.587,287.3203,288.2019,288.8416,289.0741,288.7463,287.9821,286.667,285.4713,285.0701,287.101341666667
1907,285.1822,285.5434,286.0864,286.931,287.9523,288.4639,288.7783,288.5344,287.8435,286.6534,285.7697,285.1942,286.911058333333
1908,285.2975,285.4279,286.3181,286.915,287.8756,288.5338,288.8508,288.7051,287.8052,286.6104,285.7008,285.1758,286.934666666667
1909,285.2743,285.7083,286.2234,286.9855,287.93,288.6762,289.004,288.6727,287.9023,286.8187,285.8377,285.1604,287.016125
1910,285.2405,285.7388,286.3628,287.1082,287.9775,288.7913,288.9324,288.7842,287.9218,286.7346,285.7781,285.4578,287.069
1911,285.3597,285.7368,286.3901,287.3171,288.3708,289.0392,288.9877,288.8362,287.9378,286.7925,285.8951,285.4573,287.176691666667
1912,285.3408,285.8192,286.1615,287.1158,288.0359,288.6438,288.7628,288.5759,287.8452,286.5838,285.5399,284.785,286.934133333333
1913,284.9642,285.278,286.0848,286.9428,287.717,288.3914,288.8303,288.5425,287.7749,286.5857,285.6724,285.3703,286.846191666667
1914,285.4527,285.6971,286.3976,287.3411,288.0049,288.723,288.9049,288.6692,287.7688,286.6976,285.6006,285.1128,287.030858333333
1915,285.1998,285.5662,286.3419,287.1872,287.9617,288.7964,289.0986,288.7887,288.0251,286.8924,285.8905,285.3762,287.093725
1916,285.4395,285.7077,286.5635,287.2401,288.105,288.7629,288.9525,288.8851,287.9428,286.7802,285.8222,285.1526,287.112841666667
1917,285.2768,285.5914,286.3942,287.27,288.0487,288.7648,288.9806,288.7778,287.8717,286.7242,285.7402,285.281,287.060116666667
1918,285.4791,285.989,286.5369,287.2742,288.0123,288.6881,288.8991,288.8336,287.893,286.8683,285.7891,285.277,287.128308333333
1919,285.26,285.6671,286.3249,287.0192,287.9598,288.7309,289.0687,288.8465,287.8966,286.8265,285.7653,285.5095,287.072916666667
