year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1850,284.6175,285.1805,285.8402,287.1266,288.0433,288.6514,288.9638,288.6078,287.8524,287.0019,285.7239,285.2029,286.901016666667
1851,285.1809,285.4177,286.2196,287.3124,288.314,288.8871,289.0206,288.7729,288.0554,287.0882,286.0376,285.5002,287.15055
1852,285.2727,285.6043,286.3487,287.1522,288.0847,288.6927,288.9171,288.6196,287.7491,286.7897,285.6807,285.0522,286.996975
1853,284.8279,285.258,286.033,287.0528,287.9794,288.5375,288.6421,288.4738,287.7348,286.7327,285.7806,284.9604,286.834416666667
1854,284.7018,285.3025,285.965,286.9407,287.904,288.7306,288.8398,288.702,287.9848,286.9401,285.8003,285.2859,286.924791666667
1855,284.953,285.3922,286.1954,287.2775,288.3618,288.8355,289.0343,288.6082,287.8391,286.8644,285.6447,284.8257,286.985983333333
1856,284.5947,284.9323,285.9024,286.849,287.8342,288.5255,288.7425,288.31,287.7079,286.6132,285.8087,284.9644,286.732066666667
1857,284.6523,285.1926,286.0194,287.091,288.0241,288.6152,288.8565,288.6436,287.8935,286.7974,285.8053,285.1854,286.898025
1858,284.9797,285.3626,286.2359,287.2064,288.3394,288.966,289.1128,288.6305,287.9258,286.855,285.7758,284.7921,287.015166666667
1859,284.5166,285.0934,285.8298,286.9613,287.7416,288.4388,288.613,288.3508,287.6241,286.3878,285.5514,284.8405,286.662425
1860,284.6945,285.1604,285.9067,287.0101,288.0176,288.8037,288.8497,288.597,287.8707,286.9229,285.9757,285.3007,286.925808333333
1861,285.2326,285.6399,286.4788,287.3691,288.6172,289.0051,289.1766,288.8963,288.115,286.985,285.7694,285.0935,287.198208333333
1862,284.8044,285.0703,286.0065,287.1639,288.2078,288.7891,288.8066,288.456,287.8482,286.6546,285.698,284.9651,286.872541666667
1863,284.7982,285.3238,286.1636,287.1162,288.1514,288.7375,288.8178,288.6541,287.8606,286.8539,285.7939,285.1879,286.954908333333
1864,284.9022,285.1385,285.9628,286.9915,288.0698,288.6893,288.8282,288.5075,287.8156,286.7375,285.6172,284.855,286.842925
1865,284.6018,284.9729,285.8375,286.9797,288.0245,288.5937,288.9036,288.6143,287.9223,286.7826,285.7497,285.0617,286.837025
1866,285.051,285.3746,286.3447,287.4584,288.5715,289.1447,289.3351,288.9532,288.1222,286.9402,285.8828,285.318,287.208033333333
1867,285.0476,285.3395,286.3157,287.3535,288.2621,288.8255,289.0281,288.7045,287.9293,286.8485,285.6992,285.1692,287.043558333333
1868,284.7943,285.1662,286.2355,287.1308,288.0905,288.8166,288.9469,288.667,288.0031,286.8755,285.7724,285.1231,286.968491666667
1869,285.0844,285.3338,286.1977,287.2343,288.3598,288.924,289.0009,288.5917,287.8438,286.7394,285.6261,284.895,286.985908333333
1870,284.8288,285.1355,286.0392,287.0357,288.0341,288.7569,288.9865,288.5366,287.8045,286.7029,285.7652,285.0087,286.886216666667
1871,284.7023,285.006,285.9953,287.0717,288.2562,288.8758,288.9786,288.6931,287.9856,286.9242,285.9142,285.2472,286.97085
1872,285.0819,285.3031,286.2339,287.3716,288.2546,288.7328,288.9688,288.4397,287.7639,286.7836,285.6785,284.9685,286.965075
1873,284.6862,285.1877,286.0384,287.0303,287.9848,288.6381,288.7379,288.4865,287.7593,286.6169,285.5943,284.7155,286.789658333333
1874,284.837,285.2515,286.0049,287.0022,288.1326,288.7345,288.9693,288.567,287.7661,286.695,285.6711,285.0325,286.888641666667
1875,284.7446,285.063,285.8094,287.0454,287.968,288.676,288.9593,288.6796,287.8242,286.6466,285.8459,285.0535,286.859625
1876,284.8702,285.1747,286.1521,287.1514,288.1124,288.7426,288.9446,288.5483,287.8276,286.7526,285.7091,285.1028,286.924033333333
1877,285.015,285.366,285.96,287.1179,288.208,288.7821,288.9177,288.6179,287.9664,287.0509,285.855,285.4503,287.0256
1878,285.029,285.4283,286.1623,287.4995,288.4169,288.9239,289.0735,288.6313,287.9058,287.0255,286.0007,285.382,287.123225
1879,284.9295,285.3421,286.0218,287.103,288.1272,288.7299,288.9342,288.6599,288.0638,286.8678,285.6476,285.2348,286.9718
1880,284.9546,285.3903,286.2596,287.2627,288.3132,288.9994,289.2244,288.8755,288.1041,286.9451,285.8648,285.3438,287.128125
1881,285.0265,285.5052,286.1394,287.1611,288.1795,288.7029,288.8159,288.6205,287.7998,286.6826,285.7882,285.1067,286.960691666667
1882,284.9123,285.0867,286.0387,287.1113,288.0412,288.6165,288.846,288.5737,287.9488,286.8375,285.7546,285.004,286.897608333333
1883,285.0094,285.3214,286.081,287.2447,288.1339,288.8512,288.9958,288.6716,288.1541,287.0534,285.9962,285.2229,287.0613
1884,284.8228,285.2185,286.0112,287.1843,288.3215,288.8678,289.118,288.8867,288.1255,287.1372,286.022,285.2602,287.081308333333
1885,285.0997,285.5993,286.3047,287.3014,288.1434,288.9713,289.0896,288.8378,288.1055,287.062,285.9908,285.2358,287.145108333333
1886,285.0379,285.3569,286.1669,287.232,288.3698,288.9197,289.0808,288.7404,288.0116,286.9349,286.02,285.2007,287.0893
1887,285.0383,285.4524,286.0755,287.1788,288.1048,288.7941,288.9594,288.6982,288.0727,286.7342,285.7433,284.9473,286.98325
1888,284.7951,285.2055,286.0944,287.2607,288.2417,288.9666,288.9801,288.6737,288.0079,286.8541,285.8016,285.1539,287.002941666667
1889,284.8624,285.2725,286.1148,287.3573,288.4898,289.1608,289.2614,288.9082,288.0526,286.8362,285.9019,285.3211,287.12825
1890,285.1263,285.3763,286.3391,287.345,288.3055,288.8543,289.0954,288.724,288.101,286.9104,286.0037,285.101,287.106833333333
1891,284.8364,285.1685,286.029,287.1664,288.2532,289.0522,289.1949,288.7906,288.0418,286.9983,285.9222,285.0879,287.045116666667
1892,285.0069,285.363,286.2028,287.1148,288.2591,288.9018,288.9284,288.7299,287.9659,286.9717,285.8081,284.9663,287.018225
1893,285.0076,285.3505,286.1328,287.3884,288.1847,288.7481,289.0436,288.8538,288.0327,286.8861,285.9713,285.1479,287.062291666667
1894,285.0494,285.4657,286.0667,287.2364,288.4291,289.0028,289.1726,288.8965,287.9103,286.8326,285.8676,285.2023,287.094333333333
1895,285.1289,285.563,286.5214,287.3456,288.3315,288.9046,289.0906,288.7031,288.0585,286.7555,285.8571,285.0812,287.11175
1896,284.8703,285.4139,286.072,287.0789,288.1504,288.8503,288.9642,288.6128,287.9511,286.9001,285.8808,285.1797,286.993708333333
1897,285.1337,285.3271,286.085,287.2127,288.3427,288.9187,289.094,288.9283,288.2177,287.0616,286.1687,285.4924,287.165216666667
1898,285.3395,285.4758,286.4647,287.4206,288.4372,289.1257,289.1782,288.9459,288.1775,286.8952,286.1591,285.1638,287.231933333333
1899,285.0639,285.4728,286.0835,287.3137,288.2878,288.8365,288.9787,288.7141,287.9373,287.0572,286.1113,285.1186,287.081283333333
1900,285.1342,285.2759,286.1996,287.3721,288.2383,288.9294,288.934,288.644,287.9049,286.8801,285.8584,285.0119,287.0319
1901,284.9098,285.3329,286.0561,286.9857,288.1036,288.7955,288.9633,288.6443,287.9663,286.7375,285.769,285.0697,286.944475
1902,284.9125,285.282,285.9334,287.0029,288.0379,288.5809,288.8358,288.5653,287.8516,286.9141,285.7523,285.2131,286.906816666667
1903,284.8873,285.0907,286.0109,287.1414,288.1525,288.8013,288.8614,288.3845,287.7865,286.886,285.694,285.0618,286.896525
1904,284.7895,285.1011,286.007,286.9486,287.8874,288.6636,288.6925,288.4368,287.8604,286.976,285.8137,285.0831,286.854975
