year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1850,284.8064,285.3317,286.0634,287.0556,287.9624,288.6314,288.946,288.6449,288.0485,286.9564,285.8992,285.1819,286.96065
1851,284.925,285.3389,286.2123,287.1154,287.9417,288.4635,288.7377,288.5329,287.8834,286.879,285.8266,285.1043,286.913391666667
1852,285.0009,285.2156,286.0857,287.1271,287.8422,288.5127,288.8287,288.6001,287.9878,286.9858,285.7661,285.1502,286.925241666667
1853,284.8118,285.2311,286.1675,287.1903,288.1383,288.6111,288.7652,288.5563,288.0356,286.9198,285.8649,285.2692,286.963425
1854,284.9539,285.3174,286.2468,287.1503,287.9421,288.605,288.8779,288.6242,288.0053,286.9339,285.7486,285.102,286.95895
1855,285.0042,285.2773,286.1391,287.0507,288.0583,288.7343,288.9749,288.788,288.0656,286.9458,285.8728,285.176,287.00725
1856,284.9618,285.3668,286.4921,287.2013,288.0254,288.5552,288.8109,288.6687,287.9113,286.8659,285.7857,285.1768,286.985158333333
1857,284.8386,285.2151,286.0582,287.0332,287.8579,288.378,288.6382,288.4383,287.8875,286.9513,285.7852,285.0443,286.843816666667
1858,284.7053,284.9919,285.9036,287.0135,288.0581,288.6238,288.7168,288.5417,287.8897,286.9009,285.78,285.265,286.865858333333
1859,284.8653,285.3014,286.0042,286.9478,287.9237,288.4941,288.647,288.534,287.8333,286.6824,285.6245,284.9751,286.8194
1860,284.8194,285.3124,286.1081,287.0471,288.0138,288.5024,288.7412,288.5611,287.9015,286.9763,285.9011,284.9617,286.903841666667
1861,284.8102,285.2565,285.9892,287.1026,287.929,288.4975,288.8166,288.4923,287.7901,286.7573,285.6902,285.0635,286.849583333333
1862,284.8523,285.2104,286.0813,287.0588,288.012,288.5952,288.7505,288.6219,287.9347,286.8394,285.6884,285.0995,286.895366666667
1863,284.7252,285.4201,286.3169,287.14,287.8888,288.5754,288.7712,288.5418,287.9054,286.7872,285.8123,284.9221,286.900533333333
1864,284.9471,285.2019,286.1241,287.0305,287.8561,288.3733,288.6679,288.397,287.8826,286.8531,285.7812,285.1502,286.855416666667
1865,285.0322,285.1537,286.1901,287.0553,287.9825,288.5997,288.6414,288.5098,287.9301,286.8588,285.7451,284.8799,286.88155
1866,284.9364,285.5654,286.2663,287.0657,288.0082,288.5729,288.7513,288.6728,287.9994,286.9745,285.8787,285.195,286.99055
1867,284.9392,285.3262,286.0172,287.0668,287.9297,288.4642,288.7033,288.5409,287.8566,286.9281,285.7033,285.0514,286.877241666667
1868,284.9208,285.0738,286.0055,286.9753,288.0078,288.3898,288.7239,288.4807,287.8755,286.8173,285.7892,284.9969,286.838041666667
1869,284.8191,285.1187,286.0676,286.9794,287.8461,288.4489,288.7788,288.6836,287.8639,286.8126,285.6678,284.9988,286.840441666667
1870,284.8691,285.3799,286.1338,287.08,287.7801,288.298,288.6505,288.5224,287.8086,286.8788,285.7581,284.9912,286.845875
1871,284.7313,284.9769,285.8407,287.0306,287.8561,288.5434,288.7499,288.5491,287.784,286.9105,285.7589,284.8699,286.800108333333
1872,284.7323,285.0079,285.7479,286.9826,287.9006,288.4878,288.7731,288.381,287.7004,286.771,285.6511,284.7228,286.738208333333
1873,284.703,284.9296,285.8819,286.8944,287.8535,288.4653,288.6322,288.36,287.6189,286.6251,285.6345,284.9267,286.710425
1874,284.6079,285.052,285.9552,286.9365,287.9338,288.5576,288.6972,288.6411,287.9244,286.8752,285.7517,285.0953,286.835658333333
1875,284.7067,285.4142,286.2823,287.3024,288.1332,288.6345,288.9025,288.7467,287.9897,286.8914,285.7576,285.0736,286.986233333333
1876,284.7787,285.1787,286.0861,287.0196,287.999,288.6103,288.8666,288.5805,287.8815,286.5653,285.5497,284.6776,286.816133333333
1877,284.453,284.7905,285.5878,286.7746,287.8271,288.421,288.6466,288.4547,287.8256,286.5787,285.4576,284.9059,286.643591666667
1878,284.7721,284.9944,285.7818,286.8346,287.7442,288.3229,288.4906,288.4257,287.7457,286.644,285.6595,284.8456,286.688425
1879,284.8212,284.9329,285.8755,286.9434,287.8287,288.5343,288.7035,288.518,287.8818,286.874,285.9098,285.131,286.829508333333
1880,284.7675,285.1747,286.1175,287.1487,288.0116,288.5666,288.7286,288.4588,287.7198,286.8468,285.7043,284.8879,286.8444
1881,284.6449,285.018,285.8438,286.8077,287.8625,288.4316,288.5588,288.2821,287.6466,286.6287,285.7135,284.8879,286.693841666667
1882,284.9052,285.3649,286.1953,287.1071,287.858,288.4191,288.5778,288.4102,287.7503,286.6774,285.6161,284.938,286.818283333333
