year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1851,284.4665,284.7603,285.5872,286.3322,287.0991,287.975,288.1258,288.1335,287.2565,286.0977,285.2109,284.5411,286.298816666667
1852,284.4574,284.8797,285.2817,286.2564,287.1983,288.0661,288.4552,288.2505,287.3303,286.2488,285.3188,284.8738,286.38475
1853,284.9544,284.8668,285.2345,286.3551,287.1647,288.1729,288.5938,288.3036,287.5431,286.472,285.5449,284.9527,286.513208333333
1854,284.9164,285.2617,285.4922,286.3651,287.2767,287.8728,288.2438,288.0734,287.189,286.0073,285.2013,284.5662,286.372158333333
1855,284.3033,284.652,285.3487,286.371,287.2055,287.8568,288.1774,288.1764,287.2651,286.21,285.3226,284.7693,286.304841666667
1856,284.5164,284.7389,285.5521,286.2315,287.014,287.8324,288.2611,288.1644,287.4241,286.4344,285.2656,284.7146,286.345791666667
1857,284.6422,284.8784,285.564,286.2948,287.2166,287.95,288.41,288.164,287.4779,286.498,285.4261,284.8664,286.449033333333
1858,284.4885,284.8865,285.3423,286.4458,287.2505,288.2027,288.5327,288.2093,287.3683,286.3863,285.3238,284.6458,286.423541666667
1859,284.415,284.8114,285.5466,286.3229,287.341,288.1147,288.4519,288.0858,287.4801,286.476,285.4225,284.9662,286.452841666667
1860,284.6901,284.7969,285.568,286.3158,287.1542,288.0796,288.5197,288.2825,287.4321,286.5256,285.652,284.884,286.491708333333
1861,284.8968,285.0036,285.6684,286.6181,287.2911,287.92,288.4616,288.2895,287.4629,286.2279,285.1457,284.5374,286.46025
1862,284.689,284.5641,285.4001,286.3139,287.0226,288.0302,288.4847,288.2237,287.4763,286.3446,285.2732,284.529,286.362616666667
1863,284.5486,284.8474,285.5022,286.2218,287.0704,287.9893,288.3987,288.3457,287.3774,286.2439,285.3517,284.8508,286.395658333333
1864,284.6396,285.1207,285.6455,286.4846,287.3599,288.0185,288.3217,288.193,287.4915,286.4981,285.5013,284.964,286.519866666667
1865,284.8809,285.045,285.6214,286.5272,287.5481,288.175,288.5693,288.3049,287.4315,286.2162,285.3919,284.6468,286.52985
1866,284.6022,284.7874,285.3725,286.4853,287.1556,288.0412,288.3741,288.2071,287.3027,286.234,285.3242,284.6406,286.377241666667
1867,284.4963,284.9019,285.727,286.2918,287.2692,287.9614,288.3408,288.2668,287.4549,286.4771,285.3097,284.6952,286.432675
1868,284.7599,284.9435,285.3166,286.1483,287.0319,287.8005,288.4588,288.0693,287.2514,286.2951,285.4317,284.7921,286.358258333333
1869,284.7384,284.9666,285.3463,286.2407,287.2769,287.9214,288.4283,288.3452,287.4746,286.3633,285.4279,284.7119,286.436791666667
1870,284.7478,284.7802,285.3689,286.556,287.2583,288.0947,288.3299,288.3745,287.4106,286.4066,285.3689,284.6393,286.444641666667
1871,284.7053,284.9036,285.7045,286.3271,287.1052,288.0178,288.3568,288.1797,287.4334,286.2739,285.1292,284.5719,286.392366666667
1872,284.2289,284.499,285.348,286.1347,287.0512,287.9693,288.4465,288.2152,287.5177,286.3054,285.4744,284.923,286.342775
1873,284.5807,285.2298,285.7544,286.6138,287.4881,288.0565,288.5503,288.2678,287.4887,286.4016,285.4008,284.5707,286.5336
1874,284.6932,284.9394,285.581,286.332,287.2136,288.1169,288.4389,288.2531,287.4919,286.436,285.3752,284.7807,286.470991666667
1875,284.5891,284.9206,285.7062,286.3487,287.3104,288.0448,288.6773,288.3229,287.4203,286.3775,285.6723,284.9715,286.530133333333
1876,284.8162,285.1096,285.6874,286.5909,287.4627,288.2362,288.4828,288.3931,287.5907,286.4448,285.5876,284.9118,286.609483333333
1877,284.9286,284.9335,285.5305,286.3819,287.3556,288.0464,288.4405,288.2118,287.486,286.4038,285.5073,284.8063,286.502683333333
1878,284.4907,284.8132,285.3251,286.4301,287.3022,288.0487,288.4333,288.1748,287.4966,286.3094,285.3325,284.608,286.39705
1879,284.6577,284.8819,285.5026,286.2075,287.2141,287.9795,288.3556,288.1997,287.3482,286.2726,285.5097,284.8118,286.411741666667
1880,284.7438,284.9694,285.6624,286.538,287.3007,288.0885,288.4768,288.3206,287.6281,286.4483,285.4271,285.1456,286.562441666667
1881,284.8591,285.4151,285.7138,286.5383,287.5124,288.2632,288.7393,288.5244,287.779,286.8185,285.7549,284.9492,286.738933333333
1882,284.9335,285.1235,285.7289,286.6025,287.3534,287.9021,288.3298,288.1723,287.4474,286.3459,285.2681,284.5726,286.481666666667
1883,284.334,284.767,285.225,286.2195,287.0765,288.0004,288.3633,287.9981,287.2673,286.166,284.82,284.3043,286.211783333333
1884,284.35,284.7402,285.2157,285.76,286.6837,287.3887,287.9701,287.7243,286.9662,285.8639,284.9111,284.1982,285.981008333333
1885,284.1791,284.4686,285.1048,286.1528,286.9018,287.6768,288.1414,287.9438,287.1619,286.0647,284.9651,284.2226,286.08195
1886,284.0363,284.2638,284.96,286.1966,286.9884,287.6264,288.0438,287.8021,287.0988,286.1436,285.0191,284.4396,286.051541666667
1887,284.268,284.3653,285.0936,285.7956,286.861,287.5735,288.0158,288.0546,287.1755,285.8397,284.9258,284.3255,286.024491666667
1888,284.2367,284.5843,285.4531,286.1685,287.1096,287.7522,288.0539,288.019,287.2746,286.2542,285.225,284.3297,286.205066666667
1889,284.3222,284.7233,285.1971,286.1826,287.0772,287.8124,288.259,288.019,287.4538,286.1695,285.2635,284.4044,286.240333333333
1890,284.5132,284.4944,285.2733,285.9994,286.8845,287.7846,288.1493,288.0326,287.1256,286.0006,285.0713,284.259,286.132316666667
1891,284.2124,284.4223,285.3376,286.1926,286.9613,287.6876,288.1302,287.9554,287.2222,286.2144,285.2572,284.6425,286.186308333333
1892,284.4069,284.526,285.4181,286.2294,287.0648,287.9857,288.2388,288.1274,287.2254,286.1366,285.1083,284.3177,286.232091666667
1893,284.3751,284.7294,285.1905,286.0473,286.9427,287.6246,288.0937,287.9232,287.1251,285.9626,285.1409,284.5609,286.143
1894,284.4706,284.3816,285.1417,286.2338,287.1559,287.8105,288.2746,288.0458,287.2791,286.0944,285.3785,284.6036,286.239175
1895,284.7262,284.8379,285.2431,286.2312,287.2798,287.9603,288.3509,288.2561,287.4908,286.3166,285.4157,284.8861,286.416225
1896,284.7364,285.1654,285.8301,286.7363,287.4555,288.1367,288.7042,288.4377,287.6941,286.412,285.5821,284.8564,286.645575
