year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
,,,,,,,,,,,,,
,,,,,-0.625,,,-90,90,,,,-0.208333333333333
1850,284.3077,284.6289,285.4573,286.419,287.3323,288.0723,288.3931,288.1232,287.3537,286.234,285.3056,284.5318,286.346575
1851,284.2669,284.6134,285.5042,286.4091,287.3029,288.0388,288.3735,288.1815,287.368,286.2673,285.1957,284.4305,286.329316666667
1852,284.3344,284.7017,285.4254,286.3805,287.2441,287.9779,288.3005,288.1027,287.3517,286.2531,285.1639,284.4942,286.310841666667
1853,284.2291,284.7297,285.4321,286.3612,287.3157,288.0741,288.3756,288.2165,287.3789,286.3356,285.2775,284.5661,286.357675
1854,284.5056,284.8332,285.5583,286.3541,287.2646,287.9771,288.2691,288.0235,287.2475,286.2112,285.1044,284.2721,286.301725
1855,284.1368,284.4558,285.1923,286.2399,287.2397,287.9565,288.2715,288.0533,287.3003,286.1456,285.0685,284.3339,286.199508333333
1856,284.1669,284.5161,285.1941,286.3001,287.1302,287.8558,288.2765,288.027,287.2868,286.1044,285.0371,284.2027,286.174808333333
1857,284.1188,284.6137,285.3694,286.3977,287.2497,287.9958,288.269,288.0199,287.2893,286.1683,285.104,284.2936,286.240766666667
1858,284.2192,284.523,285.3514,286.3828,287.2452,287.9047,288.34,288.0398,287.2723,286.2239,285.1344,284.4294,286.255508333333
1859,284.2439,284.6769,285.3933,286.3857,287.2676,288.0112,288.321,288.0776,287.3592,286.194,285.077,284.4276,286.28625
1860,284.1873,284.5276,285.2479,286.3285,287.2394,287.8942,288.3385,288.0486,287.3097,286.11,285.0606,284.3257,286.218166666667
1861,284.1318,284.6162,285.2646,286.2328,287.1833,287.8591,288.2944,287.9922,287.2546,286.0988,285.0856,284.2764,286.190816666667
1862,284.0751,284.5704,285.2897,286.2863,287.2037,288.021,288.3952,288.2016,287.4226,286.256,285.2635,284.4229,286.284
1863,284.3716,284.8478,285.6017,286.4854,287.4725,288.1619,288.4784,288.2435,287.5115,286.3745,285.2399,284.5599,286.445716666667
1864,284.3543,284.6595,285.5314,286.5757,287.4134,288.07,288.4134,288.1274,287.3498,286.1741,285.0974,284.3126,286.339916666667
1865,284.1223,284.4794,285.2724,286.2933,287.3022,287.9669,288.4005,288.0356,287.3581,286.2496,285.2714,284.5593,286.275916666667
1866,284.2899,284.7931,285.4462,286.2824,287.3276,288.137,288.4535,288.2134,287.4204,286.25,285.23,284.4568,286.358358333333
1867,284.2865,284.6406,285.403,286.3555,287.2501,288.0723,288.357,288.0652,287.3614,286.365,285.2369,284.5209,286.3262
1868,284.3455,284.6771,285.4964,286.4415,287.2266,287.9067,288.3662,288.118,287.4065,286.2809,285.0863,284.45,286.316808333333
1869,284.3706,284.7538,285.3838,286.3241,287.3053,287.9883,288.426,288.1692,287.4356,286.3222,285.2503,284.6017,286.360908333333
1870,284.3586,284.8425,285.5895,286.4614,287.3419,288.1173,288.4231,288.1516,287.4211,286.2985,285.1819,284.4181,286.383791666667
1871,284.31,284.686,285.4164,286.4286,287.3184,288.0378,288.3858,288.1113,287.366,286.2699,285.1152,284.3607,286.317175
1872,284.1508,284.6953,285.396,286.4099,287.3869,288.0698,288.3628,288.1418,287.3664,286.3063,285.2614,284.5027,286.337508333333
1873,284.2787,284.7731,285.5302,286.4566,287.2982,288.0313,288.3768,288.0327,287.313,286.2988,285.1862,284.471,286.337216666667
1874,284.3239,284.5887,285.4618,286.4544,287.3578,288.0297,288.3411,288.0282,287.3574,286.1252,285.0376,284.3474,286.287766666667
1875,284.2364,284.6103,285.4325,286.3798,287.2394,287.9771,288.2887,288.0556,287.4,286.3312,285.1958,284.5212,286.305666666667
1876,284.201,284.592,285.3806,286.3086,287.2392,287.968,288.3529,288.0763,287.3154,286.1759,285.2057,284.362,286.2648
1877,284.1963,284.542,285.4056,286.3716,287.296,287.9974,288.3531,288.0847,287.37,286.1724,285.1832,284.3844,286.279725
1878,284.2698,284.6557,285.4201,286.4712,287.2988,287.9711,288.2937,288.1206,287.3372,286.3192,285.2307,284.4979,286.323833333333
1879,284.4473,284.7429,285.4679,286.4623,287.4058,288.1252,288.4036,288.1238,287.3855,286.2104,285.2161,284.4939,286.373725
1880,284.2622,284.6776,285.4747,286.3557,287.2784,288.0269,288.3555,288.1636,287.4356,286.3068,285.331,284.5844,286.354366666667
1881,284.3725,284.631,285.615,286.4022,287.2728,287.9865,288.3599,288.1628,287.3452,286.2671,285.2547,284.5094,286.348258333333
1882,284.2136,284.6438,285.522,286.3568,287.3227,288.1144,288.4134,288.1778,287.4158,286.2804,285.2617,284.5672,286.357466666667
1883,284.4139,284.7951,285.5153,286.463,287.3221,288.078,288.3886,288.177,287.344,286.1473,285.054,284.1999,286.32485
1884,284.0392,284.4462,285.2145,286.0643,286.9543,287.651,288.0156,287.8116,287.0139,285.9069,284.8665,284.2309,286.017908333333
1885,284.0299,284.4432,285.1306,286.1489,287.0216,287.7739,288.1714,287.9139,287.134,285.9047,284.9853,284.1208,286.06485
1886,284.0575,284.5955,285.3628,286.2436,287.1033,287.7969,288.2057,287.9745,287.1607,286.0571,284.9637,284.2292,286.145875
1887,283.9928,284.4165,285.2163,286.1565,287.0019,287.8506,288.1862,287.9146,287.1692,286.1184,285.0156,284.2826,286.1101
1888,284.1118,284.6075,285.4011,286.3852,287.1941,287.9384,288.2103,287.9685,287.1975,286.0722,285.0742,284.3489,286.209141666667
1889,284.2527,284.5174,285.2265,286.2076,287.0966,287.8622,288.2467,287.9309,287.2221,286.1056,285.081,284.2975,286.170566666667
1890,284.2738,284.5599,285.2387,286.2127,287.0456,287.802,288.1718,287.8953,287.1215,286.105,285.0019,284.1306,286.1299
1891,284.0614,284.4262,285.1358,286.1383,287.1015,287.8684,288.1901,287.8419,287.0887,286.083,284.9395,284.2803,286.096258333333
1892,284.08,284.516,285.3824,286.1584,287.0943,287.8251,288.0795,287.8795,287.1308,285.9557,284.8771,284.1642,286.09525
1893,283.9558,284.374,285.1248,286.083,287.039,287.7576,288.1235,287.8741,287.1483,286.0328,284.9032,284.1475,286.046966666667
