year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1850,285.4574,285.7399,286.2631,287.2452,288.525,289.5602,289.8228,289.6258,288.915,287.6492,286.4474,285.8089,287.588325
1851,285.4601,285.59,286.2029,287.2451,288.4998,289.553,289.9154,289.6598,288.8075,287.6593,286.5194,285.7529,287.5721
1852,285.3688,285.4751,286.0291,287.01,288.3349,289.4442,289.8756,289.6947,288.7179,287.5596,286.4808,285.5586,287.462441666667
1853,285.3928,285.6956,286.2549,287.2064,288.5138,289.6436,290.0351,289.8274,289.0249,287.6642,286.525,285.8322,287.634658333333
1854,285.6332,285.7664,286.2538,287.3202,288.5504,289.6205,290.0649,289.8868,288.8866,287.6059,286.4829,285.805,287.656383333333
1855,285.4803,285.5594,286.2113,287.2552,288.4583,289.5803,289.9659,289.8155,288.9495,287.5623,286.4468,285.6845,287.580775
1856,285.2643,285.502,286.0799,287.0956,288.3423,289.4399,289.7944,289.5343,288.7588,287.4229,286.414,285.7149,287.446941666667
1857,285.2014,285.4716,285.9778,287.1304,288.4097,289.5275,289.8586,289.5969,288.8894,287.6524,286.7011,285.904,287.526733333333
1858,285.4706,285.7305,286.2899,287.3366,288.6068,289.6808,290.0835,289.7234,288.9029,287.6165,286.432,285.7272,287.633391666667
1859,285.4591,285.7649,286.2664,287.1315,288.4518,289.3983,289.8372,289.6526,288.7538,287.4432,286.2982,285.6191,287.506341666667
1860,285.5158,285.7062,286.1057,287.0856,288.3329,289.5155,289.9407,289.6603,288.9157,287.606,286.3827,285.7552,287.543525
1861,285.4684,285.5019,286.2088,287.2953,288.4713,289.6191,289.907,289.6848,288.8214,287.5625,286.4899,285.6909,287.560108333333
1862,285.2391,285.3742,286.2007,287.1205,288.4584,289.4081,289.8917,289.6605,288.7745,287.5832,286.4359,285.6905,287.486441666667
1863,285.3454,285.4626,286.1536,287.0729,288.4199,289.5526,289.8021,289.6848,288.9213,287.6635,286.597,285.7411,287.534733333333
1864,285.6795,285.8199,286.3817,287.4629,288.7115,289.6858,290.114,289.8805,288.9978,287.946,286.6418,285.8411,287.763541666667
1865,285.4797,285.6784,286.2373,287.3958,288.4579,289.5927,289.9879,289.6782,288.8719,287.5609,286.5024,285.7646,287.600641666667
1866,285.3416,285.4828,286.1743,287.2292,288.5265,289.6322,289.9283,289.749,288.797,287.4571,286.3685,285.7308,287.534775
1867,285.2173,285.3782,285.967,287.1798,288.4719,289.4776,289.95,289.715,288.8943,287.587,286.2986,285.5414,287.473175
1868,285.3761,285.6236,286.1826,287.1158,288.47,289.4565,289.8738,289.6786,288.808,287.4624,286.2627,285.5584,287.489041666667
1869,285.2068,285.3222,286.0142,287.0879,288.3461,289.4358,289.8869,289.5803,288.7855,287.473,286.412,285.6758,287.435541666667
1870,285.4115,285.4491,286.0679,287.1753,288.4736,289.5304,289.8097,289.6778,288.8417,287.5426,286.5811,285.8172,287.531491666667
1871,285.6045,285.6808,286.3106,287.2832,288.5518,289.6122,290.1082,289.7523,288.9805,287.7451,286.4784,285.9158,287.668616666667
1872,285.4469,285.8887,286.3728,287.2326,288.5675,289.7116,290.0364,289.7299,288.9379,287.6241,286.5354,285.679,287.6469
1873,285.486,285.8732,286.188,287.3156,288.5576,289.653,290.0114,289.8918,289.0262,287.6524,286.4912,285.7674,287.659483333333
1874,285.6915,285.9624,286.3309,287.2382,288.5196,289.578,290.0322,289.7891,288.9143,287.7096,286.5435,285.9598,287.689091666667
1875,285.6869,286.111,286.5865,287.5255,288.7728,289.7348,290.1866,290.0107,289.1947,287.98,286.8327,286.0559,287.889841666667
1876,285.7057,285.8326,286.2682,287.2977,288.6695,289.7712,290.0331,289.8179,289.0032,287.6822,286.4481,285.9472,287.706383333333
1877,285.5035,285.5768,286.0526,287.2417,288.5042,289.4818,289.9259,289.6617,288.8734,287.4855,286.4709,285.8923,287.555858333333
1878,285.4818,285.7448,286.3598,287.3,288.5259,289.6048,290.007,289.7299,288.9654,287.6862,286.3646,285.6651,287.619608333333
1879,285.5471,285.7711,286.1941,287.1418,288.5996,289.6158,290.0503,289.7573,288.9157,287.779,286.6744,285.9341,287.665025
1880,285.7809,285.9261,286.3558,287.4163,288.6995,289.734,290.2029,289.9414,289.1541,287.9301,286.8285,286.2424,287.851
1881,285.8281,286.0462,286.6625,287.6881,288.9072,289.929,290.2935,290.0867,289.3245,287.9367,286.8117,286.2446,287.9799
1882,285.7366,285.9725,286.6326,287.5138,288.8395,289.7855,290.1318,289.876,289.0132,287.7451,286.5628,285.9442,287.8128
1883,285.4847,285.7158,286.2113,287.2457,288.5021,289.4162,289.8661,289.5548,288.6684,287.472,286.3749,285.5856,287.508133333333
1884,285.2926,285.5016,285.8351,286.8822,288.1682,289.228,289.6217,289.2544,288.452,287.1903,286.037,285.3888,287.237658333333
1885,285.0528,285.2894,285.7691,286.7591,288.1566,289.2154,289.5823,289.3692,288.5345,287.3401,286.2902,285.528,287.240558333333
1886,285.175,285.5265,286.0005,287.1449,288.2892,289.3388,289.7216,289.521,288.7557,287.4136,286.4094,285.666,287.413516666667
1887,285.3546,285.5955,285.9567,286.9514,288.2452,289.3449,289.7301,289.4645,288.6656,287.3478,286.5144,285.589,287.396641666667
1888,285.1192,285.4505,286.0042,287.1764,288.3611,289.3714,289.6993,289.533,288.6917,287.5063,286.3125,285.3822,287.383983333333
1889,285.1182,285.3589,286.0194,286.9629,288.1819,289.3439,289.5626,289.5179,288.6245,287.4036,286.131,285.3476,287.2977
1890,285.0506,285.4177,285.8345,286.8991,288.1127,289.264,289.7581,289.5048,288.6903,287.3548,286.324,285.6714,287.3235
1891,285.2537,285.3542,286.1167,286.9279,288.3351,289.3994,289.7683,289.6331,288.804,287.6269,286.4268,285.5409,287.43225
1892,285.451,285.5919,286.1872,287.0414,288.4428,289.5206,289.8466,289.5794,288.77,287.4221,286.2412,285.4994,287.466133333333
1893,285.2643,285.4187,285.9715,287.0412,288.3092,289.2696,289.8661,289.5758,288.6522,287.5785,286.3603,285.5001,287.400625
1894,285.2971,285.4277,285.9173,287.0048,288.3524,289.4838,289.8826,289.662,288.7938,287.5578,286.5049,285.6421,287.460525
1895,285.5424,285.4695,285.7426,287.0968,288.4972,289.5462,289.8699,289.6429,288.8246,287.6037,286.3792,285.6438,287.488233333333
1896,285.3481,285.4257,286.0107,287.06,288.3932,289.6043,289.8484,289.7195,288.8809,287.4854,286.3496,285.5187,287.470375
1897,285.3357,285.7281,286.2321,287.0501,288.2137,289.5327,289.8662,289.7089,288.7043,287.4661,286.3967,285.6638,287.491533333333
1898,285.4201,285.6542,286.0932,287.1501,288.444,289.5769,290.0223,289.6536,288.8411,287.5628,286.3454,285.6373,287.533416666667
1899,285.4455,285.3768,286.0349,287.2025,288.4077,289.5699,289.9262,289.662,288.7362,287.5226,286.4531,285.6281,287.497125
1900,285.2861,285.4562,286.0672,287.1445,288.3345,289.4666,289.8775,289.6534,288.812,287.5873,286.3299,285.6795,287.474558333333
1901,285.2172,285.4184,286.1418,287.2492,288.3691,289.5384,289.9647,289.641,288.7684,287.4451,286.409,285.5908,287.479425
1902,285.3847,285.5603,286.16,287.1075,288.4122,289.437,289.7911,289.6626,288.7715,287.5518,286.2287,285.6019,287.472441666667
1903,285.5234,285.5789,286.0143,287.0315,288.2584,289.3227,289.8392,289.5499,288.7953,287.5026,286.4048,285.5534,287.447866666667
1904,285.419,285.4069,285.9951,287.0601,288.2902,289.421,289.7098,289.5056,288.7029,287.4278,286.2226,285.5186,287.389966666667
1905,285.3333,285.4084,285.9165,287.0663,288.3659,289.4535,289.8241,289.6253,288.7888,287.5422,286.3796,285.5938,287.441475
1906,285.4344,285.4307,286.0081,286.9944,288.3195,289.3578,289.8509,289.6888,288.7957,287.5479,286.3646,285.7613,287.462841666667
1907,285.5533,285.6786,286.1951,287.1266,288.3752,289.4566,289.8721,289.6297,288.8181,287.4785,286.4175,285.6081,287.51745
1908,285.5198,285.5025,285.9619,287.0072,288.4181,289.4727,289.8461,289.6393,288.7171,287.4247,286.2505,285.5567,287.44305
1909,285.3926,285.6565,286.2662,287.3671,288.5588,289.6734,290.0239,289.7454,288.9975,287.7617,286.6651,286.0226,287.677566666667
