year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1850,283.5502,283.8644,284.5781,285.4492,286.3938,287.1639,287.5788,287.2877,286.5217,285.3074,284.1393,283.6091,285.453633333333
1851,283.4121,284.0675,284.6651,285.4676,286.3705,287.1152,287.5303,287.3545,286.5889,285.4142,284.3326,283.4465,285.480416666667
1852,283.4223,283.8738,284.6201,285.3995,286.2971,287.1201,287.5472,287.2045,286.4897,285.4012,284.3333,283.6209,285.444141666667
1853,283.4585,283.7601,284.4953,285.3942,286.3361,287.2171,287.5475,287.1807,286.4074,285.293,284.1255,283.6296,285.40375
1854,283.3368,283.5918,284.3163,285.3047,286.2064,286.9593,287.3793,287.1446,286.4648,285.1702,284.1344,283.6387,285.303941666667
1855,283.4154,283.8388,284.3942,285.2184,286.3236,286.9892,287.5302,287.4818,286.5391,285.3883,284.227,283.7124,285.421533333333
1856,283.6333,284.1098,284.6251,285.517,286.4092,287.1427,287.476,287.2822,286.372,285.1377,284.0642,283.3052,285.422866666667
1857,283.3136,283.7041,284.4531,285.3331,286.1786,287.0536,287.4092,287.1737,286.2498,285.2566,284.0648,283.3611,285.295941666667
1858,283.3689,283.4705,284.2694,285.1914,286.3621,287.2338,287.5768,287.2354,286.379,285.2456,284.1629,283.508,285.33365
1859,283.4803,283.6996,284.3851,285.3307,286.3397,287.1727,287.4633,287.2646,286.4791,285.3271,284.2842,283.4477,285.389508333333
1860,283.5115,283.7119,284.5,285.3822,286.4854,287.1522,287.519,287.0852,286.4914,285.2201,283.9628,283.4401,285.371816666667
1861,283.3755,283.7166,284.5186,285.389,286.3254,287.1596,287.361,287.1683,286.4155,285.352,284.1295,283.6167,285.377308333333
1862,283.3106,283.865,284.6724,285.4872,286.2914,287.0906,287.5619,287.2995,286.5169,285.3036,284.2257,283.5959,285.435058333333
1863,283.5552,283.6323,284.6373,285.435,286.4145,287.1649,287.6028,287.2313,286.5022,285.1993,284.2634,283.5229,285.430091666667
1864,283.3646,283.6973,284.3517,285.4047,286.2896,287.0415,287.5255,287.2373,286.4083,285.2899,284.249,283.5733,285.369391666667
1865,283.5738,283.9425,284.5038,285.3355,286.2726,287.1021,287.5131,287.2022,286.5163,285.2975,284.3586,283.5385,285.429708333333
1866,283.3189,283.677,284.4279,285.3805,286.3801,287.0861,287.5165,287.1956,286.3073,285.1538,283.9609,283.2451,285.304141666667
1867,283.5079,283.8165,284.5441,285.4175,286.3643,287.0583,287.5337,287.1271,286.3856,285.0551,284.0499,283.3036,285.346966666667
1868,283.0599,283.689,284.3452,285.1913,286.1852,286.9391,287.4166,287.0452,286.395,285.1681,284.1957,283.601,285.269275
1869,283.2636,283.6306,284.4595,285.4735,286.3901,287.1826,287.6218,287.2722,286.4497,285.3709,284.2544,283.464,285.402741666667
1870,283.5413,283.9742,284.5397,285.4333,286.3501,287.1804,287.5996,287.1846,286.2724,285.2225,283.9691,283.6537,285.410075
1871,283.3798,283.6114,284.306,285.2502,286.3159,287.0954,287.5449,287.3159,286.4883,285.1902,284.154,283.4688,285.3434
1872,283.4616,283.9154,284.5015,285.2983,286.5594,287.2494,287.731,287.3333,286.5145,285.2814,284.1301,283.5953,285.464266666667
1873,283.5978,283.9493,284.4073,285.2946,286.3643,287.0385,287.5346,287.3253,286.5193,285.2868,284.1466,283.5156,285.415
1874,283.4894,283.9188,284.5076,285.2025,286.3438,287.1326,287.5258,287.1422,286.2969,285.2086,283.9082,283.4052,285.340133333333
1875,283.4416,283.7068,284.3379,285.2612,286.3284,287.049,287.4927,287.1442,286.5403,285.2518,284.2266,283.4425,285.351916666667
