year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1850,284.2266,284.4939,285.4661,286.4236,287.2831,288.1529,288.449,288.125,287.2831,286.245,285.3552,284.624,286.343958333333
1851,284.1976,284.5105,285.2723,286.3651,287.347,288.0474,288.455,288.1251,287.2363,286.1915,285.2589,284.4093,286.284666666667
1852,284.3553,284.8174,285.3758,286.3816,287.2919,287.963,288.2144,288.0448,287.304,286.1854,284.8906,284.5218,286.278833333333
1853,284.1189,284.7431,285.3647,286.3461,287.1433,288.0195,288.3688,288.2455,287.3578,286.3514,285.3269,284.5523,286.328191666667
1854,284.4418,284.6589,285.6526,286.3274,287.1555,288.02,288.295,288.1181,287.2755,286.3113,285.1583,284.313,286.310616666667
1855,284.4047,284.6491,285.4759,286.4362,287.3496,288.0469,288.2946,288.014,287.223,286.1621,285.0595,284.2314,286.278916666667
1856,283.9725,284.3941,285.0949,286.2254,287.0547,287.7411,288.1134,287.9243,287.1645,286.0403,284.9582,284.0853,286.064058333333
1857,284.1296,284.4899,285.2084,286.3406,287.1735,287.94,288.0896,288.0021,287.1481,286.0247,284.9531,284.1515,286.137591666667
1858,284.1611,284.471,285.2198,286.3518,287.0974,287.8083,288.2102,288.0602,287.1823,286.2336,285.2578,284.4074,286.205075
1859,284.4279,284.7659,285.4633,286.5591,287.2708,287.9901,288.3123,288.0923,287.4007,286.3576,285.2861,284.4667,286.366066666667
1860,284.181,284.583,285.3704,286.3365,287.3758,288.0262,288.368,288.0873,287.3171,286.1356,285.0455,284.433,286.271616666667
1861,284.0964,284.6386,285.3698,286.3259,287.3134,287.9257,288.3952,288.0747,287.2724,286.1,285.2007,284.3507,286.255291666667
1862,283.9716,284.7196,285.3246,286.2368,287.2257,287.9995,288.2605,288.1349,287.3694,286.2144,285.2878,284.3894,286.261183333333
1863,284.2627,284.7206,285.4826,286.2945,287.3541,288.0905,288.3818,288.0008,287.4321,286.3147,284.9589,284.3703,286.3053
1864,284.1289,284.689,285.4292,286.6626,287.4063,288.086,288.3958,288.1495,287.3129,286.2193,285.127,284.3235,286.3275
1865,284.1006,284.4677,285.2806,286.3355,287.288,287.8413,288.4033,288.0277,287.296,286.3774,285.382,284.7243,286.2937
1866,284.4388,284.8017,285.4295,286.2494,287.4283,288.1098,288.5272,288.1904,287.422,286.2187,285.3103,284.6793,286.40045
1867,284.3481,284.6306,285.4925,286.4638,287.4132,288.1147,288.4583,288.1346,287.3785,286.4278,285.2697,284.6647,286.399708333333
1868,284.2004,284.7169,285.6268,286.4798,287.2352,287.9144,288.3264,288.127,287.4715,286.2062,285.0495,284.5014,286.321291666667
1869,284.3293,284.7381,285.4455,286.1886,287.1346,287.8602,288.2235,288.0459,287.3253,286.3152,285.221,284.5023,286.277458333333
1870,284.3025,284.8413,285.4786,286.3283,287.2162,288.0115,288.3838,288.0999,287.3952,286.339,285.2709,284.4229,286.340841666667
1871,284.3109,284.6841,285.4308,286.5659,287.3705,288.1352,288.4919,288.1181,287.4185,286.4018,285.2929,284.3956,286.384683333333
1872,284.3273,284.6133,285.5292,286.3761,287.2844,288.045,288.3585,288.2191,287.4276,286.3557,285.1336,284.4078,286.3398
1873,284.3227,284.8542,285.3786,286.4897,287.1649,287.9521,288.3651,288.0497,287.4495,286.4255,285.2174,284.6195,286.357408333333
1874,284.3367,284.6447,285.4702,286.5164,287.3203,287.9268,288.2913,288.0942,287.3623,286.1173,284.8859,284.2589,286.26875
1875,284.2874,284.7602,285.4619,286.2964,287.1971,288.0015,288.2884,287.9963,287.3189,286.2443,285.1263,284.5511,286.29415
1876,284.2352,284.5861,285.1674,286.1878,287.2259,288.0349,288.4969,288.1509,287.4084,286.3411,285.5003,284.3664,286.308441666667
1877,284.2793,284.6082,285.4567,286.3502,287.429,288.0838,288.3406,288.1309,287.3307,286.2519,285.1027,284.2718,286.302983333333
1878,284.3326,284.6082,285.3256,286.3942,287.3308,288.0602,288.3105,288.0999,287.2138,286.2689,285.0548,284.2497,286.270766666667
1879,284.1768,284.5408,285.4067,286.1385,287.1937,287.9593,288.4057,288.1057,287.376,286.1539,285.2452,284.4312,286.261125
1880,284.302,284.8013,285.557,286.4728,287.4321,288.2121,288.3945,288.2339,287.442,286.3387,285.3205,284.6207,286.4273
1881,284.395,284.7068,285.5301,286.4564,287.3419,288.0598,288.4768,288.2739,287.4131,286.3094,285.1359,284.4831,286.38185
1882,284.1963,284.5302,285.463,286.313,287.2025,288.0898,288.4249,288.0876,287.4716,286.1742,285.1893,284.6659,286.317358333333
1883,284.3152,284.6056,285.384,286.4239,287.2332,287.9555,288.2724,288.1104,287.278,286.1775,285.0826,284.2469,286.2571
1884,283.9733,284.4877,285.3492,285.9823,286.8588,287.6677,288.1108,287.8687,287.0335,285.9187,284.9316,284.4193,286.050133333333
1885,284.1243,284.6404,285.114,286.2655,287.0835,287.8528,288.2034,287.936,287.1579,286.041,285.1003,284.2051,286.143683333333
1886,284.0706,284.4857,285.404,286.1922,287.0938,287.8064,288.1264,288.0339,287.2026,286.0446,284.981,284.2068,286.137333333333
1887,284.0393,284.2987,285.2526,286.2227,287.0599,287.9273,288.2126,288.0131,287.2016,286.1154,285.1763,284.4312,286.162558333333
1888,284.3951,284.8036,285.6141,286.5627,287.3684,288.0964,288.2925,287.972,287.2081,286.0494,285.1089,284.2525,286.310308333333
1889,284.281,284.4611,285.0659,286.0572,286.9955,287.6988,288.1575,287.8166,287.1551,285.963,284.9744,284.1222,286.062358333333
1890,284.0622,284.2823,285.0379,286.045,286.8985,287.4755,288.001,287.6349,286.9603,285.855,284.8307,283.8564,285.911641666667
1891,283.9214,284.1671,284.995,285.9164,286.8889,287.7299,288.0257,287.7542,287.0507,286.0662,284.9042,284.1775,285.966433333333
1892,283.9131,284.2375,285.1856,285.9183,286.9048,287.657,288.0039,287.7099,287.0892,285.9782,284.7411,284.2185,285.963091666667
1893,283.9456,284.3228,285.0524,286.1592,287.0677,287.8645,288.1714,287.9013,287.1307,285.9348,284.8481,283.9853,286.031983333333
1894,283.7837,284.1673,284.9955,286.0454,287.1729,287.8989,288.2036,288.0784,287.2643,286.2538,285.046,284.0973,286.083925
1895,284.0391,284.4966,285.1376,286.431,287.3722,287.9584,288.2668,288.0582,287.2919,286.1596,285.0448,284.1519,286.200675
1896,284.1085,284.5307,285.671,286.4228,287.1823,287.9508,288.2522,287.8192,287.0528,286.2329,284.9775,284.3821,286.215233333333
1897,284.2186,284.3936,285.2345,286.193,286.9627,287.8222,288.1678,287.9583,287.0681,286.1416,285.0003,284.3396,286.125025
1898,284.0438,284.4821,285.4255,286.1952,287.3162,287.9999,288.3976,288.0061,287.1892,286.21,285.2701,284.4492,286.248741666667
1899,284.5523,284.9873,285.4742,286.4007,287.2535,288.0666,288.3329,288.0445,287.2966,286.0481,285.0743,284.4977,286.335725
1900,284.5293,284.9184,285.3652,286.2216,287.2324,287.8158,288.1607,288.0404,287.1435,286.094,284.9587,284.1678,286.22065
1901,284.0305,284.5342,285.4491,286.3315,287.1658,287.7421,288.1666,287.9465,287.1161,285.8925,284.9105,284.2527,286.128175
1902,284.1729,284.3813,285.1641,286.0966,287.1298,287.8589,288.3918,287.9537,287.1078,286.0349,284.8439,284.0463,286.0985
