year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1861,285.0898,285.4179,286.1319,286.7701,287.7454,288.4654,288.7428,288.4469,287.6119,286.4767,285.5432,285.1491,286.799258333333
1862,285.1776,285.7275,286.2128,286.9793,287.7615,288.5368,288.8502,288.5779,287.7207,286.6088,285.4887,285.2036,286.903783333333
1863,285.2186,285.6814,286.4843,287.0998,287.9983,288.5747,288.8335,288.6157,287.7,286.4913,285.4278,284.859,286.915366666667
1864,285.1582,285.5122,286.0555,286.972,287.8107,288.428,288.7948,288.31,287.6456,286.5247,285.4605,285.0314,286.808633333333
1865,285.1638,285.504,286.2096,287.037,287.7431,288.4686,288.8469,288.5171,287.7319,286.5711,285.4657,285.3146,286.881116666667
1866,285.4608,285.8648,286.5388,287.2653,287.9571,288.6471,288.8773,288.5818,287.8217,286.652,285.5961,285.212,287.039566666667
1867,285.3961,285.6822,286.3275,287.2686,288.09,288.779,288.9062,288.4998,287.7621,286.6377,285.6122,285.1062,287.005633333333
1868,285.1215,285.5163,286.3247,286.9434,287.7477,288.511,288.8572,288.5541,287.7966,286.6553,285.706,285.0996,286.902783333333
1869,285.2169,285.8094,286.2374,287.1554,287.9798,288.699,288.8315,288.713,287.8965,286.8904,285.8412,285.2227,287.0411
1870,285.5117,285.6034,286.1938,287.0578,287.9123,288.6969,289.0443,288.7521,287.9453,286.93,285.9009,285.4006,287.079091666667
1871,285.5014,285.7621,286.365,287.2396,288.1356,288.6743,288.8697,288.5505,287.869,286.6618,285.568,285.1603,287.029775
1872,285.2112,285.4143,286.0621,286.8776,287.7347,288.3595,288.6263,288.5439,287.8138,286.593,285.567,285.1535,286.829741666667
1873,285.2118,285.7144,286.425,287.107,287.9166,288.6039,288.7621,288.5337,287.7039,286.7964,285.7097,285.2853,286.980816666667
1874,285.4751,285.7978,286.3141,287.2197,287.9344,288.6549,288.9133,288.6243,287.8549,286.7959,285.8456,285.1962,287.052183333333
1875,285.2465,285.7486,286.5883,287.2479,288.2382,288.9387,288.8329,288.5832,287.8651,286.6709,285.6588,285.0042,287.051941666667
1876,285.051,285.2515,285.9142,286.7538,287.7305,288.411,288.684,288.6201,287.7586,286.6442,285.4934,284.9094,286.768475
