year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
,,,,,,,,,,,,,
,,,,,-0.703,,,-89.622,89.622,,,,-0.234333333333333
1850,285.4307,285.6782,286.2133,287.1826,288.5226,289.5881,289.8471,289.6535,288.9166,287.6304,286.5045,285.7731,287.578391666667
1851,285.571,285.6119,286.2309,287.261,288.5226,289.6084,289.9395,289.7005,288.8826,287.6681,286.4413,285.7437,287.598458333333
1852,285.4365,285.5974,286.1527,287.1606,288.4151,289.5307,289.9281,289.7513,288.8855,287.7061,286.5802,285.7378,287.5735
1853,285.5493,285.8396,286.2845,287.2877,288.5802,289.6669,290.0611,289.8094,288.9843,287.6634,286.5629,285.8739,287.680266666667
1854,285.5695,285.8258,286.2613,287.2961,288.534,289.6073,289.9162,289.7571,288.89,287.5992,286.4973,285.7159,287.622475
1855,285.4646,285.6025,286.2048,287.2358,288.4738,289.5808,290.0042,289.7636,288.9793,287.6867,286.529,285.7979,287.61025
1856,285.5387,285.6886,286.2312,287.2347,288.494,289.5834,289.9901,289.7468,288.8734,287.6723,286.5621,285.7648,287.615008333333
1857,285.4481,285.6063,286.1334,287.1449,288.446,289.525,289.8789,289.6509,288.8094,287.5661,286.5275,285.799,287.544625
1858,285.4426,285.6914,286.1845,287.2563,288.4529,289.5364,289.942,289.6602,288.8513,287.5807,286.3857,285.6432,287.552266666667
1859,285.4041,285.6605,286.2407,287.1811,288.4354,289.435,289.8401,289.6177,288.8147,287.4564,286.2976,285.6528,287.503008333333
1860,285.4379,285.6373,286.0959,287.1117,288.403,289.4673,289.8941,289.6392,288.8431,287.6205,286.403,285.769,287.526833333333
1861,285.4247,285.5659,286.1644,287.2177,288.4741,289.5581,289.9527,289.7481,288.8796,287.6621,286.5549,285.7892,287.582625
1862,285.4427,285.6121,286.2843,287.3098,288.5578,289.5858,290.0157,289.815,288.9466,287.7357,286.5626,285.8499,287.643166666667
1863,285.5804,285.7182,286.329,287.3527,288.6829,289.7605,290.0161,289.8174,288.9701,287.7235,286.6156,285.8236,287.699166666667
1864,285.6569,285.7298,286.2021,287.3486,288.5833,289.6723,289.9636,289.771,288.8515,287.6985,286.4535,285.7143,287.637116666667
1865,285.4048,285.6572,286.1418,287.2658,288.4167,289.4856,289.9068,289.6703,288.8598,287.5808,286.5304,285.7722,287.557683333333
1866,285.429,285.6667,286.2921,287.2465,288.4952,289.5474,289.8961,289.7149,288.8297,287.5923,286.4991,285.7839,287.582741666667
1867,285.4124,285.6082,286.1921,287.2229,288.5409,289.5627,290.0324,289.7552,288.9577,287.6914,286.5421,285.7758,287.607816666667
1868,285.5327,285.808,286.3113,287.3357,288.6063,289.6109,289.9873,289.791,288.9684,287.6568,286.5288,285.8711,287.667358333333
1869,285.5233,285.6613,286.2693,287.3183,288.5401,289.6344,290.0177,289.7484,288.8637,287.6037,286.5207,285.757,287.621491666667
1870,285.4801,285.6084,286.1852,287.2498,288.498,289.5933,289.9004,289.6957,288.8808,287.5913,286.5728,285.7914,287.587266666667
1871,285.4935,285.7583,286.2728,287.3024,288.5735,289.5685,289.9809,289.7171,288.9644,287.7742,286.532,285.9004,287.653166666667
1872,285.5827,285.8045,286.387,287.283,288.5622,289.709,290.0626,289.8142,288.9765,287.791,286.6458,285.8364,287.704575
1873,285.6897,285.9327,286.3265,287.3252,288.6014,289.6872,290.0287,289.8681,289.0378,287.6954,286.489,285.7318,287.701125
1874,285.5426,285.791,286.2839,287.2064,288.4968,289.5606,289.9378,289.6978,288.8792,287.7148,286.5576,285.8786,287.628925
1875,285.553,285.7771,286.3235,287.3846,288.6227,289.6652,290.0796,289.8413,289.0498,287.8123,286.6364,285.9092,287.721225
1876,285.7421,285.922,286.335,287.3894,288.7592,289.7664,290.1532,289.927,289.0659,287.8166,286.691,286.0479,287.801308333333
1877,285.726,285.8707,286.3675,287.3704,288.6061,289.6397,290.0916,289.8065,288.9747,287.7069,286.5417,285.8322,287.711166666667
1878,285.6583,285.8015,286.3645,287.3659,288.6284,289.6436,290.0473,289.8012,288.9303,287.628,286.383,285.7324,287.665366666667
1879,285.4239,285.6053,286.1597,287.1824,288.4762,289.5137,289.9235,289.682,288.8366,287.6718,286.4822,285.7115,287.555733333333
1880,285.4677,285.651,286.2339,287.2887,288.572,289.5503,290.0418,289.735,288.8851,287.6948,286.5372,285.8749,287.6277
1881,285.4471,285.7751,286.3598,287.3917,288.6212,289.6277,290.0453,289.839,289.0327,287.73,286.5626,285.8819,287.692841666667
1882,285.5286,285.7976,286.3842,287.3301,288.5071,289.6354,290.0348,289.835,288.9308,287.7529,286.5242,285.8481,287.675733333333
