year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1851,284.4933,284.7062,285.265,286.1169,286.9698,288.0089,288.6625,288.3581,287.467,286.2628,285.2607,284.491,286.338516666667
1852,284.3851,284.8699,285.3588,286.3379,287.427,288.2851,288.7218,288.5707,287.625,286.4545,285.2612,284.6811,286.498175
1853,284.524,284.8335,285.3114,286.3391,287.27,288.0699,288.6079,288.382,287.5455,286.3522,285.4982,284.6482,286.448491666667
1854,284.5227,284.8518,285.5309,286.4024,287.1958,288.0559,288.5992,288.4225,287.4916,286.2507,285.1963,284.5778,286.4248
1855,284.5081,284.8228,285.5628,286.2267,287.2097,288.0948,288.6158,288.479,287.4034,286.2336,285.0852,284.5645,286.400533333333
1856,284.2152,284.6453,285.3598,286.2462,287.0676,287.9555,288.5051,288.3278,287.4807,286.331,285.21,284.6905,286.336225
1857,284.4957,284.8079,285.4202,286.2607,287.132,288.2296,288.6522,288.5844,287.6039,286.1667,285.288,284.5735,286.434566666667
1858,284.4402,285.1128,285.416,286.275,287.341,288.2176,288.7032,288.403,287.383,286.1684,285.2295,284.7582,286.453991666667
1859,284.5598,285.1476,285.384,286.2381,287.2233,288.1904,288.7546,288.6028,287.7216,286.362,285.4514,284.7873,286.535241666667
1860,284.58,285.1707,285.8865,286.5633,287.3415,288.2097,288.6459,288.4783,287.5053,286.3574,285.1508,284.5288,286.53485
1861,284.2515,284.7443,285.4531,286.1773,287.2046,288.1232,288.634,288.3481,287.4243,286.3008,285.1525,284.6256,286.369941666667
1862,284.6229,284.7167,285.0721,286.0703,287.1215,288.0905,288.5353,288.3945,287.2924,286.4479,285.5641,284.8155,286.395308333333
1863,284.695,285.1095,285.4436,286.2724,287.1914,287.9876,288.5737,288.586,287.5493,286.3224,285.1627,284.5526,286.45385
1864,284.4833,284.7752,285.4349,286.2916,287.2736,288.2155,288.7126,288.6047,287.5739,286.47,285.4572,284.5343,286.485566666667
1865,284.7102,284.9348,285.5893,286.4932,287.4219,288.3652,288.9097,288.6024,287.7226,286.5476,285.5856,284.8402,286.643558333333
1866,284.6956,285.0269,285.481,286.2826,287.1199,288.0337,288.5129,288.6373,287.6279,286.3098,285.351,284.4872,286.463816666667
1867,284.5027,285.0099,285.4503,286.197,287.0859,288.0255,288.6048,288.4955,287.4866,286.3932,285.3679,284.7948,286.451175
1868,284.7144,284.944,285.5278,286.3192,287.2091,288.0087,288.6311,288.4155,287.5297,286.3405,285.3453,284.7177,286.47525
1869,284.5604,284.8148,285.4522,286.3551,287.2808,288.0148,288.5804,288.4333,287.5323,286.2197,285.3589,284.75,286.446058333333
1870,284.3111,284.5219,285.2085,286.3177,287.2518,288.2074,288.7101,288.5376,287.7298,286.4661,285.485,285.0461,286.482758333333
1871,284.8684,285.0661,285.6582,286.5635,287.3629,288.2495,288.7496,288.7286,287.8881,286.6381,285.5321,284.9511,286.688016666667
1872,284.6378,284.9178,285.5672,286.3875,287.3351,288.3876,288.8834,288.7386,287.7425,286.5844,285.496,284.8943,286.631016666667
1873,284.6698,284.8037,285.5632,286.325,287.4089,288.4473,288.8616,288.7268,287.8141,286.4843,285.4349,284.5557,286.591275
1874,284.3291,284.674,285.332,286.2821,287.2185,288.1974,288.8186,288.6136,287.7257,286.5253,285.4104,284.7543,286.490083333333
1875,284.4291,284.7496,285.5087,286.2093,287.3218,288.3431,288.9491,288.653,287.8682,286.7625,285.5213,284.7258,286.586791666667
1876,284.8619,284.9489,285.7967,286.3659,287.2596,288.2501,288.7588,288.6449,287.6826,286.3406,285.2813,284.7515,286.578566666667
1877,284.3805,284.5894,285.4051,286.2676,287.2692,288.1262,288.8243,288.6673,287.7938,286.5974,285.3785,284.9275,286.5189
1878,284.7836,284.7354,285.7458,286.5218,287.3637,288.2773,288.8049,288.7107,287.6727,286.5259,285.4747,284.851,286.622291666667
1879,284.6766,285.0883,285.7047,286.4186,287.2172,288.3116,288.9104,288.7837,287.7644,286.5299,285.3748,284.815,286.632933333333
1880,284.5809,284.8391,285.5948,286.4948,287.3833,288.3307,288.6694,288.6723,287.8172,286.5396,285.3496,284.6838,286.579625
1881,284.6697,285.1537,285.501,286.3791,287.1828,288.1257,288.6439,288.4107,287.6468,286.322,285.249,284.4809,286.480441666667
1882,284.6186,284.9168,285.4013,286.3594,287.1768,288.1999,288.7112,288.4681,287.6787,286.4488,285.2993,284.7802,286.504925
1883,284.4023,284.9224,285.5793,286.3426,287.1512,288.1362,288.7279,288.5579,287.6323,286.1913,285.0012,284.3263,286.414241666667
