year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1850,284.4637,284.8405,285.5842,286.427,287.2508,288.0724,288.5818,288.2172,287.5841,286.5317,285.4196,284.9131,286.490508333333
1851,284.8816,285.1843,285.6277,286.465,287.42,288.0798,288.55,288.2762,287.4942,286.4185,285.6051,284.6407,286.553591666667
1852,284.4691,284.8069,285.3527,286.0361,287.1784,287.9522,288.1415,288.1278,287.2838,286.3739,285.2716,284.5225,286.293041666667
1853,284.5655,284.5721,285.3207,286.1668,287.0502,287.9504,288.3777,288.1754,287.5057,286.434,285.3957,284.7077,286.351825
1854,284.4519,284.8635,285.417,286.2232,287.0503,287.8573,288.3049,288.0839,287.5293,286.2366,285.3424,284.614,286.331191666667
1855,284.7883,285.2657,285.8208,286.6114,287.4124,288.1053,288.527,288.2589,287.5553,286.4064,285.3832,284.8549,286.582466666667
1856,284.7667,285.1833,285.8273,286.4711,287.4647,288.2539,288.505,288.3799,287.7395,286.386,285.3076,284.9229,286.600658333333
1857,285.0636,285.2352,285.9394,286.7339,287.4814,288.1907,288.4699,288.2443,287.4244,286.3506,285.2879,284.8102,286.602625
1858,284.4962,284.456,285.3127,286.0573,287.0119,287.77,288.2853,288.0419,287.3784,286.1941,285.1028,284.5847,286.224275
1859,284.3789,284.6284,285.2486,286.0799,286.9624,287.877,288.3048,288.0955,287.4576,286.2856,285.1835,284.8094,286.275966666667
1860,284.7961,284.978,285.5593,286.2128,287.1075,287.9363,288.3466,288.0565,287.3818,286.4669,285.4393,284.7092,286.415858333333
1861,284.6384,284.9444,285.5278,286.2784,287.1979,287.9967,288.463,288.1695,287.4927,286.4205,285.1586,284.6991,286.415583333333
1862,284.6646,284.9494,285.5474,286.2424,287.2422,288.062,288.3744,288.1092,287.5482,286.4539,285.434,284.7211,286.445733333333
1863,284.8654,284.9521,285.5844,286.3615,287.4077,288.0921,288.4961,288.1802,287.3536,286.3529,285.1777,284.5707,286.449533333333
1864,284.3325,284.6845,285.3,286.2299,287.1148,287.8077,288.2583,288.1356,287.3429,286.2556,285.1504,284.3685,286.248391666667
1865,284.1926,284.8567,285.2829,286.317,287.1106,287.9931,288.4443,288.2791,287.4518,286.4507,285.3832,285.0028,286.397066666667
1866,285.0384,285.0018,285.6373,286.3659,287.3864,288.0646,288.5056,288.2547,287.522,286.4715,285.4749,284.8813,286.550366666667
1867,284.6708,284.6275,285.4854,286.4404,287.2047,287.9606,288.5226,288.1411,287.4811,286.2566,285.3701,284.7845,286.412116666667
1868,284.6467,284.9346,285.4717,286.2278,287.1265,287.9223,288.5327,288.192,287.4245,286.4489,285.4175,284.832,286.431433333333
1869,284.7733,285.006,285.4484,286.2602,287.1039,287.8032,288.3286,288.2623,287.4699,286.3066,285.1914,284.4952,286.37075
