year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1850,285.0211,285.213,285.8643,286.993,287.878,288.5165,288.6647,288.6825,287.7333,286.8465,285.8961,285.0854,286.8662
1851,285.0416,285.3052,286.0825,286.944,287.6798,288.3151,288.5233,288.2861,287.5231,286.7062,285.7275,285.1456,286.773333333333
1852,284.6805,285.1218,285.9956,287.0675,287.918,288.2311,288.5708,288.2935,287.6921,286.7692,285.7758,285.3039,286.784983333333
1853,285.1342,285.5686,286.3098,287.1188,287.8729,288.562,288.7307,288.5518,287.706,286.7661,285.8471,285.069,286.936416666667
1854,285.0027,285.1315,286.1533,287.1698,287.9171,288.4979,288.6827,288.2712,287.7126,286.8822,285.7285,285.1676,286.859758333333
1855,284.9952,285.4574,286.1599,287.0311,288.0192,288.5232,288.5547,288.4473,287.6205,286.6566,285.7129,285.1017,286.856641666667
1856,284.832,285.1751,286.0201,287.0709,287.8923,288.4736,288.7567,288.4046,287.6422,286.7261,285.702,285.0789,286.814541666667
1857,285.0766,285.4577,285.9786,286.7299,287.571,288.1713,288.2018,287.9257,287.2712,286.1876,285.0579,284.824,286.537775
1858,284.4993,285.1981,285.9168,286.9051,287.7928,288.3693,288.5975,288.2834,287.6023,286.5223,285.6772,285.0164,286.698375
1859,284.7541,285.257,286.0744,287.1937,287.8306,288.5214,288.7294,288.4176,287.7105,286.5426,285.704,285.3252,286.838375
1860,285.3051,285.5767,286.1692,286.9943,287.8839,288.6549,288.7668,288.4334,287.6895,286.8904,286.1151,285.2262,286.975458333333
1861,285.0583,285.2678,285.9363,287.2089,287.8539,288.3496,288.6113,288.3973,287.7529,286.8378,285.9534,285.4333,286.8884
1862,285.2044,285.66,286.1966,287.1126,287.8968,288.5207,288.7452,288.5359,287.8023,286.847,285.9518,285.1778,286.970925
1863,284.8894,285.1746,285.8522,286.8923,287.8224,288.2241,288.4784,288.279,287.5394,286.6757,285.6787,285.0355,286.711808333333
1864,285.0635,285.4034,286.2028,286.8865,287.8521,288.3994,288.7041,288.5786,287.7669,286.8008,285.8487,285.2206,286.89395
1865,285.1114,285.468,286.0606,287.1153,287.8859,288.4955,288.7126,288.483,287.62,286.7521,285.7407,285.1459,286.882583333333
1866,284.7576,285.2125,285.9118,286.8664,287.8172,288.4471,288.6503,288.3877,287.8384,286.852,285.7292,285.3626,286.8194
1867,285.0867,285.4703,285.9843,286.9421,288.0737,288.5911,288.6953,288.5711,287.9442,287.1311,285.8869,285.0328,286.9508
1868,284.974,285.4658,285.998,287.0428,287.9501,288.448,288.8587,288.4012,287.7843,286.8102,285.8963,285.3655,286.916241666667
1869,285.1184,285.4249,286.0992,287.0392,287.9864,288.5667,288.7952,288.5974,288.0276,286.8859,285.8666,285.3765,286.982
1870,285.1396,285.0987,286.0938,287.1846,288.0543,288.6374,288.8678,288.6272,288.0488,287.1149,286.0944,285.5227,287.04035
1871,285.3886,285.6366,286.2116,287.1334,288.0335,288.6875,288.9567,288.6862,288.1351,287.1516,286.1943,285.2407,287.121316666667
1872,285.2815,285.4268,286.2009,287.217,288.1052,288.6696,288.9116,288.648,287.9773,286.9241,286.0343,285.2619,287.05485
1873,284.9373,285.4306,286.2971,287.271,288.1192,288.6938,288.8784,288.6799,288.1449,286.9906,286.1921,285.5053,287.095016666667
1874,285.315,285.4773,286.1773,287.2711,288.0938,288.7584,288.9231,288.6176,287.9724,287.0041,286.084,285.4651,287.0966
1875,285.0944,285.5518,286.4112,287.348,288.0939,288.7922,289.1153,288.7213,287.9741,287.0569,286.1495,285.3323,287.136741666667
1876,285.3253,285.4811,286.1509,287.2515,288.0208,288.7278,288.9894,288.5207,287.9916,287.0656,285.9578,285.5079,287.082533333333
1877,285.0694,285.6487,286.4262,287.3777,288.1383,288.7917,288.9837,288.6539,287.9731,287.0181,285.9388,285.4133,287.119408333333
1878,285.1455,285.4792,286.149,286.9242,287.9439,288.6087,288.8932,288.6139,287.8523,286.9166,285.9169,285.1044,286.962316666667
1879,285.1841,285.4569,286.4758,287.3576,288.1335,288.7255,288.9763,288.7047,287.9917,287.1107,286.1066,285.2724,287.12465
1880,285.4445,285.5833,286.3049,287.3034,288.2258,288.7683,288.915,288.7686,288.1597,287.0826,286.1173,285.4866,287.18
1881,285.2439,285.7681,286.2401,287.2647,288.1592,288.7188,288.973,288.7992,288.1028,287.1149,285.9626,285.5379,287.1571
1882,285.2806,285.6714,286.2173,287.3521,288.2844,288.9062,289.0381,288.789,287.993,287.0004,286.0176,285.3943,287.162033333333
1883,285.1862,285.4502,286.2434,287.1805,288.2354,288.8235,289.0409,288.6994,287.9242,287.0181,285.7934,285.2147,287.067491666667
