year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1850,285.0268,285.2345,285.7872,286.5474,287.4851,288.2313,288.5896,288.4332,287.6615,286.5514,285.6695,284.9064,286.676991666667
1851,284.9249,285.0737,285.7205,286.7585,287.4676,288.1034,288.4621,288.3525,287.5002,286.367,285.5426,284.8426,286.592966666667
1852,284.3434,284.638,285.4819,286.2884,287.1367,287.9706,288.4304,288.3313,287.5244,286.3462,285.4569,284.7512,286.391616666667
1853,284.7265,284.9112,285.6621,286.36,287.2661,288.1091,288.5421,288.2424,287.4558,286.6016,285.6367,284.7961,286.525808333333
1854,284.7965,285.177,285.6809,286.4678,287.2602,288.1763,288.4821,288.2746,287.5814,286.6367,285.6536,285.1595,286.612216666667
1855,285.015,285.127,285.8832,286.8687,287.5638,288.2818,288.7068,288.5529,287.6731,286.6727,285.7059,284.9118,286.746891666667
1856,284.8038,285.2175,285.7939,286.5302,287.3642,287.9935,288.373,288.1477,287.5228,286.3654,285.1647,284.5643,286.48675
1857,284.474,284.7363,285.5833,286.2642,287.1164,287.8694,288.257,288.2672,287.5518,286.2475,285.2778,284.753,286.366491666667
1858,284.6991,285.0931,285.4901,286.2613,287.3586,288.1105,288.4954,288.3557,287.4419,286.4238,285.501,284.6369,286.48895
1859,284.8495,285.2516,285.8157,286.5988,287.4863,288.077,288.5283,288.4777,287.6041,286.5408,285.6466,284.8544,286.644233333333
1860,284.8124,285.3841,285.9943,286.7157,287.4077,288.153,288.7111,288.4954,287.6266,286.7751,285.6104,284.8832,286.714083333333
1861,285.1026,285.2242,285.81,286.8215,287.4272,288.241,288.6421,288.4345,287.6462,286.6669,285.7047,285.0004,286.726775
1862,284.8179,285.1641,285.7775,286.6027,287.4358,288.2969,288.6187,288.4734,287.619,286.4834,285.3909,285.0703,286.645883333333
1863,284.9421,285.0051,285.811,286.7511,287.4413,288.1294,288.542,288.3139,287.4272,286.4329,285.4124,284.8323,286.586725
1864,284.6563,285.1643,285.7649,286.5106,287.3877,288.1689,288.6483,288.3687,287.5758,286.5388,285.604,285.243,286.635941666667
1865,285.0467,285.2505,285.8992,286.6276,287.4034,288.2039,288.6097,288.2764,287.6639,286.6002,285.3885,284.9494,286.65995
1866,284.885,285.3864,285.787,286.6507,287.2864,288.1484,288.5835,288.3762,287.5271,286.6519,285.3492,284.6894,286.6101
1867,284.8056,285.0535,285.5587,286.3896,287.2793,288.1549,288.5658,288.2643,287.5827,286.5357,285.7877,285.1633,286.595091666667
1868,284.7712,285.3392,285.8541,286.6059,287.5853,288.2474,288.7072,288.3884,287.8011,286.783,285.7955,285.0986,286.748075
1869,284.8544,285.4436,285.9957,286.7027,287.5916,288.2206,288.5625,288.4745,287.6517,286.6169,285.4998,285.0011,286.717925
1870,284.611,285.0408,285.7143,286.2556,287.1351,287.9635,288.4222,288.2401,287.5726,286.4172,285.4532,284.7026,286.460683333333
1871,284.4441,285.2489,285.6171,286.5367,287.3204,288.2097,288.6115,288.4696,287.5685,286.5507,285.7248,285.1078,286.617483333333
1872,284.8887,285.3117,286.015,286.6922,287.6948,288.3776,288.7334,288.4772,287.7602,286.6549,285.5198,285.0281,286.7628
1873,284.8389,285.1688,285.6365,286.3935,287.2344,288.0685,288.4659,288.1824,287.5578,286.4387,285.3517,284.7905,286.510633333333
1874,284.7031,284.7921,285.5697,286.5154,287.3745,288.1935,288.7072,288.3998,287.7317,286.561,285.7295,284.9169,286.599533333333
1875,284.7738,285.1652,285.9307,286.5505,287.4361,288.2889,288.6045,288.4879,287.6902,286.7608,285.6666,285.2137,286.714075
1876,284.8605,285.4755,285.9807,286.9336,287.6835,288.4213,288.9082,288.5161,287.881,286.7183,285.56,285.043,286.831808333333
1877,284.9459,285.257,285.9275,286.7401,287.685,288.3961,288.6689,288.4703,287.8217,286.6809,285.6111,285.1581,286.780216666667
1878,285.2479,285.2298,285.9137,286.5872,287.3943,288.1861,288.6358,288.4857,287.6231,286.6678,285.7369,284.9645,286.722733333333
1879,285.0054,285.0927,285.804,286.7699,287.587,288.2104,288.6542,288.4478,287.7936,286.6575,285.8044,284.9693,286.733016666667
1880,284.7747,284.7554,285.6864,286.6397,287.3826,288.1208,288.6531,288.4006,287.5789,286.4532,285.5493,285.1003,286.59125
1881,284.9947,284.9784,285.8322,286.5786,287.4274,288.23,288.6379,288.4898,287.6464,286.663,285.7746,285.1729,286.702158333333
1882,284.9532,285.2275,285.9365,286.5674,287.5266,288.3578,288.6624,288.4511,287.6423,286.7615,285.6472,285.0815,286.734583333333
1883,284.6143,285.0407,285.8236,286.6636,287.5436,288.2296,288.6406,288.3031,287.4661,286.582,285.1693,284.595,286.555958333333
1884,284.447,284.762,285.3568,286.0622,286.8272,287.4598,287.8813,287.7237,286.9945,286.0674,284.967,284.4038,286.079391666667
1885,284.299,284.7821,285.1192,286.1969,287.1138,287.9622,288.272,288.0607,287.2838,286.3485,285.247,284.9136,286.2999
1886,284.8989,285.1191,285.5308,286.4201,287.1323,287.9063,288.489,288.3226,287.5038,286.5071,285.5698,284.8564,286.52135
1887,284.5427,284.93,285.6851,286.5956,287.2762,287.9495,288.2997,288.3052,287.5491,286.3861,285.4263,284.7135,286.471583333333
1888,284.7322,284.6778,285.6604,286.4996,287.4272,288.1114,288.3448,288.1474,287.3099,286.3298,285.4521,284.892,286.465383333333
1889,284.5233,284.8911,285.8415,286.6268,287.3203,288.0228,288.4184,288.2758,287.5591,286.6013,285.6356,284.858,286.547833333333
1890,284.9776,285.2684,286.0326,286.5194,287.3008,287.9877,288.4429,288.185,287.5501,286.5243,285.3122,284.837,286.578166666667
1891,284.7296,285.0973,285.8773,286.6568,287.4015,288.0977,288.4246,288.3331,287.5515,286.4998,285.5462,284.8142,286.5858
1892,284.6602,285.1868,285.6904,286.6636,287.4132,288.1358,288.5155,288.2999,287.4554,286.5739,285.3697,284.7422,286.558883333333
