year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1851,285.4391,285.8315,286.722,287.6081,288.6082,289.0901,289.3228,289.2395,288.6281,287.5787,286.5056,285.8892,287.538575
1852,285.6906,285.9649,286.6124,287.6837,288.635,289.1448,289.4889,289.321,288.8615,287.7591,286.6301,285.8145,287.633875
1853,285.573,285.9781,286.6989,287.7298,288.4536,288.9826,289.327,289.2155,288.6648,287.5448,286.3254,285.5511,287.503716666667
1854,285.4564,285.7232,286.716,287.6085,288.3939,289.079,289.368,289.3105,288.6518,287.7067,286.5779,285.8205,287.534366666667
1855,285.7102,285.9045,286.594,287.6246,288.4991,289.092,289.4228,289.3945,288.7312,287.8145,286.4901,285.6669,287.5787
1856,285.4908,285.8788,286.6729,287.7468,288.5781,289.0467,289.305,289.219,288.6175,287.7126,286.3981,285.662,287.527358333333
1857,285.4387,285.8374,286.435,287.6386,288.4772,288.9581,289.2563,289.1487,288.6113,287.5079,286.2666,285.5883,287.430341666667
1858,285.4532,285.9039,286.6224,287.7395,288.4058,288.859,289.2997,289.1192,288.4901,287.4519,286.3648,285.7411,287.454216666667
1859,285.6774,286.0469,286.7273,287.5883,288.4904,288.8765,289.1946,289.1308,288.5747,287.4494,286.3155,285.4939,287.463808333333
1860,285.5404,285.9157,286.5291,287.4779,288.3214,288.878,289.2697,289.1278,288.5333,287.5769,286.3779,285.6147,287.430233333333
1861,285.4694,285.8888,286.7002,287.7392,288.6068,289.0256,289.2382,289.1751,288.5437,287.5029,286.3379,285.6035,287.485941666667
1862,285.4843,285.8123,286.508,287.43,288.4549,288.9063,289.3299,289.2481,288.7196,287.4897,286.3192,285.514,287.434691666667
1863,285.571,285.909,286.6895,287.6441,288.4094,288.9054,289.2703,289.1562,288.6072,287.5757,286.4397,285.6631,287.486716666667
1864,285.4401,285.9297,286.7495,287.5684,288.5335,289.0862,289.3841,289.3292,288.6845,287.5575,286.3154,285.4564,287.502875
1865,285.354,285.8093,286.6164,287.5847,288.4,289.0554,289.2904,289.2419,288.6281,287.5814,286.4374,285.7336,287.477716666667
1866,285.6638,286.135,286.8048,287.7726,288.5847,289.072,289.2963,289.1758,288.6288,287.5102,286.2054,285.5333,287.531891666667
1867,285.3324,285.8294,286.4598,287.5222,288.3109,288.8336,289.219,289.1178,288.4926,287.5013,286.3587,285.5848,287.380208333333
1868,285.6035,285.9902,286.6574,287.7331,288.4437,289.0246,289.3813,289.2387,288.7113,287.661,286.3871,285.6685,287.5417
1869,285.6818,286.0193,286.8635,287.8058,288.4271,289.0638,289.4036,289.2615,288.6043,287.6019,286.3334,285.6573,287.560275
1870,285.4432,285.8853,286.7009,287.7491,288.5684,289.0489,289.3713,289.3361,288.6885,287.4977,286.3195,285.4851,287.507833333333
1871,285.3455,285.7418,286.4724,287.4769,288.3161,288.9474,289.2269,289.2122,288.5456,287.4672,286.2668,285.4472,287.372166666667
1872,285.5424,285.8804,286.5738,287.5151,288.4015,288.9244,289.2337,289.2357,288.5001,287.4289,286.3716,285.5512,287.4299
1873,285.5088,285.9065,286.7986,287.7262,288.6086,289.0072,289.2812,289.2253,288.4584,287.4245,286.4115,285.5388,287.4913
1874,285.4885,285.835,286.7686,287.6504,288.47,289.0182,289.2538,289.1688,288.5015,287.4731,286.4693,285.6846,287.481816666667
1875,285.4746,285.8316,286.5583,287.4397,288.3891,288.9136,289.2297,289.1729,288.6239,287.5174,286.4212,285.7386,287.44255
1876,285.4444,286.0225,286.6891,287.5465,288.3892,288.8963,289.2142,289.1303,288.4549,287.2737,286.1945,285.3304,287.382166666667
1877,285.1951,285.6006,286.5292,287.3484,288.2047,288.8841,289.2985,289.1412,288.5151,287.4458,286.2513,285.6416,287.337966666667
1878,285.4497,285.8934,286.5966,287.591,288.4005,288.9284,289.2192,289.119,288.5904,287.4217,286.241,285.483,287.411158333333
1879,285.3128,285.638,286.5818,287.5727,288.3912,288.879,289.2408,289.1779,288.5211,287.4354,286.3897,285.5593,287.391641666667
