year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
,,,,,,,,,,,,,
,,,,,-1.406,,,-89.247,89.247,,,,-0.468666666666667
1850,284.7239,284.8833,285.4477,286.3318,287.1905,287.9477,288.1597,287.9286,287.2312,286.3597,285.4885,284.775,286.3723
1851,284.4751,284.5445,285.3866,286.3005,287.1415,287.8466,288.1408,287.9758,287.3109,286.4632,285.5833,284.9871,286.346325
1852,284.6332,284.8337,285.6039,286.5208,287.32,288.0049,288.2845,288.0654,287.4261,286.6855,285.6569,284.9925,286.502283333333
1853,284.8,284.963,285.6447,286.4939,287.4141,287.9301,288.2273,288.0134,287.331,286.4034,285.4928,284.7471,286.455066666667
1854,284.6079,284.8127,285.5087,286.3976,287.33,287.9987,288.1992,287.8885,287.2191,286.4241,285.4828,284.8433,286.392716666667
1855,284.5611,284.8809,285.564,286.493,287.339,288.036,288.1324,287.9432,287.3004,286.434,285.5087,284.8025,286.416266666667
1856,284.7092,284.7989,285.4323,286.4217,287.1676,287.9361,288.1497,287.9758,287.2863,286.4312,285.4935,284.8671,286.389116666667
1857,284.5529,284.8108,285.4837,286.4828,287.3329,288.0147,288.1848,287.9315,287.3732,286.5176,285.6106,285.0587,286.446183333333
1858,284.7072,285.0022,285.4546,286.4655,287.3641,288.0109,288.2247,288.0113,287.3116,286.4999,285.4581,284.8685,286.448216666667
1859,284.4595,284.9454,285.6283,286.5246,287.3806,288.119,288.1781,288.0217,287.3174,286.478,285.4977,284.9042,286.454541666667
1860,284.6123,284.7796,285.5042,286.4284,287.3246,287.9364,288.1863,287.963,287.3368,286.5179,285.5407,284.8637,286.416158333333
1861,284.8175,284.905,285.6995,286.5011,287.3613,288.0378,288.2614,287.9992,287.3872,286.5108,285.5226,284.8525,286.487991666667
1862,284.7043,284.9637,285.6176,286.4826,287.3392,287.9873,288.2061,287.9998,287.2831,286.4734,285.5526,284.8847,286.457866666667
1863,284.7211,284.9414,285.5485,286.4873,287.352,288.0404,288.2189,287.9924,287.3057,286.5453,285.611,284.8961,286.471675
1864,284.6931,284.7908,285.5509,286.4846,287.3326,287.9297,288.0882,287.8905,287.2086,286.3699,285.3828,284.7546,286.373025
1865,284.4866,284.796,285.394,286.3537,287.3212,288.002,288.1207,287.9148,287.3517,286.4655,285.5704,284.911,286.390633333333
1866,284.6708,284.8701,285.7389,286.5661,287.4853,288.1308,288.39,288.0938,287.4556,286.583,285.6945,285.0799,286.563233333333
1867,284.7154,284.9075,285.7242,286.453,287.2617,288.0293,288.215,287.9816,287.2464,286.4193,285.4701,284.7321,286.429633333333
1868,284.6164,284.8737,285.3598,286.3468,287.2587,287.9884,288.1884,287.9564,287.2255,286.3168,285.4214,284.749,286.358441666667
1869,284.5689,284.7188,285.3965,286.3761,287.2418,287.9303,288.2499,288.0259,287.3612,286.5761,285.6548,285.045,286.428775
1870,284.7871,285.0136,285.8447,286.675,287.5213,288.1168,288.3011,288.0197,287.3522,286.449,285.4383,284.8067,286.527125
1871,284.5431,284.6043,285.3729,286.2698,287.1925,287.8045,288.0139,287.8151,287.1854,286.3661,285.4585,284.768,286.282841666667
1872,284.5458,284.842,285.4135,286.3492,287.2499,287.925,288.2277,287.9596,287.3576,286.5135,285.6092,285.0745,286.422291666667
1873,284.7702,284.9241,285.696,286.6103,287.4317,288.129,288.3633,288.1121,287.5154,286.5159,285.5964,284.9284,286.5494
1874,284.6604,284.8665,285.6419,286.6398,287.3835,288.0683,288.2817,287.9745,287.4151,286.5344,285.6188,284.8322,286.493091666667
1875,284.713,284.7644,285.4784,286.5049,287.3839,287.9667,288.0751,287.8581,287.2536,286.3564,285.5296,284.8146,286.391558333333
1876,284.5335,284.6199,285.5742,286.4165,287.2866,287.9114,288.1582,287.9184,287.3319,286.4548,285.5463,284.9872,286.394908333333
1877,284.6595,284.7916,285.5565,286.5189,287.3366,287.9986,288.2517,287.9704,287.4085,286.4559,285.6082,285.029,286.46545
1878,284.7977,284.852,285.6414,286.3888,287.2632,287.9112,288.2447,287.9545,287.3272,286.5157,285.5488,284.7725,286.434808333333
1879,284.4308,284.8028,285.4676,286.4871,287.4162,288.026,288.1761,287.9542,287.3286,286.4901,285.5351,284.8638,286.414866666667
1880,284.6492,284.9634,285.579,286.4785,287.3452,288.0553,288.28,287.9827,287.4209,286.5435,285.6694,284.854,286.485091666667
1881,284.5793,284.8775,285.451,286.3437,287.263,287.9509,288.1509,287.9365,287.2822,286.4492,285.5055,284.8004,286.382508333333
