year,jan,feb,mar,april,may,june,july,aug,sep,oct,nov,dec,mean
1850,283.55,283.8645,284.579,285.4493,286.3943,287.1635,287.5786,287.2874,286.5215,285.3073,284.1394,283.61,285.453733333333
1851,283.412,284.0677,284.666,285.4676,286.371,287.1148,287.5302,287.3541,286.5887,285.4141,284.3328,283.4475,285.480541666667
1852,283.4221,283.8739,284.621,285.3996,286.2975,287.1197,287.5471,287.2042,286.4896,285.4011,284.3334,283.6219,285.444258333333
1853,283.4583,283.7602,284.4962,285.3942,286.3365,287.2167,287.5473,287.1803,286.4073,285.2929,284.1256,283.6306,285.403841666667
1854,283.3366,283.5919,284.3172,285.3047,286.2068,286.9589,287.3791,287.1443,286.4646,285.1702,284.1346,283.6397,285.30405
1855,283.4152,283.839,284.3951,285.2185,286.3241,286.9888,287.5301,287.4814,286.539,285.3882,284.2271,283.7134,285.421658333333
1856,283.6331,284.1099,284.6259,285.517,286.4097,287.1423,287.4759,287.2818,286.3718,285.1376,284.0644,283.3062,285.422966666667
1857,283.3134,283.7042,284.454,285.3331,286.179,287.0532,287.4091,287.1733,286.2496,285.2565,284.0649,283.3621,285.296033333333
1858,283.3687,283.4706,284.2704,285.1915,286.3625,287.2334,287.5766,287.235,286.3789,285.2456,284.1631,283.5089,285.333766666667
1859,283.4802,283.6996,284.386,285.3307,286.3401,287.1723,287.4632,287.2643,286.4789,285.3271,284.2843,283.4487,285.389616666667
1860,283.5114,283.712,284.5009,285.3822,286.4859,287.1518,287.5189,287.0848,286.4912,285.22,283.963,283.4411,285.371933333333
1861,283.3753,283.7166,284.5195,285.389,286.3259,287.1592,287.3608,287.168,286.4154,285.3519,284.1297,283.6177,285.377416666667
1862,283.3105,283.8651,284.6733,285.4872,286.2918,287.0902,287.5618,287.2992,286.5168,285.3035,284.2259,283.5968,285.435175
1863,283.555,283.6324,284.6382,285.4351,286.415,287.1645,287.6026,287.231,286.502,285.1992,284.2635,283.5239,285.4302
1864,283.3644,283.6974,284.3526,285.4047,286.2901,287.0411,287.5254,287.2369,286.4081,285.2899,284.2492,283.5743,285.369508333333
